#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.751717.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.41295 0.0487041 0.0983686 5.32577 0.0364618 0.0552754 1.04651 0.0354601 0.0511943 4.08804 0.0794396 0.145833 5.78966 0.0517464 0.097383 1.17642 0.036705 0.0655702 4.04495 0.0672655 0.126921 5.78986 0.0750756 0.12113 1.24867 0.0289723 0.0500133 7.2 7.4 717759 25930 24709 18461
7.5 3.47214 0.0403283 0.0275474 5.39419 0.0214138 0.0206633 1.12409 0.0244958 0.0213788 4.24746 0.0367136 0.0519142 5.90693 0.0234966 0.0436211 1.2337 0.0179163 0.0209116 4.23569 0.0497589 0.0580959 5.96459 0.0434823 0.0589733 1.30572 0.0292475 0.022954 7.4 7.6 597495 24278 22578 16551
7.7 3.42864 0.0427723 0.0357409 5.40892 0.0285773 0.0285363 1.13774 0.0208521 0.0203699 4.33513 0.0331988 0.0356359 5.98903 0.0369034 0.029119 1.29671 0.0238737 0.0238713 4.33663 0.0433636 0.0372405 6.10881 0.0384474 0.0428791 1.36755 0.0249892 0.0234799 7.6 7.8 489274 21609 19718 14230
7.9 3.39114 0.0474105 0.0454175 5.37584 0.13874 0.0520959 1.15895 0.0181584 0.0199004 4.41629 0.0325975 0.0350986 6.10623 0.0632644 0.0532393 1.33458 0.040934 0.0336607 4.46359 0.0290298 0.0400634 6.21811 0.0338793 0.0427618 1.43593 0.028875 0.0338844 7.8 8 395103 18741 17281 12371
8.1 3.43523 0.118041 0.120248 5.70481 0.289207 0.324889 1.21391 0.0452383 0.0448458 4.50193 0.05723 0.0468011 6.29967 0.138821 0.142327 1.43577 0.0312648 0.0309844 4.57715 0.0561328 0.0368695 6.32319 0.0681367 0.0627337 1.50926 0.0257576 0.0328856 8 8.2 323919 17771 15495 10910
8.3 3.63579 0.136607 0.200518 6.34128 0.234789 0.529865 1.32158 0.0600978 0.0816382 4.62505 0.0787454 0.0817499 6.60959 0.173639 0.238267 1.55317 0.0625732 0.0558794 4.76866 0.0800428 0.0733266 6.54882 0.100554 0.122305 1.63739 0.0767721 0.062402 8.2 8.4 265199 16672 13869 9504
8.5 3.63671 0.151431 0.184502 6.41606 0.227698 0.37519 1.36191 0.0711443 0.0955464 4.66453 0.0923691 0.0936804 6.76811 0.169745 0.217382 1.62634 0.0727491 0.0726682 4.86003 0.0635214 0.0649176 6.68052 0.0727568 0.116232 1.67582 0.0414853 0.0460308 8.4 8.6 213148 14617 12141 8164
8.7 3.521 0.156556 0.192072 6.25203 0.20795 0.354186 1.29431 0.0607721 0.0745879 4.64743 0.0815558 0.0856514 6.73968 0.168551 0.213029 1.64317 0.0500978 0.0604396 4.87559 0.059382 0.0785666 6.68485 0.10632 0.0776515 1.69401 0.0623093 0.0697367 8.6 8.8 169223 12735 10305 6760
8.9 3.38348 0.163913 0.22359 6.04517 0.216902 0.366086 1.23779 0.0697603 0.0875764 4.55561 0.0865178 0.0873389 6.70628 0.164988 0.22874 1.61827 0.0739605 0.0686115 4.95864 0.0685167 0.0866203 6.74128 0.114264 0.116749 1.80603 0.0717866 0.0663131 8.8 9 134643 10871 8513 5569
9.1 3.24856 0.155606 0.242235 5.88341 0.189647 0.374882 1.1743 0.0647824 0.0969183 4.51116 0.0911903 0.0948291 6.68005 0.163304 0.242565 1.63743 0.0649153 0.0659584 4.87026 0.0807076 0.0915055 6.71139 0.0882473 0.0869012 1.78314 0.0543623 0.0421566 9 9.2 110384 9070 7156 4944
