#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.083596 0.075933 0.034779 0.083009 0.075319 0.034487 0.082999 0.074896 0.034268 0.086387 0.098411 0.065528 0.115086 0.095526 0.046111 0.083506 0.075424 0.034376 0.085775 0.130848 0.060983 0.106158 0.072150 0.036408 0.105533 0.072139 0.036307 0.105518 0.072154 0.036666 0.111835 0.099111 0.077478 0.142314 0.081963 0.044394 0.106105 0.072202 0.036823 0.113190 0.134664 0.075887
9.300000 0.132972 0.088177 0.046597 0.131994 0.087843 0.046497 0.131897 0.086956 0.047431 0.163587 0.127074 0.071066 0.182256 0.097246 0.056577 0.132880 0.087288 0.047720 0.162391 0.126428 0.070856 0.168991 0.075610 0.047271 0.167774 0.075813 0.047023 0.167690 0.075895 0.047141 0.194467 0.108493 0.069663 0.226610 0.073964 0.052132 0.168912 0.075686 0.047345 0.193737 0.109952 0.068686
9.500000 0.244370 0.084402 0.057807 0.239782 0.084128 0.057784 0.239518 0.083956 0.059297 0.298010 0.075520 0.095350 0.325027 0.066428 0.054422 0.244113 0.083988 0.059602 0.299132 0.076958 0.093176 0.287785 0.055585 0.044532 0.283094 0.055851 0.044763 0.282816 0.054742 0.045937 0.339259 0.047718 0.078641 0.350332 0.036703 0.037100 0.287519 0.054446 0.045952 0.340267 0.050322 0.076049
9.700000 0.401350 0.034358 0.041996 0.396492 0.034060 0.043135 0.396243 0.032686 0.042778 0.436901 0.034876 0.066445 0.441084 0.025840 0.042005 0.401065 0.032037 0.042546 0.443310 0.036140 0.065400 0.393592 0.021313 0.029450 0.389308 0.020017 0.029331 0.388989 0.017711 0.029651 0.442911 0.040049 0.073393 0.412064 0.032186 0.031764 0.393240 0.017671 0.029191 0.446981 0.038793 0.075706
9.900000 0.455066 0.017375 0.039789 0.451049 0.017948 0.037766 0.451002 0.015291 0.038194 0.456193 0.043644 0.052052 0.478022 0.022657 0.050141 0.454857 0.012602 0.041891 0.482343 0.029563 0.061212 0.396105 0.029144 0.032668 0.391774 0.026920 0.032932 0.391622 0.021801 0.033497 0.412295 0.061033 0.064562 0.417526 0.042203 0.044125 0.395743 0.021668 0.033879 0.442039 0.056785 0.081418
10.100000 0.445554 0.018577 0.046431 0.435852 0.019883 0.046089 0.435674 0.016834 0.047007 0.441487 0.033791 0.065095 0.483215 0.028192 0.054744 0.445004 0.014615 0.049157 0.491134 0.027113 0.078855 0.364622 0.039542 0.036871 0.352748 0.036090 0.037320 0.352338 0.027116 0.037779 0.377183 0.071274 0.065396 0.408342 0.049292 0.048486 0.363757 0.023062 0.039847 0.430811 0.061706 0.082293
10.300000 0.432308 0.023393 0.052319 0.421392 0.024132 0.049958 0.420970 0.017572 0.051430 0.432774 0.054763 0.059594 0.455901 0.028601 0.053020 0.431423 0.017994 0.053078 0.475675 0.044966 0.073440 0.341028 0.045207 0.039972 0.327153 0.042496 0.042435 0.326221 0.028715 0.041547 0.368127 0.087240 0.074544 0.369538 0.056591 0.046606 0.339439 0.026467 0.040009 0.411373 0.077433 0.077705
10.500000 0.422349 0.030991 0.051048 0.412809 0.029863 0.049895 0.412049 0.018921 0.050227 0.438319 0.066544 0.068463 0.448876 0.036457 0.052799 0.420970 0.018279 0.052243 0.477219 0.052860 0.073731 0.326163 0.047465 0.037673 0.313478 0.045861 0.040356 0.312077 0.030722 0.039178 0.362691 0.096586 0.061883 0.360775 0.055111 0.042776 0.323889 0.027868 0.036154 0.405647 0.079533 0.077623
10.700000 0.412579 0.034601 0.049865 0.403371 0.036210 0.049400 0.401911 0.019699 0.049432 0.437176 0.080688 0.073788 0.447105 0.040198 0.052656 0.410428 0.018131 0.049865 0.473528 0.068276 0.067784 0.311367 0.050460 0.040858 0.299256 0.051523 0.040528 0.296545 0.030019 0.038579 0.365825 0.102545 0.103989 0.355029 0.053970 0.045359 0.307821 0.028098 0.038266 0.400020 0.090677 0.071862
10.900000 0.405904 0.041862 0.047743 0.397445 0.041689 0.047063 0.395439 0.021377 0.049437 0.423850 0.094381 0.085199 0.445352 0.047847 0.047724 0.403538 0.021566 0.049859 0.450417 0.088969 0.074197 0.303392 0.057982 0.043566 0.292142 0.059109 0.043113 0.288470 0.032184 0.039928 0.342699 0.130001 0.097133 0.353943 0.060223 0.044038 0.299081 0.030304 0.041211 0.379016 0.109140 0.085849
11.100000 0.407062 0.050030 0.047412 0.399876 0.050766 0.047723 0.395776 0.022072 0.048209 0.441151 0.099620 0.093630 0.446912 0.048783 0.048937 0.402324 0.021656 0.047777 0.468710 0.088731 0.080763 0.300971 0.065720 0.042851 0.291192 0.067348 0.040532 0.284792 0.034816 0.040135 0.345540 0.132922 0.111710 0.352403 0.063483 0.048836 0.293594 0.032812 0.041067 0.384812 0.108248 0.069645
11.300000 0.404962 0.057706 0.049132 0.399226 0.056922 0.049767 0.393509 0.024123 0.049674 0.444894 0.102054 0.087623 0.448592 0.070791 0.050234 0.398822 0.023875 0.049316 0.461004 0.101450 0.076216 0.299341 0.075200 0.046572 0.291587 0.073118 0.046330 0.282824 0.035333 0.041263 0.353303 0.129087 0.077662 0.354499 0.090308 0.047061 0.290142 0.034053 0.041343 0.374424 0.125475 0.081613
11.500000 0.403212 0.062153 0.055903 0.401540 0.060770 0.055866 0.392319 0.022419 0.052052 0.447115 0.107600 0.082667 0.414304 0.073782 0.048602 0.394231 0.022507 0.051766 0.453434 0.107435 0.084213 0.301438 0.077238 0.049031 0.296487 0.076324 0.050724 0.280010 0.034299 0.040589 0.379037 0.118428 0.108535 0.343672 0.085386 0.044533 0.285358 0.033972 0.040645 0.387225 0.116453 0.107216
11.700000 0.410706 0.069497 0.061259 0.407461 0.069600 0.061019 0.392584 0.021455 0.054992 0.462819 0.131440 0.088605 0.458054 0.059636 0.053496 0.395738 0.021478 0.054077 0.471338 0.122924 0.089556 0.311918 0.087745 0.062281 0.307512 0.088292 0.063575 0.282536 0.028288 0.043701 0.383317 0.146670 0.112176 0.366822 0.072303 0.056686 0.287394 0.029104 0.045126 0.389231 0.141474 0.111921
11.900000 0.429872 0.071850 0.061988 0.428126 0.073919 0.062282 0.397078 0.021254 0.050785 0.511401 0.115829 0.098734 0.425796 0.043974 0.054569 0.400101 0.021410 0.050923 0.517015 0.109946 0.107124 0.327313 0.091423 0.064701 0.327517 0.094329 0.067177 0.290486 0.024430 0.044904 0.415284 0.140611 0.122550 0.305910 0.050628 0.037921 0.291938 0.023750 0.044482 0.419839 0.132737 0.102399
12.100000 0.447645 0.087921 0.076301 0.446378 0.087255 0.074692 0.383036 0.021443 0.049729 0.536225 0.116665 0.124026 0.382717 0.100038 0.057646 0.384990 0.021291 0.050584 0.536503 0.122287 0.125893 0.346333 0.118535 0.077583 0.344059 0.119164 0.077549 0.270932 0.033472 0.033229 0.429162 0.153113 0.126963 0.360015 0.094222 0.065374 0.273606 0.034258 0.033554 0.439856 0.146261 0.126114
12.300000 0.410023 0.081107 0.068936 0.405103 0.082340 0.065067 0.382079 0.026036 0.055730 0.387511 0.164288 0.087744 0.000000 0.000000 0.000000 0.383441 0.027191 0.056605 0.395361 0.162596 0.102714 0.341433 0.102567 0.074191 0.328120 0.105869 0.070499 0.286177 0.033108 0.055394 0.355825 0.157448 0.088130 0.000000 0.000000 0.000000 0.287034 0.035849 0.056423 0.382986 0.145941 0.108870
12.500000 0.394005 0.064417 0.047447 0.381571 0.063288 0.045160 0.356319 0.034796 0.034126 0.585120 0.018867 0.585120 0.000000 0.000000 0.000000 0.355894 0.036883 0.030033 0.585120 -0.007791 0.585120 0.299268 0.090414 0.056331 0.283210 0.090245 0.053928 0.271846 0.043249 0.048590 0.516398 0.000000 0.516398 0.000000 0.000000 0.000000 0.282074 0.045579 0.048167 0.516398 -0.011333 0.516398
12.700000 0.469798 0.089983 0.097711 0.469798 0.089983 0.097711 0.000000 0.339444 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.339444 0.000000 0.000000 0.000000 0.000000 0.334396 0.110888 0.074411 0.334396 0.110888 0.074411 0.000000 0.284571 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.284571 0.000000 0.000000 0.000000 0.000000
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
