#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.004899 0.001559 0.000922 0.006689 0.000291 0.002108 0.000000 0.001631 0.000000 0.031781 -0.006228 0.031781 0.010531 0.004043 0.002526 0.002441 0.002235 0.002441 0.028210 -0.004456 0.028210 0.006640 0.001948 0.001394 0.008725 -0.000291 0.003781 0.000000 0.003272 0.000000 0.040825 -0.009506 0.040825 0.014579 0.003279 0.002816 0.000000 0.003574 0.000000 0.030896 -0.000795 0.030896
9.300000 0.003204 0.001501 0.000696 0.002636 0.001419 0.000468 0.002286 0.001350 0.000278 0.017544 -0.004444 0.017544 0.004993 0.003618 0.001460 0.002966 0.001284 0.000626 0.015188 -0.003879 0.015188 0.003639 0.004087 0.000685 0.003058 0.003118 0.000519 0.002887 0.003254 0.000506 0.020396 -0.004395 0.020396 0.008612 0.002299 0.003713 0.003528 0.003774 0.000871 0.018549 -0.002617 0.018549
9.500000 0.019039 0.019594 0.006276 0.013929 0.018011 0.005574 0.013719 0.016272 0.006033 0.027976 0.056393 0.013938 0.037687 0.029127 0.010465 0.017616 0.017836 0.007169 0.044336 0.117658 0.017587 0.030490 0.029446 0.013130 0.023508 0.027344 0.011207 0.023170 0.026921 0.011843 0.035332 0.081919 0.014168 0.057229 0.039905 0.021694 0.029268 0.029194 0.014037 0.057860 0.208184 0.023179
9.700000 0.165671 0.065668 0.039975 0.153226 0.062602 0.040475 0.152329 0.063371 0.042363 0.181573 0.211178 0.034881 0.221521 0.062258 0.044327 0.164437 0.063064 0.043503 0.196700 0.224704 0.036886 0.219533 0.060403 0.059396 0.205769 0.061776 0.059007 0.204884 0.061465 0.062350 0.233576 0.151188 0.034241 0.278009 0.052776 0.057848 0.218259 0.060647 0.062220 0.251112 0.182955 0.038197
9.900000 0.378435 0.006087 0.028303 0.368979 0.005621 0.032760 0.369021 0.005358 0.032947 0.354365 0.051289 0.022916 0.404234 0.007828 0.018956 0.378497 0.004369 0.029738 0.371565 0.042443 0.019743 0.404955 0.010921 0.035497 0.396764 0.007966 0.036721 0.396623 0.007870 0.036661 0.389128 0.027833 0.032832 0.421415 0.014450 0.024908 0.404868 0.009076 0.035907 0.402553 0.027503 0.029759
10.100000 0.384147 0.008069 0.022154 0.375024 0.004406 0.022646 0.374197 0.003941 0.023179 0.383690 0.014585 0.025329 0.399389 0.014264 0.021811 0.383384 0.007698 0.023726 0.398442 0.017865 0.024606 0.382255 0.013780 0.029066 0.372870 0.011593 0.030237 0.371798 0.010433 0.030262 0.389621 0.013318 0.039209 0.398191 0.018565 0.026739 0.381258 0.012738 0.029233 0.402296 0.019340 0.034759
10.300000 0.359094 0.013668 0.027439 0.341994 0.012010 0.027521 0.340883 0.010187 0.028051 0.369755 0.024849 0.026913 0.393231 0.017769 0.024876 0.357896 0.013097 0.029453 0.392770 0.026587 0.032124 0.350119 0.016744 0.029741 0.331809 0.013915 0.029523 0.330556 0.012673 0.030425 0.361866 0.028594 0.029976 0.387435 0.019870 0.027507 0.348748 0.016356 0.030860 0.387002 0.026817 0.035844
10.500000 0.352514 0.014172 0.029208 0.322609 0.011814 0.027844 0.321506 0.009226 0.027744 0.361578 0.019529 0.029965 0.406815 0.019816 0.027312 0.350983 0.013387 0.029792 0.407105 0.016922 0.040315 0.341973 0.015517 0.030457 0.310524 0.013182 0.028693 0.309292 0.010410 0.029811 0.353056 0.020091 0.033128 0.398875 0.021815 0.026743 0.340265 0.015068 0.032286 0.399917 0.016383 0.043187
10.700000 0.346833 0.014434 0.024749 0.308023 0.010161 0.025297 0.307005 0.007641 0.025437 0.352568 0.018282 0.029572 0.396126 0.019186 0.021268 0.344996 0.012197 0.025683 0.415779 0.008323 0.046121 0.335421 0.014686 0.025744 0.294806 0.010541 0.025088 0.293704 0.008775 0.025273 0.338845 0.020008 0.028467 0.386599 0.020410 0.022556 0.333423 0.012866 0.027284 0.406786 0.008690 0.048217
10.900000 0.338902 0.012941 0.016827 0.298119 0.009985 0.021659 0.297199 0.006555 0.021410 0.336104 0.014488 0.022625 0.373244 0.017594 0.014128 0.336614 0.010279 0.018095 0.411148 0.004060 0.039889 0.326970 0.013705 0.017131 0.284367 0.009705 0.021111 0.283301 0.008340 0.021418 0.326142 0.013880 0.025847 0.362645 0.018301 0.014471 0.324487 0.011386 0.018091 0.401676 0.003549 0.040112
