#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.121369 0.081019 0.046786 0.121262 0.080921 0.046682 0.121246 0.080961 0.046650 0.052617 0.166071 0.031021 0.137195 0.091127 0.053082 0.121352 0.081148 0.046752 0.052506 0.166196 0.030910 0.147008 0.074815 0.045137 0.146751 0.074647 0.045058 0.146723 0.074271 0.045031 0.057761 0.197851 0.020248 0.169499 0.080203 0.050004 0.146978 0.074443 0.045106 0.057968 0.197604 0.021824
9.300000 0.174599 0.084996 0.056063 0.173555 0.084885 0.056015 0.173490 0.084094 0.057013 0.193976 0.104793 0.098752 0.229819 0.087299 0.066512 0.174531 0.084236 0.057035 0.195767 0.104474 0.098625 0.209883 0.072316 0.051740 0.208711 0.072551 0.051726 0.208652 0.074862 0.051667 0.225748 0.091307 0.087599 0.266303 0.060055 0.050842 0.209816 0.074620 0.051672 0.229411 0.088149 0.089374
9.500000 0.290894 0.072176 0.063267 0.287257 0.072413 0.063003 0.287050 0.069078 0.064137 0.320164 0.065695 0.084617 0.363764 0.050418 0.059429 0.290693 0.068294 0.064438 0.322138 0.067267 0.085861 0.323112 0.046635 0.044181 0.319626 0.046466 0.044679 0.319414 0.045803 0.044467 0.351565 0.046961 0.082502 0.371753 0.031916 0.035908 0.322902 0.045607 0.043971 0.353733 0.048189 0.080158
9.700000 0.429861 0.017993 0.044279 0.425997 0.019170 0.043804 0.425632 0.017490 0.043621 0.470771 0.021034 0.087501 0.468360 0.020210 0.050555 0.429441 0.017032 0.044062 0.478289 0.023086 0.090796 0.399630 0.026947 0.030865 0.396136 0.024289 0.028806 0.395613 0.017797 0.030075 0.461531 0.040555 0.098499 0.420690 0.037957 0.038516 0.399048 0.018314 0.030512 0.467083 0.044393 0.103447
9.900000 0.471850 0.011155 0.049038 0.467531 0.010201 0.046933 0.467375 0.007786 0.047481 0.486026 0.033247 0.066072 0.502102 0.017296 0.056072 0.471450 0.006991 0.050574 0.512898 0.022647 0.075651 0.395362 0.034465 0.038051 0.390530 0.033650 0.034461 0.390180 0.024004 0.036272 0.429811 0.071122 0.069184 0.426497 0.043506 0.054400 0.394727 0.022720 0.038647 0.457515 0.061036 0.086898
10.100000 0.461084 0.015027 0.051265 0.453021 0.013005 0.049319 0.452746 0.005054 0.053705 0.464375 0.039298 0.067947 0.493278 0.024936 0.060935 0.460438 0.007412 0.052322 0.500978 0.033308 0.081931 0.365398 0.043490 0.043149 0.355219 0.043418 0.040798 0.354531 0.025821 0.041226 0.393628 0.094902 0.061739 0.403709 0.054845 0.051645 0.364228 0.026076 0.042006 0.432406 0.076851 0.082447
10.300000 0.447739 0.019070 0.054343 0.439932 0.019195 0.051625 0.439319 0.008066 0.055815 0.459833 0.053305 0.073737 0.468560 0.027040 0.060269 0.446566 0.008689 0.055284 0.494520 0.038827 0.080957 0.341354 0.050952 0.042074 0.331374 0.049449 0.040106 0.330033 0.029583 0.038962 0.384423 0.099194 0.081909 0.366083 0.063679 0.052707 0.339154 0.026256 0.039955 0.419710 0.087000 0.085687
10.500000 0.438504 0.027938 0.052727 0.431636 0.026353 0.053378 0.430509 0.010950 0.056408 0.460205 0.068222 0.089703 0.463190 0.036829 0.056154 0.436835 0.010787 0.055667 0.489653 0.056677 0.085124 0.326818 0.054452 0.039708 0.317479 0.052841 0.039546 0.315129 0.030603 0.038144 0.380860 0.107018 0.090239 0.359597 0.065822 0.046255 0.323684 0.029362 0.037749 0.411586 0.090287 0.088217
10.700000 0.431232 0.036724 0.052538 0.424955 0.034960 0.052274 0.423017 0.011478 0.053365 0.467030 0.076825 0.099337 0.463359 0.045359 0.056013 0.428656 0.012023 0.054083 0.490967 0.068605 0.086550 0.315060 0.057918 0.042440 0.306492 0.058856 0.042194 0.302535 0.030715 0.040539 0.382304 0.110328 0.105889 0.357567 0.074802 0.047721 0.310133 0.028884 0.040500 0.411583 0.097595 0.098133
10.900000 0.424859 0.042227 0.053193 0.419121 0.041274 0.054093 0.416074 0.015112 0.053531 0.456522 0.092240 0.101252 0.461526 0.051623 0.052331 0.421362 0.013648 0.055417 0.480350 0.082237 0.102866 0.307053 0.065319 0.045085 0.297962 0.065050 0.042839 0.292238 0.034304 0.038975 0.366807 0.127779 0.115628 0.364166 0.075039 0.050670 0.300164 0.032800 0.038886 0.403613 0.105282 0.109671
