#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.494815 0.000526 0.000118 -4.494817 0.000523 0.000117 -4.494817 0.000535 0.000114 -4.494732 4.494732 0.000176 -4.494594 0.000971 0.000252 -4.494815 0.000540 0.000116 -4.494736 4.494736 0.000171 -4.494624 0.000885 0.000215 -4.494628 0.000878 0.000212 -4.494628 0.000878 0.000212 -4.494454 4.494454 0.000322 -4.494156 0.001703 0.000467 -4.494624 0.000886 0.000214 -4.494456 4.494456 0.000319
9.300000 -4.494366 0.001191 0.000352 -4.494375 0.001180 0.000348 -4.494376 0.001208 0.000342 -4.493999 0.291532 0.000616 -4.493583 0.019117 0.000720 -4.494366 0.001218 0.000347 -4.493982 0.295433 0.000625 -4.493637 0.004386 0.000685 -4.493658 0.002950 0.000676 -4.493659 0.003541 0.000676 -4.492949 0.373711 0.001180 -4.483709 0.133766 0.009570 -4.493638 0.004822 0.000685 -4.492941 0.376020 0.001171
9.500000 -4.492490 0.076958 0.001113 -4.492592 0.070507 0.001075 -4.492595 0.070411 0.001072 -4.469619 0.496933 0.023798 -4.387996 0.261133 0.081193 -4.492493 0.076840 0.001111 -4.464476 0.495692 0.028863 -4.420200 0.198271 0.057750 -4.427001 0.195735 0.054500 -4.427162 0.198727 0.052955 -4.315556 0.486238 0.175993 -4.141694 0.226873 0.155471 -4.420377 0.201737 0.056267 -4.305507 0.485173 0.181884
9.700000 -4.211874 0.264120 0.146324 -4.228446 0.265440 0.141743 -4.228840 0.264042 0.143231 -4.104920 0.497295 0.252715 -3.971119 0.250698 0.154205 -4.212317 0.263541 0.149024 -4.079315 0.450025 0.256538 -3.939256 0.199646 0.140100 -3.955490 0.199515 0.140480 -3.955847 0.200524 0.136351 -3.842265 0.420337 0.281775 -3.698426 0.183513 0.133089 -3.939676 0.200033 0.136292 -3.819836 0.420598 0.275621
9.900000 -3.779474 0.215657 0.143436 -3.791975 0.216605 0.143075 -3.791810 0.218112 0.145225 -3.831306 0.428058 0.195422 -3.657260 0.216127 0.133383 -3.779444 0.213936 0.145352 -3.781676 0.398230 0.207576 -3.511400 0.165022 0.118355 -3.523786 0.166244 0.117958 -3.523559 0.165751 0.113849 -3.584490 0.376411 0.148494 -3.388705 0.157856 0.119145 -3.511275 0.164896 0.114476 -3.537509 0.375078 0.163085
10.100000 -3.554294 0.186605 0.123728 -3.572550 0.186086 0.122667 -3.571914 0.194504 0.121318 -3.728374 0.427396 0.149776 -3.415272 0.182471 0.121166 -3.554183 0.190315 0.122492 -3.573123 0.338462 0.198654 -3.289132 0.143391 0.102785 -3.305652 0.144477 0.104254 -3.304983 0.149646 0.100385 -3.479760 0.371699 0.119682 -3.151461 0.141150 0.111740 -3.288892 0.143687 0.099236 -3.327598 0.322076 0.179489
10.300000 -3.372122 0.156416 0.105321 -3.403142 0.160332 0.108874 -3.402208 0.165532 0.108793 -3.614174 0.373429 0.129984 -3.213549 0.150702 0.112407 -3.371712 0.158465 0.105734 -3.405504 0.281203 0.167976 -3.107634 0.131804 0.099547 -3.136468 0.135151 0.099313 -3.135507 0.140868 0.094537 -3.356694 0.341608 0.109047 -2.948050 0.134281 0.101426 -3.107062 0.139191 0.093089 -3.152817 0.256413 0.161142
10.500000 -3.209363 0.134637 0.094087 -3.235229 0.137743 0.095639 -3.233817 0.139061 0.091868 -3.461719 0.323968 0.114889 -3.079685 0.128988 0.097134 -3.208084 0.135340 0.092780 -3.294186 0.263411 0.147111 -2.944179 0.128803 0.092517 -2.967929 0.131150 0.088104 -2.966466 0.130528 0.088350 -3.202114 0.318427 0.096342 -2.813930 0.123854 0.095217 -2.942809 0.126543 0.086567 -3.036470 0.246348 0.131275
10.700000 -3.036055 0.107105 0.083162 -3.058717 0.108377 0.085649 -3.056555 0.116334 0.078252 -3.276324 0.299999 0.099883 -2.904243 0.101671 0.080830 -3.034259 0.108669 0.078664 -3.127377 0.251049 0.112047 -2.771549 0.125026 0.088714 -2.791461 0.128622 0.088970 -2.789293 0.129584 0.085011 -3.034101 0.298787 0.085104 -2.638649 0.123022 0.092355 -2.769436 0.128742 0.086325 -2.887008 0.247465 0.115970
10.900000 -2.857068 0.078773 0.071084 -2.875188 0.079315 0.072952 -2.871378 0.082757 0.066733 -3.110778 0.265188 0.097978 -2.733722 0.073544 0.071250 -2.853813 0.081543 0.064530 -2.969230 0.215225 0.115364 -2.592531 0.115937 0.093667 -2.609688 0.114508 0.093461 -2.605824 0.121041 0.093058 -2.848613 0.274065 0.099172 -2.466332 0.112384 0.102292 -2.589124 0.119083 0.095489 -2.717548 0.216341 0.127585
