#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.494657 0.000862 0.000199 -4.494660 0.000856 0.000197 -4.494660 0.000843 0.000198 -4.494559 0.169709 0.000259 -4.494323 0.001387 0.000370 -4.494657 0.000849 0.000200 -4.494549 0.172229 0.000269 -4.494328 0.001318 0.000366 -4.494336 0.001309 0.000362 -4.494336 0.001288 0.000362 -4.494115 0.343859 0.000486 -4.493575 0.007928 0.000729 -4.494329 0.001297 0.000366 -4.494112 0.343855 0.000484
9.300000 -4.494026 0.001782 0.000511 -4.494039 0.001769 0.000505 -4.494040 0.001790 0.000512 -4.493634 0.243137 0.000772 -4.492893 0.071027 0.001064 -4.494027 0.001810 0.000518 -4.493636 0.245870 0.000776 -4.492942 0.034396 0.000961 -4.492970 0.032455 0.000951 -4.492971 0.037299 0.000970 -4.492130 0.404424 0.001605 -4.449145 0.195208 0.043143 -4.492944 0.039327 0.000983 -4.492109 0.407960 0.001607
9.500000 -4.485466 0.144248 0.007653 -4.488561 0.137176 0.004631 -4.488696 0.138891 0.004476 -4.448941 0.515221 0.044012 -4.325139 0.284018 0.112728 -4.485608 0.144366 0.007494 -4.442639 0.516915 0.050231 -4.362857 0.215866 0.092667 -4.371037 0.215033 0.088417 -4.371397 0.216023 0.087873 -4.245340 0.514379 0.238542 -4.050688 0.215156 0.146477 -4.363237 0.216880 0.092607 -4.235520 0.516466 0.242655
9.700000 -4.132077 0.257872 0.163657 -4.146007 0.259701 0.163195 -4.146523 0.259914 0.162174 -4.025384 0.448335 0.319464 -3.906054 0.247821 0.147330 -4.132692 0.259159 0.165305 -3.999424 0.446444 0.317842 -3.857508 0.187207 0.135624 -3.871072 0.188757 0.136592 -3.871524 0.188541 0.136595 -3.768170 0.417094 0.334903 -3.632039 0.179230 0.126910 -3.858045 0.186416 0.136543 -3.743284 0.419164 0.319000
9.900000 -3.726886 0.211982 0.136270 -3.738560 0.210870 0.135103 -3.738379 0.214073 0.137006 -3.769608 0.421957 0.203703 -3.595880 0.216435 0.133050 -3.726924 0.215297 0.137602 -3.718999 0.405109 0.209022 -3.456966 0.151776 0.127410 -3.468266 0.152594 0.125905 -3.468014 0.152575 0.118202 -3.507892 0.401441 0.184548 -3.327365 0.169676 0.115283 -3.456901 0.150987 0.117511 -3.464876 0.380109 0.195177
10.100000 -3.498874 0.179171 0.122396 -3.517389 0.183102 0.120711 -3.516549 0.191736 0.122201 -3.649830 0.385663 0.162269 -3.342235 0.175056 0.119876 -3.498792 0.186929 0.123032 -3.506429 0.331725 0.192067 -3.230984 0.133568 0.113639 -3.248115 0.136594 0.114333 -3.247087 0.146374 0.113663 -3.399811 0.362778 0.145225 -3.073412 0.139751 0.111901 -3.230600 0.143955 0.112609 -3.266902 0.327852 0.174777
10.300000 -3.314393 0.152243 0.108981 -3.341844 0.155273 0.104611 -3.340512 0.166423 0.104482 -3.524488 0.318728 0.147222 -3.162817 0.139204 0.104232 -3.313621 0.158871 0.105776 -3.361262 0.281375 0.161202 -3.047318 0.135972 0.105181 -3.072801 0.137312 0.106381 -3.071353 0.140901 0.100363 -3.261803 0.331055 0.139729 -2.892756 0.131860 0.104230 -3.046283 0.136709 0.099623 -3.114565 0.283435 0.164605
10.500000 -3.150471 0.129968 0.091379 -3.172278 0.129889 0.091567 -3.170604 0.135268 0.089678 -3.381817 0.310479 0.114435 -3.020464 0.126119 0.098572 -3.149144 0.134171 0.090699 -3.220435 0.246690 0.156333 -2.882554 0.122849 0.095418 -2.901888 0.122779 0.097212 -2.899996 0.129049 0.094984 -3.119417 0.312019 0.121282 -2.751756 0.128571 0.097504 -2.880847 0.125389 0.095798 -2.973256 0.254720 0.153137
10.700000 -2.975725 0.097936 0.080923 -2.993487 0.097187 0.080058 -2.990753 0.102283 0.078605 -3.214920 0.288535 0.127416 -2.845945 0.094142 0.074506 -2.973382 0.100158 0.080516 -3.080958 0.254219 0.133026 -2.707892 0.122626 0.093707 -2.723819 0.122526 0.093080 -2.720824 0.126873 0.090379 -2.935266 0.281406 0.142287 -2.580188 0.122305 0.101861 -2.705337 0.124651 0.091570 -2.816638 0.234485 0.162118
10.900000 -2.794635 0.074749 0.066421 -2.809108 0.074023 0.066055 -2.804620 0.076986 0.067185 -3.014244 0.244085 0.111640 -2.673815 0.073478 0.069440 -2.790662 0.076021 0.067606 -2.908869 0.212829 0.133905 -2.524112 0.119244 0.104857 -2.537160 0.119112 0.104744 -2.532572 0.122293 0.097942 -2.752558 0.265467 0.155850 -2.408392 0.115906 0.107754 -2.520042 0.118966 0.097011 -2.647418 0.216377 0.153165
