#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.156346 0.087321 0.063177 0.155948 0.087354 0.062992 0.155881 0.088734 0.061574 0.171764 0.094502 0.112883 0.185963 0.088597 0.070029 0.156282 0.088705 0.061615 0.074574 0.192134 0.019927 0.188363 0.078068 0.068617 0.187601 0.077895 0.068614 0.187549 0.077727 0.069130 0.196375 0.108204 0.124308 0.229949 0.081311 0.075085 0.188301 0.077789 0.069224 0.165613 0.144432 0.086405
9.300000 0.219742 0.084270 0.071953 0.219080 0.084405 0.071805 0.219103 0.087859 0.071523 0.214122 0.126182 0.104971 0.261246 0.086067 0.080617 0.219771 0.087840 0.071820 0.213945 0.125721 0.104408 0.258632 0.075246 0.071969 0.257880 0.075346 0.071946 0.257874 0.074922 0.072621 0.257297 0.099631 0.114152 0.302873 0.069199 0.074191 0.258628 0.074936 0.072637 0.257631 0.099319 0.114096
9.500000 0.336187 0.064222 0.070242 0.333793 0.064860 0.070281 0.333641 0.065821 0.070148 0.354038 0.085366 0.109651 0.403486 0.048029 0.067884 0.336026 0.065241 0.070098 0.357645 0.085030 0.113258 0.358075 0.041422 0.052375 0.355890 0.041480 0.052418 0.355622 0.041268 0.054492 0.387988 0.063502 0.090289 0.405834 0.040504 0.047562 0.357794 0.041047 0.054262 0.391606 0.062615 0.089698
9.700000 0.456819 0.019767 0.044604 0.454129 0.020108 0.044521 0.453788 0.012939 0.045268 0.487603 0.038161 0.073184 0.498465 0.026889 0.052241 0.456420 0.012715 0.045213 0.494037 0.041588 0.074859 0.408177 0.032426 0.036850 0.405164 0.033034 0.036950 0.404323 0.021926 0.036614 0.479064 0.074810 0.096621 0.451262 0.043407 0.047740 0.407270 0.023023 0.036760 0.484858 0.071896 0.090470
9.900000 0.483133 0.019829 0.047103 0.479008 0.018404 0.048371 0.478713 0.011819 0.048537 0.501912 0.054720 0.070634 0.526569 0.025223 0.055396 0.482627 0.011711 0.048651 0.524366 0.042589 0.078602 0.399291 0.043117 0.039708 0.394159 0.044448 0.038048 0.393309 0.028125 0.038861 0.459550 0.087451 0.078448 0.451672 0.054757 0.058581 0.398105 0.026265 0.040103 0.486050 0.081642 0.081851
10.100000 0.467591 0.028484 0.047575 0.461387 0.024732 0.050265 0.460844 0.016995 0.051480 0.488670 0.060578 0.070223 0.504909 0.038730 0.056281 0.466550 0.016221 0.052621 0.521178 0.051356 0.076006 0.367410 0.054179 0.043878 0.359366 0.052353 0.041139 0.358109 0.029492 0.040563 0.422582 0.103505 0.099919 0.414430 0.071201 0.058472 0.365474 0.028355 0.042010 0.455369 0.091258 0.085083
10.300000 0.453581 0.035340 0.050023 0.448276 0.032370 0.051399 0.447204 0.019427 0.055228 0.484726 0.071747 0.087027 0.482373 0.047908 0.053608 0.451910 0.018236 0.055764 0.509390 0.066177 0.071335 0.346166 0.060310 0.042761 0.338845 0.059812 0.042170 0.336606 0.032521 0.040499 0.417980 0.115606 0.102591 0.385433 0.075883 0.053879 0.342989 0.030930 0.041841 0.439851 0.102208 0.085784
10.500000 0.444759 0.040252 0.051962 0.439918 0.039483 0.053330 0.437984 0.022199 0.053981 0.483524 0.088643 0.097981 0.479118 0.050623 0.051660 0.442067 0.021251 0.054024 0.509302 0.072584 0.081619 0.332549 0.066654 0.043843 0.326237 0.066359 0.042379 0.322011 0.033167 0.041729 0.421491 0.115362 0.119050 0.375589 0.081755 0.052714 0.327238 0.031398 0.040513 0.442358 0.103032 0.096747
10.700000 0.439262 0.047910 0.054607 0.435087 0.047901 0.055307 0.431576 0.024028 0.054024 0.508262 0.081932 0.131187 0.479465 0.058419 0.051858 0.435115 0.023708 0.054110 0.523033 0.076203 0.116546 0.322451 0.076654 0.046553 0.315977 0.075557 0.048212 0.309319 0.035387 0.041556 0.435537 0.115128 0.179649 0.381289 0.090859 0.051137 0.314687 0.034942 0.042798 0.455517 0.106126 0.137756
10.900000 0.435866 0.055197 0.055455 0.430412 0.054922 0.057786 0.426118 0.023547 0.055453 0.470181 0.138654 0.116092 0.496238 0.067615 0.058199 0.430783 0.022774 0.056007 0.494117 0.124441 0.097683 0.318328 0.087796 0.049196 0.311235 0.086911 0.047202 0.304423 0.034958 0.043258 0.380188 0.180629 0.136601 0.390103 0.102314 0.055718 0.310386 0.034625 0.043539 0.406866 0.170083 0.103904
11.100000 0.429258 0.059273 0.053242 0.425485 0.059768 0.055091 0.420000 0.022785 0.054293 0.490083 0.115658 0.132078 0.472551 0.066003 0.050613 0.422805 0.022232 0.053854 0.509162 0.107629 0.115321 0.312512 0.092816 0.048185 0.308069 0.091233 0.049033 0.299620 0.034869 0.041782 0.388694 0.171662 0.183389 0.361468 0.101895 0.054164 0.302493 0.033915 0.042328 0.418807 0.151661 0.140695
