#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.485423 0.092982 0.008622 -4.485504 0.091681 0.008546 -4.485463 0.089361 0.008587 -4.492318 0.537879 0.001944 -4.472561 0.248814 0.020947 -4.485382 0.090659 0.008663 -4.492322 0.538567 0.001934 -4.414032 0.297072 0.078780 -4.415065 0.296557 0.077692 -4.414911 0.291756 0.077838 -4.444507 0.726611 0.049139 -4.271840 0.326474 0.220174 -4.413876 0.292631 0.078897 -4.445040 0.727523 0.048601
9.300000 -4.448956 0.261362 0.043849 -4.449746 0.260727 0.043068 -4.449257 0.259613 0.043548 -4.491706 0.623775 0.002088 -4.331864 0.295662 0.159848 -4.448462 0.260229 0.044333 -4.491648 0.636675 0.002193 -4.188763 0.278893 0.274971 -4.190052 0.278681 0.274023 -4.188854 0.281543 0.272654 -4.403517 0.727438 0.089260 -4.056144 0.295848 0.326237 -4.187585 0.281696 0.273566 -4.397924 0.792778 0.094828
9.500000 -4.115761 0.241928 0.263919 -4.118919 0.241671 0.263445 -4.117841 0.247705 0.250403 -4.336708 0.717741 0.155990 -3.907257 0.273192 0.290786 -4.114702 0.247841 0.251104 -4.327286 0.712797 0.165367 -3.831258 0.243397 0.289717 -3.834263 0.243187 0.289509 -3.833022 0.249000 0.286789 -4.087000 0.661898 0.404547 -3.625557 0.253634 0.306190 -3.830014 0.249228 0.286849 -4.081938 0.659444 0.409548
9.700000 -3.626462 0.225911 0.250932 -3.629055 0.225665 0.250896 -3.627152 0.244877 0.242745 -3.871616 0.497111 0.485632 -3.516714 0.228348 0.271859 -3.624582 0.244883 0.243331 -3.850994 0.495799 0.491730 -3.342088 0.222337 0.261233 -3.344521 0.222420 0.260442 -3.342585 0.226512 0.246225 -3.576895 0.490770 0.561553 -3.233780 0.223639 0.283730 -3.340204 0.226640 0.246149 -3.559662 0.469748 0.558681
9.900000 -3.263942 0.204540 0.223058 -3.267567 0.203051 0.222674 -3.266181 0.201810 0.219903 -3.375053 0.383058 0.382032 -3.166626 0.204232 0.268195 -3.262768 0.203516 0.221322 -3.343689 0.350573 0.370702 -2.979816 0.213108 0.265249 -2.983696 0.213386 0.263819 -2.982134 0.211775 0.261195 -3.091076 0.386885 0.420991 -2.882211 0.211648 0.299227 -2.978471 0.211701 0.262690 -3.064672 0.373899 0.409966
10.100000 -3.034591 0.170410 0.216901 -3.039312 0.170574 0.217343 -3.036959 0.178620 0.213443 -3.194057 0.387633 0.304718 -2.958404 0.162141 0.246110 -3.032263 0.177424 0.212769 -3.157922 0.375992 0.309714 -2.751949 0.193495 0.256023 -2.756508 0.190181 0.253907 -2.754188 0.202996 0.250198 -2.904557 0.399455 0.316459 -2.672233 0.189886 0.278659 -2.749625 0.200072 0.250431 -2.872500 0.358983 0.321807
10.300000 -2.842887 0.140080 0.201158 -2.847062 0.139089 0.200541 -2.844132 0.143216 0.193770 -3.013942 0.377699 0.332119 -2.785014 0.144355 0.210213 -2.840045 0.140454 0.194241 -2.978876 0.340889 0.325255 -2.561700 0.190984 0.252817 -2.565220 0.189638 0.251273 -2.562111 0.190616 0.245963 -2.750040 0.420040 0.281122 -2.501298 0.178505 0.273721 -2.558340 0.188424 0.246766 -2.705771 0.389974 0.311788
10.500000 -2.651870 0.114660 0.186435 -2.652803 0.116257 0.187246 -2.649059 0.122097 0.184319 -2.840680 0.395043 0.295552 -2.635243 0.122988 0.197386 -2.647790 0.123063 0.182929 -2.799387 0.324119 0.308381 -2.368764 0.185997 0.249658 -2.369328 0.186511 0.248739 -2.365609 0.189642 0.239421 -2.565381 0.406886 0.321725 -2.355633 0.179873 0.252888 -2.364496 0.189155 0.239946 -2.527318 0.333029 0.331324
10.700000 -2.453485 0.102574 0.170053 -2.453950 0.102209 0.169689 -2.448569 0.102098 0.158142 -2.638279 0.316529 0.301721 -2.441788 0.094806 0.174646 -2.447870 0.100811 0.158596 -2.645579 0.305402 0.299532 -2.172355 0.167223 0.230695 -2.171781 0.168178 0.228783 -2.166147 0.189948 0.224017 -2.361546 0.362952 0.296144 -2.185755 0.145918 0.232003 -2.166596 0.189509 0.222934 -2.352221 0.329223 0.301639
10.900000 -2.254706 0.089855 0.190489 -2.255402 0.089756 0.189645 -2.249202 0.105691 0.176269 -2.455360 0.436848 0.247791 -2.262757 0.099558 0.183155 -2.248623 0.104638 0.176136 -2.420070 0.428170 0.262001 -1.983123 0.154791 0.241323 -1.982724 0.156087 0.239647 -1.973716 0.168021 0.229400 -2.224976 0.466627 0.240296 -2.006497 0.145551 0.243526 -1.974669 0.168083 0.229944 -2.194940 0.423081 0.260000
