#HM(0) Cen_All(1) Err+(2) Err-(3) Sat_All(4) Err+(5) Err-(6) SF_All(7) Err+(8) Err-(9) Q_All(10) Err+(11) Err-(12) Cen_Sat(13) Err+(14) Err-(15) SF_Q(16) Err+(17) Err-(18) 
9.100000 -0.000081 0.000077 0.001305 0.012861 0.154394 0.012372 0.000041 0.000288 0.000593 -0.006899 0.121796 0.001797 -0.012942 0.012449 0.155833 0.006940 0.002173 0.121838
9.300000 -0.000791 0.000782 0.000698 0.117092 0.051261 0.116029 0.000493 0.002783 0.000522 -0.042692 0.117478 0.048339 -0.117882 0.116810 0.052012 0.043185 0.052288 0.118611
9.500000 -0.003158 0.000754 0.000113 0.208504 0.016980 0.035743 0.001059 0.017362 0.001143 -0.211524 0.344940 0.155798 -0.211662 0.036529 0.016938 0.212584 0.164800 0.346374
9.700000 -0.002593 0.000760 0.000341 0.109749 0.014472 0.036437 0.001881 0.027478 0.001926 -0.224532 0.352417 0.342640 -0.112342 0.037346 0.014879 0.226413 0.385500 0.354426
9.900000 -0.003624 0.001601 0.001045 0.097317 0.022009 0.047192 0.001175 0.018498 0.002117 -0.079747 0.177441 0.265145 -0.100941 0.048624 0.023074 0.080922 0.288416 0.186430
10.100000 -0.004721 0.002361 0.001343 0.076188 0.026766 0.039258 0.002329 0.020710 0.002970 -0.123330 0.227947 0.177588 -0.080909 0.041570 0.028035 0.125659 0.206118 0.230930
10.300000 -0.004175 0.002331 0.001232 0.057873 0.023039 0.032132 0.002842 0.024644 0.003215 -0.135988 0.173360 0.186076 -0.062048 0.034518 0.024825 0.138830 0.220678 0.178056
10.500000 -0.000933 0.001399 0.001046 0.016627 0.017236 0.022176 0.004080 0.025779 0.004080 -0.147517 0.151029 0.201623 -0.017560 0.023490 0.018511 0.151597 0.238440 0.155126
10.700000 -0.000465 0.000550 0.000586 0.011697 0.010309 0.013367 0.005616 0.032420 0.005538 -0.192094 0.192094 0.220161 -0.012162 0.013941 0.010202 0.197710 0.245969 0.197710
10.900000 -0.000696 0.001246 0.000835 -0.008051 0.017237 0.015062 0.006083 0.033190 0.006374 -0.165364 0.175082 0.154768 0.007355 0.015499 0.017794 0.171447 0.179058 0.182257
