#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.495000 4.495000 0.000000 -4.495000 0.000055 0.000000 -4.495000 0.000031 0.000000 0.000000 0.000000 4.494991 0.000000 0.000000 4.494996 -4.495000 4.495000 0.000000 0.000000 0.000000 4.494991 -4.494999 0.000009 0.000000 -4.494999 0.000009 0.000000 -4.494999 0.000008 0.000000 0.000000 0.000000 4.494997 -4.494998 4.494998 0.000000 -4.494999 0.000008 0.000000 0.000000 0.000000 4.494997
9.300000 -4.494998 0.000015 0.000001 -4.494998 0.000013 0.000001 -4.494998 0.000014 0.000001 0.000000 0.000000 4.494997 -4.494992 0.000024 0.000005 -4.494998 0.000015 0.000001 0.000000 0.000000 4.494997 -4.494995 0.000039 0.000004 -4.494996 0.000038 0.000003 -4.494995 0.000039 0.000004 0.000000 0.000000 4.494995 -4.494975 0.000044 0.000018 -4.494995 0.000041 0.000004 0.000000 0.000000 4.494994
9.500000 -4.494896 0.000310 0.000064 -4.494915 0.000271 0.000053 -4.494915 0.000268 0.000054 0.000000 0.000000 4.494826 -4.494717 0.000730 0.000171 -4.494896 0.000309 0.000065 0.000000 0.000000 4.494801 -4.494738 0.000742 0.000164 -4.494782 0.000672 0.000137 -4.494781 0.000656 0.000140 -3.390000 3.390000 1.104585 -4.494297 0.011853 0.000424 -4.494738 0.000719 0.000165 -3.350000 3.350000 1.144523
9.700000 -4.492793 0.073794 0.001125 -4.493095 0.060948 0.000994 -4.493095 0.059797 0.001040 -2.941902 0.071902 1.549088 -4.428660 0.159723 0.056947 -4.492793 0.072947 0.001172 -2.932626 0.054593 1.550096 -4.428960 0.179862 0.057956 -4.445317 0.166619 0.047477 -4.445331 0.166634 0.047490 -3.065098 0.175584 1.355556 -4.270555 0.262858 0.139085 -4.428974 0.179875 0.058058 -3.042728 0.154630 1.350713
9.900000 -4.179480 0.216896 0.159124 -4.210230 0.223097 0.153229 -4.210242 0.226953 0.148196 -2.892866 0.116747 1.350408 -3.994982 0.203819 0.160154 -4.179495 0.217536 0.159132 -2.819484 0.057984 1.364894 -3.937314 0.207829 0.175271 -3.967678 0.211561 0.178180 -3.967716 0.211961 0.178279 -2.845541 0.076652 1.176723 -3.755110 0.188149 0.159864 -3.937354 0.209151 0.175386 -2.853233 0.085624 1.100763
10.100000 -3.797653 0.180463 0.127203 -3.822662 0.178577 0.133929 -3.822664 0.179456 0.133951 -2.600000 2.600000 1.376242 -3.673198 0.172455 0.126715 -3.797655 0.177282 0.127203 -2.600000 2.600000 1.293327 -3.559465 0.165020 0.145664 -3.584365 0.169645 0.148890 -3.584375 0.170286 0.147200 -2.597888 0.004661 1.166492 -3.433869 0.158921 0.128822 -3.559474 0.167923 0.145324 -2.553593 -0.023691 1.115886
10.300000 -3.564094 0.146489 0.110857 -3.592281 0.151605 0.110592 -3.592281 0.151605 0.110509 0.000000 0.000000 3.790258 -3.450288 0.142795 0.103420 -3.564094 0.147103 0.110859 0.000000 0.000000 3.668437 -3.326284 0.133170 0.130309 -3.353792 0.139224 0.129595 -3.353794 0.143658 0.127001 0.000000 0.000000 3.558930 -3.212001 0.124675 0.115074 -3.326285 0.138218 0.129663 0.000000 0.000000 3.443333
10.500000 -3.381851 0.117927 0.093757 -3.423446 0.120646 0.091982 -3.423446 0.124976 0.088740 0.000000 0.000000 3.634081 -3.239868 0.107070 0.086705 -3.381852 0.118637 0.090104 0.000000 0.000000 3.481493 -3.144752 0.111625 0.112648 -3.185164 0.118464 0.115409 -3.185164 0.121933 0.114398 0.000000 0.000000 3.416445 -3.001559 0.105924 0.104408 -3.144753 0.114561 0.112648 0.000000 0.000000 3.256192
10.700000 -3.198553 0.084533 0.070332 -3.255630 0.088799 0.072035 -3.255630 0.089422 0.068966 0.000000 0.000000 3.499631 -3.045806 0.080273 0.065810 -3.198557 0.086270 0.070403 0.000000 0.000000 3.308304 -2.962117 0.101570 0.106798 -3.017294 0.104109 0.105654 -3.017295 0.107173 0.103294 0.000000 0.000000 3.288297 -2.809134 0.105258 0.098128 -2.962122 0.101913 0.106797 -1.607500 0.389272 1.481516
10.900000 -3.015949 0.051197 0.048673 -3.071949 0.055394 0.050797 -3.071947 0.056951 0.047573 0.000000 0.000000 3.337648 -2.867366 0.048698 0.049130 -3.015958 0.052334 0.047891 -2.402159 0.158728 0.740275 -2.779622 0.104119 0.105528 -2.833970 0.105668 0.096578 -2.833970 0.107076 0.091893 0.000000 0.000000 3.134219 -2.631532 0.102334 0.108154 -2.779635 0.104128 0.099632 -1.860137 -0.085033 1.063762
