#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.341925 0.075818 0.141787 0.341844 0.075526 0.141530 0.341871 0.072179 0.141359 0.237952 0.178300 0.178938 0.366031 0.088416 0.160410 0.341947 0.072464 0.141631 0.236795 0.178999 0.177500 0.335909 0.037561 0.113022 0.335362 0.037521 0.112797 0.335048 0.029889 0.112505 0.262974 0.152160 0.165774 0.376871 0.045532 0.136207 0.335524 0.030353 0.112660 0.263032 0.150030 0.166019
9.300000 0.375849 0.083011 0.140379 0.375361 0.083059 0.140151 0.375509 0.086076 0.138480 0.335643 0.106326 0.237923 0.413221 0.080799 0.145175 0.375990 0.086155 0.138678 0.338134 0.106411 0.240166 0.400136 0.055208 0.131207 0.399636 0.055223 0.131096 0.399644 0.053117 0.130954 0.376298 0.048020 0.246241 0.434520 0.050613 0.132047 0.400133 0.053021 0.131119 0.380068 0.052480 0.240675
9.500000 0.457932 0.045076 0.094003 0.457124 0.045060 0.093829 0.456965 0.043799 0.090610 0.451125 0.056851 0.221263 0.493737 0.039323 0.086759 0.457757 0.043851 0.090716 0.454685 0.059839 0.208750 0.431755 0.034065 0.068013 0.430823 0.033919 0.067979 0.430131 0.026537 0.067627 0.469472 0.054917 0.213340 0.465328 0.043951 0.068177 0.431041 0.026673 0.067304 0.473914 0.061610 0.200041
9.700000 0.517348 0.033298 0.049644 0.516575 0.033234 0.048744 0.514517 0.017234 0.048332 0.606254 0.050905 0.155806 0.547309 0.036323 0.061768 0.515261 0.017328 0.048879 0.611411 0.053200 0.153624 0.446667 0.068391 0.043844 0.445663 0.068699 0.043112 0.441379 0.028515 0.042804 0.624808 0.066602 0.183061 0.484777 0.071578 0.058781 0.442357 0.028130 0.043339 0.629296 0.067354 0.186230
9.900000 0.525660 0.048553 0.042483 0.524166 0.048759 0.042953 0.521078 0.020904 0.040673 0.662953 0.095555 0.136526 0.561841 0.065754 0.062045 0.522372 0.020593 0.041984 0.665652 0.093006 0.136792 0.440704 0.089088 0.045868 0.439011 0.088066 0.044906 0.432952 0.038067 0.042777 0.672623 0.122520 0.183055 0.483120 0.111221 0.076824 0.434277 0.037432 0.044509 0.674002 0.117854 0.192765
10.100000 0.507068 0.062483 0.045186 0.505078 0.061971 0.043461 0.501299 0.026193 0.040421 0.649468 0.101354 0.143682 0.544613 0.082870 0.059561 0.502777 0.026326 0.040904 0.651514 0.099201 0.136838 0.413984 0.103200 0.049719 0.412153 0.102783 0.048163 0.405509 0.039122 0.044921 0.630788 0.138390 0.181229 0.448539 0.132357 0.073168 0.406666 0.040493 0.046016 0.627624 0.139395 0.174458
10.300000 0.496703 0.081110 0.048343 0.494903 0.079098 0.047257 0.490386 0.030212 0.042741 0.610225 0.116969 0.113307 0.529027 0.110701 0.054452 0.491943 0.031275 0.043858 0.608091 0.119235 0.104436 0.397392 0.118291 0.052596 0.395959 0.116904 0.051241 0.387943 0.042628 0.046062 0.589162 0.162347 0.104025 0.421827 0.164558 0.065962 0.389161 0.042627 0.045826 0.575058 0.182368 0.119098
10.500000 0.491753 0.089053 0.051750 0.490069 0.090215 0.051205 0.476265 0.028484 0.040425 0.736463 0.052106 0.224961 0.527737 0.092752 0.062266 0.477390 0.027722 0.041107 0.734063 0.051596 0.223398 0.396852 0.125794 0.063554 0.394980 0.124548 0.063204 0.371196 0.043516 0.045598 0.757570 0.069537 0.332804 0.431396 0.131781 0.074661 0.372148 0.043479 0.045869 0.744449 0.064814 0.290028
10.700000 0.470966 0.101256 0.046687 0.469994 0.100858 0.046433 0.459412 0.032881 0.042861 0.670516 0.096951 0.670516 0.489910 0.095197 0.053003 0.460994 0.033042 0.042981 0.662372 0.102266 0.662372 0.368134 0.145481 0.057350 0.366962 0.147354 0.056696 0.347567 0.046478 0.042202 0.676659 0.112216 0.676659 0.387885 0.142587 0.056997 0.349839 0.047037 0.042529 0.665197 0.120327 0.665197
10.900000 0.467776 0.121818 0.052684 0.461527 0.123783 0.048880 0.451569 0.043394 0.043303 0.586983 0.184414 0.586983 0.513076 0.051326 0.080194 0.459270 0.042656 0.045685 0.561228 0.214774 0.561228 0.364479 0.164970 0.056917 0.353148 0.174296 0.050859 0.339325 0.055360 0.041430 0.462109 0.294891 0.462109 0.484213 0.060842 0.088829 0.351534 0.055465 0.044081 0.475557 0.286800 0.475557
11.100000 0.523383 0.149735 0.080554 0.525092 0.133081 0.078568 0.496611 0.010888 0.056673 0.632210 0.236612 0.632210 0.000000 0.000000 0.000000 0.497276 0.012006 0.056287 0.632210 0.267854 0.632210 0.457386 0.187872 0.104899 0.456802 0.165323 0.102324 0.418567 0.010229 0.072328 0.349857 0.490889 0.349857 0.000000 0.000000 0.000000 0.421092 0.007366 0.077271 0.349857 0.541706 0.349857
