#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.000000 0.001786 0.000000 0.000000 0.001871 0.000000 0.000000 0.001965 0.000000 0.000000 0.001800 0.000000 0.000000 0.001286 0.000000 0.000000 0.001951 0.000000 0.000000 0.001714 0.000000 0.001157 0.001790 0.001157 0.001222 0.001690 0.001222 0.000000 0.002820 0.000000 0.003439 0.003244 0.003439 0.000000 0.002883 0.000000 0.000000 0.002699 0.000000 0.003276 0.003098 0.003276
9.300000 0.006103 0.001272 0.001100 0.007380 -0.000159 0.002499 0.001894 0.002324 0.000465 0.014441 0.020625 0.003375 0.011003 0.002239 0.003367 0.002381 0.002887 0.000471 0.018230 0.022025 0.006464 0.005766 0.004312 0.000362 0.004949 0.004285 0.000099 0.002017 0.005003 0.000313 0.017766 0.029808 0.005930 0.009288 0.005583 0.001252 0.002515 0.005009 0.000317 0.021381 0.032081 0.009130
9.500000 0.022681 0.020955 0.006181 0.018884 0.021450 0.005868 0.015782 0.019628 0.004975 0.040158 0.052310 0.014827 0.045677 0.025373 0.010656 0.018963 0.019182 0.006776 0.048411 0.056790 0.015961 0.033395 0.030791 0.011334 0.028860 0.030294 0.010942 0.025711 0.028835 0.011465 0.054455 0.064106 0.019263 0.062673 0.035693 0.017281 0.029319 0.029249 0.011838 0.064735 0.066521 0.021620
9.700000 0.198538 0.057711 0.034282 0.189823 0.059343 0.034402 0.184396 0.057576 0.035090 0.227157 0.072759 0.043521 0.254592 0.046856 0.032571 0.192555 0.055884 0.035435 0.236925 0.069827 0.044553 0.247259 0.053234 0.050076 0.238357 0.055403 0.050721 0.232718 0.054655 0.049728 0.274380 0.060764 0.046085 0.301847 0.044561 0.045072 0.241035 0.052944 0.049580 0.284311 0.058366 0.046141
9.900000 0.414860 0.003981 0.017166 0.404165 0.003898 0.018062 0.403214 0.003237 0.018549 0.411538 0.008532 0.025450 0.437607 0.006153 0.020151 0.413375 0.002929 0.017995 0.424668 0.006842 0.026473 0.434977 0.011112 0.031163 0.425493 0.012271 0.030415 0.425339 0.011911 0.030430 0.425799 0.009168 0.034972 0.447700 0.013444 0.030867 0.434304 0.011528 0.032339 0.438243 0.007793 0.035363
10.100000 0.390690 0.012952 0.025688 0.378656 0.012520 0.023278 0.376801 0.010359 0.025223 0.398852 0.012335 0.026203 0.401562 0.017191 0.024148 0.388171 0.010408 0.027131 0.412078 0.012479 0.032635 0.388529 0.015543 0.028514 0.376403 0.014149 0.027117 0.374561 0.011960 0.028723 0.395478 0.015783 0.029801 0.399111 0.017848 0.026852 0.385998 0.012580 0.029979 0.409183 0.017611 0.035293
10.300000 0.359712 0.014424 0.024714 0.340524 0.015271 0.020877 0.337597 0.013656 0.021580 0.372452 0.017428 0.027389 0.388819 0.017870 0.024991 0.355592 0.012396 0.025253 0.392067 0.018099 0.034625 0.353304 0.015421 0.025973 0.333341 0.015938 0.022046 0.330206 0.014470 0.022360 0.365863 0.019257 0.028031 0.384272 0.018474 0.026987 0.348903 0.013955 0.025974 0.386353 0.020033 0.036534
10.500000 0.347425 0.013835 0.023773 0.315243 0.014404 0.020616 0.312372 0.010586 0.020124 0.345524 0.018123 0.021371 0.398279 0.015457 0.025361 0.341143 0.011310 0.024474 0.390516 0.017126 0.029350 0.339960 0.014192 0.024339 0.306727 0.014669 0.021117 0.303644 0.011148 0.021467 0.337664 0.018223 0.022445 0.392498 0.016164 0.026297 0.333325 0.011522 0.025245 0.383441 0.017908 0.030223
10.700000 0.343271 0.011711 0.017650 0.298892 0.014581 0.015455 0.295757 0.010336 0.016352 0.327729 0.016385 0.015602 0.397716 0.013282 0.018679 0.334776 0.008733 0.018270 0.391240 0.015950 0.025135 0.335429 0.012108 0.018618 0.289726 0.015192 0.016410 0.286357 0.010563 0.016947 0.319237 0.017071 0.016540 0.391267 0.013755 0.019523 0.326380 0.008867 0.019366 0.384155 0.016275 0.025493
10.900000 0.339933 0.010550 0.013451 0.292118 0.012641 0.011567 0.288531 0.011042 0.010993 0.319834 0.015728 0.013064 0.376936 0.015771 0.013658 0.330887 0.007420 0.014428 0.381459 0.015517 0.022779 0.332051 0.011174 0.013648 0.282857 0.013220 0.011925 0.278980 0.011588 0.011463 0.311325 0.016672 0.013737 0.370034 0.015962 0.014108 0.322388 0.007658 0.014710 0.374229 0.015556 0.023190
11.100000 0.339887 0.011320 0.013469 0.295229 0.012133 0.010639 0.290404 0.010241 0.009943 0.322647 0.016041 0.011904 0.371097 0.015448 0.016383 0.328572 0.008147 0.014365 0.382361 0.016461 0.022226 0.331905 0.011869 0.014300 0.285982 0.012758 0.011204 0.280913 0.010867 0.010539 0.312873 0.016005 0.012101 0.363974 0.016083 0.017129 0.320154 0.008004 0.014866 0.373881 0.017882 0.022694
11.300000 0.336753 0.008363 0.015098 0.297112 0.009453 0.013248 0.291833 0.005335 0.011598 0.315272 0.014772 0.011689 0.369578 0.015042 0.018553 0.324218 0.002959 0.015471 0.375469 0.017141 0.019158 0.328761 0.008938 0.015280 0.288175 0.009874 0.013926 0.282583 0.005487 0.011753 0.306112 0.014615 0.012318 0.362070 0.015119 0.018763 0.315895 0.003008 0.015706 0.366558 0.017763 0.019236
11.500000 0.323715 0.007029 0.020600 0.296073 0.007606 0.019360 0.290686 0.004395 0.017882 0.302827 0.011354 0.016124 0.346167 0.013745 0.023590 0.313765 0.001456 0.020808 0.347188 0.015742 0.022373 0.315499 0.007345 0.021353 0.286784 0.007866 0.020278 0.281214 0.004023 0.017985 0.292996 0.011736 0.017089 0.338873 0.014205 0.024091 0.305543 0.001384 0.020897 0.337716 0.015471 0.021849
11.700000 0.314036 0.004384 0.028187 0.294284 0.006471 0.028902 0.287387 0.002706 0.024340 0.300015 0.012017 0.030350 0.333527 0.008592 0.030117 0.304291 0.000000 0.025289 0.331358 0.011642 0.032556 0.305429 0.004749 0.029109 0.285051 0.006420 0.030048 0.278747 0.002808 0.026199 0.285517 0.013699 0.027184 0.325396 0.008959 0.031345 0.296566 -0.000687 0.026802 0.319608 0.013253 0.031495
11.900000 0.306748 0.005584 0.037492 0.291244 0.006322 0.036909 0.280961 0.003983 0.032762 0.302800 0.010963 0.043090 0.330902 0.005598 0.037890 0.294362 0.001968 0.033179 0.322907 0.010579 0.042621 0.297776 0.005527 0.038878 0.281724 0.006852 0.038212 0.273526 0.002793 0.035913 0.282610 0.014672 0.037628 0.322648 0.006044 0.038579 0.288028 0.001410 0.036559 0.307529 0.012461 0.039854
12.100000 0.306923 0.003897 0.044880 0.291951 0.006748 0.045682 0.277572 0.004282 0.038472 0.307990 0.009831 0.055036 0.339732 0.003093 0.045204 0.293904 0.002391 0.038852 0.319592 0.006578 0.050568 0.297463 0.004396 0.046336 0.281778 0.006766 0.047407 0.270196 0.004162 0.042764 0.285873 0.013888 0.047400 0.331806 0.002911 0.046356 0.287238 0.001251 0.042489 0.303700 0.010734 0.048274
