#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.494997 0.000019 0.000002 -4.494997 0.000019 0.000002 -4.494997 0.000019 0.000002 0.000000 0.000000 4.494997 -4.494996 0.000123 0.000002 -4.494997 0.000019 0.000002 0.000000 0.000000 4.494997 -4.494992 0.000038 0.000006 -4.494992 0.000038 0.000006 -4.494992 0.000038 0.000006 0.000000 0.000000 4.494990 -4.494988 0.000084 0.000006 -4.494991 0.000038 0.000007 0.000000 0.000000 4.494990
9.300000 -4.494976 0.000114 0.000017 -4.494977 0.000111 0.000017 -4.494977 0.000113 0.000017 0.000000 0.000000 4.494976 -4.494944 0.000222 0.000039 -4.494976 0.000117 0.000017 0.000000 0.000000 4.494975 -4.494933 0.000260 0.000049 -4.494936 0.000254 0.000048 -4.494936 0.000255 0.000048 0.000000 0.000000 4.494948 -4.494839 0.000490 0.000107 -4.494933 0.000261 0.000050 0.000000 0.000000 4.494944
9.500000 -4.494520 0.001080 0.000273 -4.494569 0.001002 0.000248 -4.494569 0.000998 0.000248 0.000000 0.000000 4.494413 -4.493694 0.036508 0.000698 -4.494521 0.001064 0.000273 0.000000 0.000000 4.494344 -4.493842 0.015447 0.000668 -4.493947 0.010211 0.000617 -4.493947 0.010160 0.000624 0.000000 0.000000 4.493626 -4.469944 0.109961 0.023516 -4.493842 0.015385 0.000668 0.000000 0.000000 4.493452
9.700000 -4.445443 0.213648 0.047019 -4.457773 0.198568 0.034999 -4.457775 0.190424 0.035004 -4.167850 4.167850 0.257064 -4.300476 0.263453 0.119051 -4.445446 0.204478 0.047042 -4.137690 4.137690 0.272785 -4.282454 0.255348 0.124266 -4.304749 0.249293 0.115893 -4.304753 0.244320 0.118110 -3.736229 1.086229 0.492494 -4.038681 0.239040 0.168862 -4.282461 0.249712 0.124501 -3.720711 1.111519 0.476476
9.900000 -4.054056 0.235849 0.158786 -4.080241 0.230713 0.157266 -4.080246 0.230703 0.159754 -3.742268 3.742268 0.397326 -3.881609 0.224500 0.137799 -4.054066 0.235831 0.158783 -3.775430 1.303789 0.310548 -3.799753 0.207432 0.150993 -3.826040 0.205661 0.152385 -3.826048 0.205352 0.152382 -3.444199 0.916246 0.398794 -3.625738 0.199462 0.133311 -3.799766 0.206890 0.151009 -3.476732 0.919861 0.319819
10.100000 -3.741835 0.189477 0.128576 -3.765490 0.189307 0.127219 -3.765486 0.195791 0.127224 -3.860896 3.860896 0.105577 -3.621240 0.187670 0.117133 -3.741845 0.195413 0.125641 -3.630915 0.616607 0.229007 -3.488205 0.168381 0.122725 -3.511702 0.173376 0.123923 -3.511699 0.174003 0.123185 -3.596665 1.326665 0.092582 -3.366836 0.145980 0.115366 -3.488214 0.169391 0.122701 -3.383185 0.558912 0.198251
10.300000 -3.535042 0.157855 0.105839 -3.567685 0.162780 0.106651 -3.567682 0.162869 0.105629 -3.585208 3.585208 0.237597 -3.396903 0.144681 0.111101 -3.535071 0.158666 0.106140 -3.413457 0.323838 0.256614 -3.282640 0.128045 0.108267 -3.313331 0.125336 0.108516 -3.313328 0.125808 0.108044 -3.394764 3.394764 0.146998 -3.145628 0.118645 0.118975 -3.282666 0.128062 0.108244 -3.160836 0.326287 0.234158
10.500000 -3.357316 0.129340 0.089620 -3.404979 0.140775 0.088173 -3.404969 0.142468 0.088165 -3.522541 0.587870 0.162589 -3.207028 0.137304 0.094038 -3.357337 0.130913 0.089131 -3.317114 0.292280 0.181514 -3.106285 0.104295 0.102092 -3.152017 0.109032 0.102132 -3.152006 0.109562 0.102143 -3.243068 0.496761 0.171303 -2.953628 0.110564 0.100043 -3.106303 0.105443 0.101912 -3.082470 0.277556 0.161760
10.700000 -3.194220 0.109375 0.073488 -3.241374 0.113795 0.071027 -3.241337 0.113764 0.070611 -3.397447 3.397447 0.121665 -3.048987 0.105444 0.078461 -3.194269 0.107440 0.071429 -3.156037 0.275883 0.182219 -2.943312 0.104959 0.095873 -2.987943 0.107286 0.094904 -2.987904 0.107264 0.094733 -3.217454 0.463632 0.070513 -2.796915 0.099691 0.091182 -2.943364 0.107097 0.094139 -2.904556 0.249161 0.190761
10.900000 -3.021612 0.079518 0.057128 -3.066302 0.082081 0.056203 -3.066198 0.083157 0.055519 -3.283503 0.423084 0.081844 -2.868819 0.068672 0.064716 -3.021629 0.079824 0.054454 -3.014113 0.176312 0.151991 -2.769937 0.098635 0.092223 -2.812735 0.104629 0.086588 -2.812606 0.105296 0.086717 -3.062506 0.307506 0.064071 -2.616539 0.094027 0.096001 -2.769928 0.099181 0.086202 -2.769966 0.182034 0.156401
