#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.000000 0.000000 4.494999 0.000000 0.000000 4.494999 0.000000 0.000000 4.494999 0.000000 0.000000 4.494997 0.000000 0.000000 4.494995 0.000000 0.000000 4.494999 0.000000 0.000000 4.494997 0.000000 0.000000 4.494999 0.000000 0.000000 4.494999 0.000000 0.000000 4.494999 0.000000 0.000000 4.494998 0.000000 0.000000 4.494996 0.000000 0.000000 4.494999 0.000000 0.000000 4.494998
9.300000 -4.494999 0.000007 0.000000 -4.494999 0.000006 0.000000 -4.494999 4.494999 0.000000 -4.494998 0.000010 0.000000 -4.494995 0.000012 0.000002 -4.494999 0.000032 0.000000 -4.494998 0.000012 0.000001 -4.494998 0.000018 0.000001 -4.494998 0.000016 0.000001 -4.494998 0.000047 0.000001 -4.494998 0.000018 0.000001 -4.494989 0.000030 0.000007 -4.494998 0.000036 0.000001 -4.494997 0.000023 0.000001
9.500000 -4.494953 0.000270 0.000030 -4.494960 0.000256 0.000026 -4.494964 0.000250 0.000026 -4.494922 0.000485 0.000046 -4.494882 0.000480 0.000068 -4.494957 0.000262 0.000030 -4.494905 0.000536 0.000056 -4.494896 0.000510 0.000070 -4.494908 0.000486 0.000063 -4.494915 0.000480 0.000062 -4.494836 0.001010 0.000103 -4.494764 0.000966 0.000154 -4.494906 0.000501 0.000069 -4.494808 0.001136 0.000118
9.700000 -4.472562 0.117621 0.020970 -4.476995 0.109458 0.016658 -4.482770 0.099258 0.011089 -4.425994 0.213307 0.052394 -4.385763 0.202980 0.062309 -4.479019 0.106282 0.014744 -4.416111 0.215747 0.057889 -4.426417 0.178545 0.046325 -4.436244 0.175316 0.040931 -4.451376 0.172851 0.036397 -4.340767 0.323788 0.099111 -4.284915 0.240283 0.105244 -4.442643 0.176116 0.042511 -4.325653 0.321511 0.103982
9.900000 -3.846168 0.193487 0.097603 -3.877867 0.198173 0.098694 -3.884607 0.208111 0.114069 -3.845994 0.195024 0.138991 -3.619434 0.167680 0.102830 -3.855731 0.205283 0.112908 -3.802330 0.189576 0.139638 -3.680941 0.192791 0.152238 -3.712443 0.194919 0.154739 -3.718890 0.196280 0.152231 -3.683455 0.208620 0.141538 -3.456536 0.181679 0.139723 -3.690189 0.190164 0.152834 -3.640275 0.207552 0.145979
10.100000 -3.412585 0.131185 0.067361 -3.446959 0.135037 0.068473 -3.442877 0.135966 0.069703 -3.478125 0.153402 0.089507 -3.234489 0.108987 0.067284 -3.413092 0.132123 0.070565 -3.409352 0.154710 0.092733 -3.251660 0.163767 0.117133 -3.285757 0.168576 0.121926 -3.281353 0.170205 0.123046 -3.318022 0.178030 0.110894 -3.074194 0.132146 0.114521 -3.252102 0.170463 0.122646 -3.248923 0.172920 0.110960
10.300000 -3.178511 0.092203 0.049259 -3.215795 0.098252 0.048698 -3.211626 0.098658 0.049428 -3.250891 0.126784 0.061536 -3.024776 0.069187 0.048389 -3.179446 0.092588 0.050755 -3.172845 0.119518 0.067624 -3.017822 0.126534 0.101952 -3.055029 0.132472 0.104373 -3.050612 0.138832 0.106320 -3.090941 0.151232 0.090349 -2.863563 0.117457 0.104817 -3.018776 0.138593 0.110545 -3.012296 0.149786 0.092855
10.500000 -2.988379 0.063742 0.028379 -3.028572 0.071242 0.030123 -3.023789 0.073510 0.028256 -3.066866 0.104175 0.044998 -2.840434 0.051118 0.034801 -2.989769 0.067286 0.029614 -2.980625 0.099545 0.056885 -2.827842 0.127105 0.095343 -2.867662 0.129668 0.095301 -2.862680 0.128407 0.103768 -2.905839 0.138426 0.092100 -2.679464 0.105276 0.114391 -2.829314 0.123717 0.105044 -2.819869 0.136645 0.102543
10.700000 -2.804452 0.052041 0.020785 -2.851636 0.056962 0.018409 -2.844997 0.056024 0.019153 -2.904150 0.099418 0.034688 -2.640547 0.040185 0.036408 -2.807019 0.049840 0.020497 -2.790440 0.089901 0.049231 -2.644380 0.126310 0.091803 -2.690710 0.132644 0.090674 -2.683677 0.133089 0.091576 -2.743983 0.138741 0.086640 -2.479218 0.097816 0.114571 -2.646852 0.126244 0.096716 -2.632225 0.140813 0.110571
10.900000 -2.610322 0.042105 0.015444 -2.668738 0.051958 0.008736 -2.660438 0.058872 0.012302 -2.730787 0.094160 0.025009 -2.427655 0.035440 0.036708 -2.614298 0.049527 0.016642 -2.592995 0.087292 0.052260 -2.450397 0.121351 0.095016 -2.507989 0.132767 0.089763 -2.499543 0.134499 0.094574 -2.569526 0.138565 0.095526 -2.266756 0.095588 0.115752 -2.454614 0.125984 0.104717 -2.432406 0.138443 0.109116
