#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.415379 0.384258 0.078167 -4.415989 0.383627 0.077563 -4.416007 0.382794 0.077578 -4.407889 0.948875 0.085690 -4.262978 0.394388 0.229843 -4.415390 0.383170 0.078190 -4.408488 0.930346 0.085081 -4.152479 0.410873 0.329687 -4.153582 0.410650 0.328655 -4.153788 0.408335 0.327608 -4.125660 0.836856 0.366168 -3.992697 0.437178 0.466424 -4.152704 0.408566 0.328602 -4.121520 0.828040 0.370519
9.300000 -4.236807 0.358686 0.255113 -4.237886 0.358969 0.254043 -4.237276 0.358118 0.254636 -4.341494 0.694245 0.151708 -4.069097 0.338034 0.401214 -4.236161 0.358023 0.255740 -4.343696 0.696593 0.149507 -3.951440 0.358855 0.447135 -3.952669 0.358611 0.446734 -3.951761 0.358938 0.446096 -4.098725 0.707561 0.391038 -3.789460 0.385600 0.491692 -3.950512 0.359217 0.446629 -4.099771 0.708532 0.389996
9.500000 -3.894808 0.296328 0.402786 -3.896704 0.296219 0.402759 -3.895047 0.297324 0.369141 -4.216517 0.708177 0.275944 -3.712851 0.299408 0.426359 -3.893142 0.297451 0.369364 -4.204225 0.721123 0.288206 -3.601203 0.278648 0.425668 -3.603260 0.278544 0.425189 -3.601551 0.280086 0.397806 -3.933308 0.624027 0.557907 -3.422702 0.288655 0.441238 -3.599466 0.280223 0.398230 -3.927747 0.625294 0.563433
9.700000 -3.416624 0.235161 0.359425 -3.418051 0.235404 0.357902 -3.415296 0.249869 0.345151 -3.762079 0.597219 0.676912 -3.336044 0.229584 0.401095 -3.413925 0.250102 0.345470 -3.745737 0.588965 0.682318 -3.127548 0.248725 0.386553 -3.129059 0.248976 0.386615 -3.126233 0.258473 0.370660 -3.482985 0.534678 0.836959 -3.041100 0.255437 0.419792 -3.124748 0.257854 0.371257 -3.473880 0.528969 0.829369
9.900000 -3.042232 0.190341 0.326447 -3.043710 0.190445 0.326097 -3.041141 0.191488 0.318615 -3.290558 0.419251 0.565154 -2.985095 0.190868 0.347614 -3.039619 0.192999 0.319559 -3.271161 0.443058 0.576632 -2.752780 0.246536 0.391350 -2.754102 0.245622 0.391640 -2.751831 0.243349 0.385837 -2.970948 0.475948 0.577009 -2.707419 0.238047 0.415677 -2.750464 0.244201 0.385895 -2.958968 0.476178 0.570093
10.100000 -2.807090 0.159781 0.317833 -2.808699 0.160072 0.316923 -2.806304 0.161006 0.309739 -2.977290 0.443322 0.489386 -2.766371 0.153365 0.327387 -2.804727 0.159271 0.309978 -2.947531 0.430668 0.499197 -2.517851 0.226176 0.366966 -2.519091 0.225854 0.367150 -2.516786 0.238280 0.345893 -2.705929 0.451673 0.484272 -2.479980 0.223891 0.395141 -2.515596 0.237604 0.346634 -2.666732 0.427890 0.492700
10.300000 -2.604250 0.137296 0.291146 -2.604839 0.138515 0.291652 -2.600312 0.141354 0.279916 -2.827226 0.558456 0.399900 -2.593875 0.136437 0.298674 -2.599699 0.141056 0.280252 -2.797560 0.490670 0.412560 -2.312618 0.196920 0.345451 -2.314098 0.197901 0.345110 -2.309813 0.205763 0.338169 -2.536736 0.553584 0.403747 -2.284519 0.189225 0.360511 -2.308661 0.208451 0.338195 -2.507428 0.489527 0.416996
10.500000 -2.396471 0.124178 0.276001 -2.396006 0.123833 0.275304 -2.391772 0.122714 0.260790 -2.735623 0.681195 0.355164 -2.418498 0.130435 0.267087 -2.392126 0.122543 0.259748 -2.700920 0.616034 0.363930 -2.115938 0.170575 0.335090 -2.114334 0.170280 0.335184 -2.110216 0.201790 0.319935 -2.404513 0.651378 0.366683 -2.173084 0.194833 0.312389 -2.110939 0.201187 0.319105 -2.406417 0.609290 0.347244
10.700000 -2.201837 0.118760 0.308432 -2.208128 0.120974 0.305375 -2.197900 0.137455 0.283474 -2.554443 2.554443 0.360414 -2.113706 0.145638 0.291391 -2.192633 0.134845 0.284767 -2.555790 2.555790 0.349820 -1.919832 0.168047 0.352777 -1.919682 0.167628 0.352686 -1.908563 0.179728 0.328430 -2.226640 2.226640 0.395040 -1.900287 0.172107 0.347086 -1.909705 0.179555 0.326801 -2.224705 2.224705 0.382450
10.900000 -2.013011 0.124427 0.336460 -2.013164 0.124021 0.334209 -2.001238 0.120406 0.331875 -2.205465 2.205465 0.521224 -2.043495 0.097306 0.323809 -2.003391 0.126042 0.332395 -2.262752 2.262752 0.467330 -1.732701 0.170787 0.368458 -1.738311 0.173442 0.366493 -1.727135 0.176054 0.341938 -1.916856 1.916856 0.550830 -1.632492 0.165800 0.340018 -1.723428 0.173472 0.343840 -1.970897 1.970897 0.485290
11.100000 -1.748990 0.132222 0.419567 -1.743186 0.128849 0.422276 -1.729503 0.142463 0.403608 0.000000 0.000000 2.461088 0.000000 0.000000 0.000000 -1.787129 0.170539 0.375919 0.000000 0.000000 2.474728 -1.466325 0.197619 0.444336 -1.467104 0.193957 0.449794 -1.464849 0.207037 0.418021 0.000000 0.000000 2.053399 0.000000 0.000000 0.000000 -1.463511 0.187738 0.412683 0.000000 0.000000 2.046364
11.300000 -1.686163 0.200457 0.513556 -1.686163 0.200457 0.513556 -1.631714 0.180933 0.556471 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.631714 0.180933 0.556471 0.000000 0.000000 0.000000 -1.327275 0.225898 0.579885 -1.327275 0.225898 0.579885 -1.318164 0.222304 0.585414 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.318164 0.222304 0.585414 0.000000 0.000000 0.000000
11.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
