#HM(0) Cen_All(1) Err+(2) Err-(3) Sat_All(4) Err+(5) Err-(6) SF_All(7) Err+(8) Err-(9) Q_All(10) Err+(11) Err-(12) Cen_Sat(13) Err+(14) Err-(15) SF_Q(16) Err+(17) Err-(18) 
9.100000 -0.000003 0.000002 0.000006 0.000333 0.000658 0.000166 0.000000 0.000000 0.000008 0.000107 0.000717 0.000172 -0.000337 0.000168 0.000663 -0.000107 0.000174 0.000739
9.300000 -0.000013 0.000006 0.000017 0.001133 0.069329 0.000513 -0.000001 0.000003 0.000016 0.000390 0.077750 0.000632 -0.001146 0.000519 0.069348 -0.000391 0.000634 0.077749
9.500000 -0.003095 0.003019 0.005573 0.160327 0.135285 0.104881 -0.000142 0.000371 0.000342 0.042827 0.279082 0.047977 -0.163422 0.107899 0.140896 -0.042969 0.048652 0.279362
9.700000 -0.013929 0.003176 0.000907 0.226023 0.024585 0.041867 -0.000615 0.004876 0.002157 0.132653 0.233643 0.253350 -0.239952 0.044211 0.024449 -0.133268 0.257608 0.233862
9.900000 -0.011674 0.003209 0.001896 0.131006 0.025596 0.038256 -0.000038 0.004331 0.002445 0.007887 0.241766 0.149937 -0.142680 0.041266 0.027085 -0.007926 0.163309 0.242498
10.100000 -0.018515 0.005161 0.001772 0.156639 0.025275 0.045975 0.000082 0.006968 0.002371 -0.007555 0.199434 0.164217 -0.175154 0.050968 0.027208 0.007637 0.164137 0.201529
10.300000 -0.027451 0.007058 0.002197 0.151576 0.022232 0.036603 0.000772 0.008990 0.002382 -0.046870 0.157202 0.129798 -0.179027 0.043274 0.024893 0.047642 0.135744 0.158745
10.500000 -0.021807 0.005227 0.001760 0.130007 0.018358 0.030011 0.001327 0.011025 0.002555 -0.069964 0.165101 0.118880 -0.151815 0.034862 0.019471 0.071292 0.137703 0.170249
10.700000 -0.017762 0.003560 0.001388 0.129780 0.016725 0.024330 0.002344 0.012645 0.003174 -0.105233 0.186900 0.098583 -0.147542 0.028109 0.017459 0.107577 0.122108 0.191917
10.900000 -0.014473 0.002988 0.000805 0.120821 0.010846 0.024138 0.003974 0.015638 0.004811 -0.114233 0.155870 0.105890 -0.135293 0.026483 0.011524 0.118207 0.128878 0.161876
11.100000 -0.011938 0.002238 0.001028 0.106661 0.016039 0.015244 0.005543 0.018251 0.006290 -0.137547 0.164182 0.097714 -0.118599 0.017055 0.016804 0.143090 0.117030 0.171023
11.300000 -0.007618 0.000957 0.001197 0.093418 0.009952 0.016231 0.008284 0.019485 0.008208 -0.163967 0.165133 0.087806 -0.101036 0.017290 0.011083 0.172252 0.110549 0.173341
11.500000 -0.005414 0.001168 0.000619 0.075579 0.005367 0.020357 0.014124 0.024739 0.013088 -0.176498 0.148690 0.084811 -0.080994 0.021823 0.006307 0.190622 0.113822 0.162754
11.700000 -0.002495 0.001108 0.000848 0.038127 0.039670 0.002432 0.018261 0.026995 0.016917 -0.191768 0.156904 0.082705 -0.040622 0.003090 0.040479 0.210029 0.115376 0.171397
11.900000 -0.004371 0.002521 0.000533 0.042599 0.040999 0.003578 0.032300 0.023822 0.025421 -0.247877 0.151444 0.096931 -0.046970 0.003800 0.039860 0.280177 0.108085 0.164780
