#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 0.143380 0.084715 0.054121 0.142933 0.084958 0.054019 0.142893 0.084499 0.054107 0.125342 0.129028 0.077239 0.170309 0.085428 0.059899 0.143340 0.084230 0.054210 0.125300 0.133296 0.077197 0.169664 0.069413 0.051732 0.169174 0.069429 0.051694 0.169152 0.068349 0.051673 0.064546 0.189334 0.006587 0.199205 0.071728 0.058227 0.169639 0.068316 0.051711 0.064243 0.189778 0.006297
9.300000 0.199321 0.085173 0.061949 0.198451 0.085142 0.061816 0.198455 0.084506 0.062603 0.196593 0.131360 0.086934 0.247877 0.089942 0.071550 0.199321 0.084533 0.062846 0.198696 0.130128 0.087840 0.235922 0.068083 0.057483 0.235035 0.068097 0.057391 0.235003 0.066827 0.057361 0.243787 0.099597 0.095831 0.280251 0.063618 0.063070 0.235890 0.066809 0.057451 0.244801 0.096176 0.096235
9.500000 0.316438 0.068257 0.064330 0.313617 0.068111 0.064530 0.313387 0.067046 0.064908 0.351831 0.069985 0.100689 0.382315 0.047199 0.064794 0.316205 0.065766 0.064623 0.354348 0.069242 0.100710 0.341886 0.043308 0.045612 0.339250 0.044170 0.045752 0.339005 0.043400 0.045540 0.377134 0.051229 0.088625 0.386539 0.033161 0.041763 0.341642 0.043115 0.045399 0.378985 0.052113 0.087122
9.700000 0.443554 0.017139 0.045420 0.440341 0.016896 0.044608 0.439992 0.015107 0.044806 0.478724 0.039007 0.073252 0.483834 0.022135 0.050921 0.443158 0.015446 0.045936 0.484577 0.038901 0.075896 0.401727 0.028639 0.034720 0.398621 0.029728 0.034509 0.397982 0.019442 0.034781 0.467007 0.065200 0.088160 0.432304 0.041804 0.043116 0.401027 0.020852 0.034450 0.472364 0.063917 0.089790
9.900000 0.477192 0.014149 0.048416 0.473094 0.012780 0.047494 0.472906 0.009391 0.049185 0.490326 0.044384 0.073100 0.512671 0.019349 0.057856 0.476792 0.007840 0.049794 0.513178 0.035865 0.075862 0.395482 0.038881 0.037584 0.390527 0.038952 0.035531 0.389946 0.025454 0.036454 0.442751 0.080790 0.082920 0.436440 0.047150 0.054518 0.394617 0.025116 0.038837 0.466503 0.076178 0.083322
10.100000 0.465002 0.021263 0.049745 0.457765 0.017277 0.051219 0.457450 0.009567 0.052856 0.470369 0.052332 0.062336 0.499483 0.034769 0.057606 0.464230 0.008567 0.053996 0.507385 0.043724 0.084136 0.365304 0.047043 0.043145 0.356356 0.049348 0.040777 0.355490 0.028744 0.040095 0.397077 0.107876 0.052774 0.405864 0.064070 0.058135 0.363864 0.026445 0.041707 0.434320 0.095484 0.077346
10.300000 0.449768 0.025297 0.053558 0.443684 0.025728 0.052728 0.442986 0.012970 0.053923 0.467863 0.059591 0.079565 0.472600 0.040388 0.054768 0.448476 0.010763 0.054381 0.496820 0.050932 0.082640 0.341350 0.052271 0.042626 0.333099 0.052855 0.040152 0.331499 0.029388 0.039448 0.393191 0.111903 0.084285 0.371354 0.071866 0.052967 0.338725 0.027946 0.040001 0.426484 0.093161 0.080019
10.500000 0.441340 0.033704 0.052932 0.435775 0.034389 0.053993 0.434178 0.015752 0.052825 0.482968 0.065418 0.107974 0.469284 0.045259 0.052837 0.439408 0.015125 0.053472 0.496001 0.065089 0.088199 0.328281 0.060048 0.041218 0.321220 0.058223 0.040634 0.317772 0.033036 0.039548 0.416250 0.096976 0.113504 0.362040 0.076375 0.050234 0.324057 0.031121 0.038291 0.432273 0.091248 0.109537
10.700000 0.433526 0.041975 0.055229 0.427469 0.041440 0.055099 0.425315 0.019316 0.054685 0.458572 0.098761 0.098200 0.478595 0.050697 0.053890 0.430267 0.018117 0.053928 0.499596 0.073306 0.089641 0.316508 0.067759 0.044415 0.309148 0.066234 0.046722 0.304525 0.033373 0.042099 0.387487 0.125404 0.138741 0.368006 0.083288 0.051884 0.310278 0.032105 0.040034 0.429273 0.101020 0.114576
10.900000 0.431020 0.048734 0.056814 0.426376 0.047968 0.056929 0.422757 0.021029 0.055042 0.476430 0.098730 0.112724 0.469231 0.058213 0.052332 0.426939 0.021202 0.055406 0.489212 0.094900 0.088247 0.312109 0.075499 0.045782 0.304830 0.074921 0.043481 0.299151 0.033603 0.039228 0.368130 0.151877 0.122162 0.368928 0.087855 0.057035 0.305424 0.035030 0.040492 0.392726 0.138130 0.099363
