#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.72153e+07 0 0 3.42937e+06 97106.8 0 0 0 0.16995 6.99615e-05 0.166461 0.0405492 0.0339717 0.235508 6.70152e-05 0.236955 0.0344424 0.0375682 0.309132 2.59864e-05 0.311952 0.0093703 0.0148381 294361
1.56766e+08 0 0 4.95427e+06 197315 0 0 0 0.170334 0.00012126 0.167273 0.0409231 0.035538 0.236782 0.000113447 0.238588 0.0339282 0.0375409 0.309697 4.34534e-05 0.312542 0.009038 0.0145645 102351
2.48338e+08 0 0 7.18035e+06 276034 0 0 0 0.172656 0.000142015 0.169724 0.0411807 0.0360152 0.239215 0.000128754 0.240987 0.033227 0.0369163 0.310552 4.87827e-05 0.313269 0.00871104 0.0138305 76633
3.93765e+08 0 0 1.04786e+07 399265 0 0 0 0.175023 0.000164525 0.172285 0.04114 0.0360158 0.241348 0.000145503 0.242994 0.0326693 0.0360661 0.311215 5.53732e-05 0.313897 0.0083721 0.013281 57608
6.24032e+08 0 0 1.30411e+07 514474 0 0 0 0.177279 0.000189999 0.174664 0.0407992 0.036038 0.243017 0.000165696 0.244911 0.0317739 0.035933 0.311826 6.2607e-05 0.314428 0.00824904 0.0131088 42819
9.86918e+08 0 0 1.66915e+07 689136 0 0 0 0.179533 0.00022034 0.177238 0.0409583 0.0364058 0.244666 0.000191015 0.24665 0.0311028 0.0357628 0.312446 7.25515e-05 0.315135 0.00784206 0.0127549 31410
1.56583e+09 0 0 1.89639e+07 858149 0 0 0 0.181981 0.000259186 0.179539 0.0400893 0.0362383 0.246676 0.000222454 0.248692 0.0304279 0.0348505 0.31302 8.41765e-05 0.315621 0.007855 0.0126262 22505
2.47773e+09 0 0 2.16027e+07 1.08499e+06 0 0 0 0.184986 0.000311504 0.182636 0.0408882 0.0361271 0.249535 0.000264915 0.251539 0.0306065 0.0350518 0.31415 9.81112e-05 0.316814 0.00733402 0.0122008 15690
3.93261e+09 0 0 2.55745e+07 1.41725e+06 0 0 0 0.188494 0.000375369 0.18631 0.0404209 0.0365268 0.253025 0.000315645 0.254902 0.0307031 0.0343763 0.315226 0.00011805 0.317978 0.00725675 0.0121302 10838
6.21728e+09 0 0 2.99978e+07 1.88346e+06 0 0 0 0.192111 0.000458502 0.18955 0.0415922 0.0366029 0.256741 0.000382317 0.259279 0.0305078 0.0360053 0.316695 0.00014453 0.319604 0.00647157 0.011424 7450
9.85227e+09 0 0 3.10764e+07 2.14462e+06 0 0 0 0.197338 0.000554788 0.195032 0.0423237 0.0376849 0.261653 0.000451601 0.264233 0.0291012 0.0332772 0.318427 0.000153689 0.320942 0.00601527 0.0100923 5075
1.56407e+10 0 0 3.73711e+07 2.98568e+06 0 0 0 0.203088 0.000689643 0.199769 0.0443297 0.0367111 0.266824 0.000534904 0.269188 0.0290649 0.0326307 0.319293 0.00020411 0.322076 0.00560197 0.00994173 3422
2.47441e+10 0 0 3.81178e+07 3.66564e+06 0 0 0 0.207668 0.000789985 0.205384 0.0415816 0.0366158 0.270902 0.000588458 0.273509 0.0266296 0.0320052 0.320505 0.000215017 0.322887 0.00524366 0.00858712 2439
3.92375e+10 0 0 3.20103e+07 4.06235e+06 0 0 0 0.21214 0.00100484 0.210922 0.0435524 0.0393445 0.274267 0.000725732 0.277265 0.0252132 0.0309941 0.321028 0.000246986 0.3233 0.00491732 0.00839713 1622
6.19829e+10 0 0 4.03223e+07 5.41132e+06 0 0 0 0.215472 0.00126005 0.213287 0.046014 0.0398878 0.275525 0.000899959 0.278143 0.0276279 0.0317117 0.321037 0.000324154 0.323217 0.00524443 0.00807637 1056
9.70646e+10 0 0 3.56607e+07 6.31804e+06 0 0 0 0.220586 0.00160761 0.219183 0.0427789 0.0377397 0.275003 0.00118275 0.278308 0.025233 0.0297563 0.318217 0.000618875 0.321943 0.0057756 0.0100271 625
1.55016e+11 0 0 1.94254e+07 5.58415e+06 0 0 0 0.22054 0.00193875 0.213905 0.0466053 0.0298423 0.273851 0.0014235 0.277195 0.0229343 0.0316973 0.315505 0.000844281 0.319132 0.00731215 0.0115731 373
2.45444e+11 0 0 7.27579e+06 4.24354e+06 0 0 0 0.220118 0.00301243 0.217771 0.0445104 0.0362204 0.26646 0.0024155 0.269666 0.0258827 0.0311806 0.310616 0.00136234 0.314755 0.0086208 0.0147733 146
3.75194e+11 0 0 0 0 0 0 0 0.209666 0.00630778 0.204845 0.0427954 0.033799 0.262067 0.00469295 0.255934 0.0305372 0.018354 0.307403 0.00293863 0.312057 0.00810811 0.0189902 27
5.5559e+11 0 0 0 0 0 0 0 0.187466 0.024114 0.196737 0.0270822 0.0548935 0.254815 0.01043 0.250575 0.0240484 0.0113277 0.302277 0.00755753 0.30815 0.00325066 0.0208718 3
