#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.66867e+09 1.73954e-05 1.54969e-06 123053 3045.99 0 0 0 0.2328 1.63797e-05 0.232764 0.0494392 0.0477071 0.270158 1.49734e-05 0.276325 0.0368119 0.0512257 0.314338 7.28613e-06 0.320182 0.0101255 0.0215309 7243291
1.56628e+10 5.19736e-06 1.50035e-06 304828 8777.27 0 0 0 0.206578 2.86627e-05 0.202659 0.0508707 0.0399859 0.25478 2.68994e-05 0.25806 0.0402875 0.0463916 0.311072 1.22897e-05 0.315601 0.0115826 0.0199705 2308863
2.47494e+10 1.85489e-06 1.07092e-06 570456 14761.5 0 0 0 0.192484 3.40626e-05 0.187347 0.0505192 0.037264 0.249095 3.15738e-05 0.251476 0.0393203 0.0436961 0.311184 1.33621e-05 0.314933 0.010941 0.017726 1617348
3.9116e+10 4.49137e-06 2.0086e-06 941996 23646.6 0 0 0 0.184378 4.00808e-05 0.17905 0.0477208 0.0357664 0.249026 3.63594e-05 0.250949 0.0375326 0.0404666 0.312005 1.46986e-05 0.315245 0.0103251 0.0161528 1113245
6.18719e+10 5.19139e-05 8.53437e-06 1.715e+06 42214.8 0 0 0 0.183045 4.94318e-05 0.178877 0.0460547 0.0369492 0.253437 4.33969e-05 0.25532 0.0359751 0.0385467 0.313819 1.66415e-05 0.316694 0.00960991 0.0146798 712719
9.81443e+10 0.000180752 2.03344e-05 3.14181e+06 74119.2 0 0 0 0.186218 6.3163e-05 0.183288 0.04529 0.0388719 0.258565 5.31505e-05 0.260511 0.0346912 0.037061 0.315503 1.98049e-05 0.318128 0.00906199 0.0136062 437062
1.55508e+11 0.000553193 4.56141e-05 5.8634e+06 133319 0 0 0 0.191395 8.09113e-05 0.189173 0.0448865 0.0397263 0.263226 6.53179e-05 0.265444 0.0331532 0.0357746 0.316885 2.41565e-05 0.319392 0.00849375 0.012619 265730
2.46174e+11 0.00166326 0.000101706 1.03526e+07 229544 0 0 0 0.197011 0.000103282 0.195461 0.0440395 0.0402264 0.267838 8.01588e-05 0.270252 0.0310904 0.0342088 0.318255 3.00204e-05 0.320863 0.00765687 0.0120252 160528
3.90026e+11 0.00350224 0.000191586 1.66437e+07 377648 0 0 0 0.203654 0.000132906 0.202474 0.0435822 0.0403231 0.273539 9.91719e-05 0.276179 0.0292224 0.0328081 0.320201 3.64204e-05 0.322795 0.00653991 0.0109315 95082
6.1704e+11 0.00851288 0.000391415 2.99811e+07 670245 0 0 0 0.212106 0.000174978 0.211643 0.043443 0.041801 0.28052 0.000123581 0.283913 0.0264745 0.0316116 0.322312 4.67669e-05 0.32506 0.00523475 0.0095228 55093
9.76372e+11 0.0181824 0.000773169 4.72926e+07 1.12458e+06 0 0 0 0.221471 0.00023686 0.221384 0.0435564 0.042091 0.287172 0.000157311 0.291323 0.0231369 0.0303853 0.323426 6.64412e-05 0.326564 0.00430417 0.0089024 29864
1.5424e+12 0.0364968 0.00151663 7.30728e+07 1.98594e+06 0 0 0 0.226378 0.000323189 0.226791 0.0420711 0.0417056 0.288601 0.000216655 0.293792 0.0208198 0.0308771 0.322684 0.000103938 0.326599 0.00416774 0.0100027 15289
2.42883e+12 0.0759257 0.00317957 1.075e+08 3.63499e+06 0 0 0 0.223192 0.000463407 0.223899 0.0394342 0.0404603 0.283621 0.000347166 0.289533 0.0215391 0.0340256 0.319604 0.000191714 0.324749 0.0051721 0.0137295 6941
3.83569e+12 0.140539 0.00645932 1.51401e+08 6.76402e+06 0 4.01037e+08 0 0.21585 0.00071027 0.21677 0.0389659 0.0395945 0.274483 0.00056105 0.27986 0.024303 0.0361395 0.313785 0.00036847 0.320943 0.00703096 0.0215806 2896
6.07306e+12 0.252792 0.0138549 1.84391e+08 1.23269e+07 0 5.36715e+08 0 0.202307 0.00114028 0.202377 0.0369468 0.0377375 0.259978 0.00100822 0.263429 0.0284606 0.0370274 0.304814 0.00076537 0.312789 0.0116523 0.0285503 985
9.61619e+12 0.429348 0.0258379 2.98458e+08 2.46031e+07 0 8.10788e+08 0 0.19227 0.00177196 0.193863 0.0342703 0.039727 0.244966 0.00172326 0.24746 0.0293374 0.0382077 0.293471 0.00149875 0.300724 0.0196602 0.0336854 368
1.52738e+13 0.590164 0.0447094 4.85546e+08 5.76339e+07 0 1.14127e+09 0 0.17893 0.00322998 0.184319 0.0288363 0.0450052 0.230969 0.00332164 0.233547 0.0345626 0.0403884 0.277709 0.00330857 0.286692 0.0248748 0.0409309 122
2.46187e+13 0.7 0.0733799 5.45208e+08 8.62271e+07 5.36715e+08 4.07939e+08 5.36715e+08 0.175585 0.00453272 0.174321 0.0289353 0.0217986 0.220161 0.00414245 0.218182 0.0293063 0.0285925 0.274068 0.00414187 0.274702 0.0233369 0.0223394 40
