#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.75 - 11.25
#HM   Stats: 1.936760e+12 (median) + 3.041180e+12  / - 8.077899e+11
#SM   Stats: 8.809490e+10 (median) + 4.489410e+10  / - 2.396550e+10
#VMP  Stats: 2.262200e+02 (median) + 8.138998e+01  / - 3.471001e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.236780e-10 (median) + 6.507161e-10  / - 2.213811e-10
sfh 0.055623 0 0 0 #avg: 0.000667827; avg_err: 0.000220117; sd: 0.0459533; counts: 43585
sfh 0.060123 0 0 0 #avg: 0.00953442; avg_err: 0.00181064; sd: 0.378004; counts: 43585
sfh 0.062373 0 0 0 #avg: 0.0177422; avg_err: 0.00264127; sd: 0.551413; counts: 43585
sfh 0.064623 0 0 0 #avg: 0.0383781; avg_err: 0.00425129; sd: 0.887533; counts: 43585
sfh 0.066873 0 0 0 #avg: 0.0631378; avg_err: 0.00659642; sd: 1.37712; counts: 43585
sfh 0.069123 0 0 0 #avg: 0.0826302; avg_err: 0.00506942; sd: 1.05833; counts: 43585
sfh 0.071373 0 0 0 #avg: 0.118841; avg_err: 0.00685033; sd: 1.43013; counts: 43585
sfh 0.073623 0 0 0 #avg: 0.167892; avg_err: 0.0114964; sd: 2.40007; counts: 43585
sfh 0.075873 0 0.0274022 0 #avg: 0.217188; avg_err: 0.0105985; sd: 2.21262; counts: 43585
sfh 0.078123 0 0.0823772 0 #avg: 0.274709; avg_err: 0.0108657; sd: 2.26841; counts: 43585
sfh 0.080373 0 0.166709 0 #avg: 0.323858; avg_err: 0.0133715; sd: 2.79154; counts: 43585
sfh 0.082623 0 0.262238 0 #avg: 0.328695; avg_err: 0.0101831; sd: 2.12591; counts: 43585
sfh 0.085998 0 0.43122 0 #avg: 0.502528; avg_err: 0.0216716; sd: 4.52433; counts: 43585
sfh 0.089373 0.0183458 0.579565 0.0183458 #avg: 0.621906; avg_err: 0.0219154; sd: 4.57523; counts: 43585
sfh 0.092748 0.0505654 0.691602 0.0505654 #avg: 0.783948; avg_err: 0.0293506; sd: 6.12746; counts: 43585
sfh 0.096123 0.0890738 0.839812 0.0890738 #avg: 0.927087; avg_err: 0.0305636; sd: 6.38069; counts: 43585
sfh 0.099498 0.131635 0.942395 0.131635 #avg: 1.08856; avg_err: 0.0325608; sd: 6.79766; counts: 43585
sfh 0.102873 0.172588 1.09804 0.169867 #avg: 1.29832; avg_err: 0.0404309; sd: 8.44067; counts: 43585
sfh 0.106248 0.21026 1.28281 0.199741 #avg: 1.4988; avg_err: 0.0429128; sd: 8.9588; counts: 43585
sfh 0.109623 0.25433 1.48664 0.234572 #avg: 1.7366; avg_err: 0.0482526; sd: 10.0736; counts: 43585
sfh 0.112998 0.296919 1.73436 0.267426 #avg: 1.98112; avg_err: 0.0533076; sd: 11.1289; counts: 43585
sfh 0.116373 0.343138 1.97355 0.304776 #avg: 2.19715; avg_err: 0.0529883; sd: 11.0622; counts: 43585
sfh 0.119748 0.396191 2.2502 0.347863 #avg: 2.4535; avg_err: 0.0587511; sd: 12.2653; counts: 43585
sfh 0.123123 0.45166 2.49886 0.392531 #avg: 2.741; avg_err: 0.064569; sd: 13.4799; counts: 43585
sfh 0.126498 0.508931 2.79178 0.438102 #avg: 3.04699; avg_err: 0.0696134; sd: 14.533; counts: 43585
sfh 0.129873 0.572592 3.10803 0.487919 #avg: 3.37248; avg_err: 0.0737243; sd: 15.3913; counts: 43585
sfh 0.133248 0.638009 3.4847 0.540254 #avg: 3.68168; avg_err: 0.0768831; sd: 16.0507; counts: 43585
sfh 0.136623 0.721299 3.82916 0.609395 #avg: 3.9956; avg_err: 0.0794438; sd: 16.5853; counts: 43585
sfh 0.141685 0.84058 4.39651 0.70672 #avg: 4.57869; avg_err: 0.0899938; sd: 18.7878; counts: 43585
sfh 0.146748 0.975276 5.00124 0.815234 #avg: 5.21783; avg_err: 0.0995312; sd: 20.7789; counts: 43585
sfh 0.15181 1.11383 5.63478 0.925762 #avg: 5.83693; avg_err: 0.105084; sd: 21.9382; counts: 43585
sfh 0.156873 1.26134 6.31472 1.04323 #avg: 6.55174; avg_err: 0.115766; sd: 24.1682; counts: 43585
sfh 0.161935 1.45472 7.09879 1.20236 #avg: 7.13108; avg_err: 0.115774; sd: 24.1698; counts: 43585
sfh 0.166998 1.63624 7.89549 1.34831 #avg: 7.87493; avg_err: 0.120315; sd: 25.118; counts: 43585
sfh 0.17206 1.85704 8.65876 1.53168 #avg: 8.67176; avg_err: 0.130044; sd: 27.149; counts: 43585
sfh 0.177123 2.05257 9.43653 1.6832 #avg: 9.41027; avg_err: 0.136145; sd: 28.4228; counts: 43585
sfh 0.182185 2.2796 10.6172 1.8641 #avg: 10.1754; avg_err: 0.144154; sd: 30.0947; counts: 43585
sfh 0.187248 2.4814 11.8262 2.01984 #avg: 10.9472; avg_err: 0.149084; sd: 31.124; counts: 43585
sfh 0.19231 2.72008 12.9478 2.21175 #avg: 11.6805; avg_err: 0.153033; sd: 31.9484; counts: 43585
sfh 0.197373 3.01603 14.0575 2.4497 #avg: 12.6118; avg_err: 0.16172; sd: 33.7618; counts: 43585
sfh 0.202435 3.31797 14.8988 2.69141 #avg: 13.4265; avg_err: 0.16475; sd: 34.3944; counts: 43585
sfh 0.207498 3.65559 15.9803 2.95675 #avg: 14.2566; avg_err: 0.166315; sd: 34.7212; counts: 43585
