#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#vmpeak range: 3.11667 - 3.28333
#HM   Stats: 6.177940e+14 (median) + 0.000000e+00  / - 2.838202e+13
#SM   Stats: 6.580250e+11 (median) + 0.000000e+00  / - 3.088370e+11
#VMP  Stats: 1.460690e+03 (median) + 0.000000e+00  / - 1.119995e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 3.408346e-12 (median) + 0.000000e+00  / - 1.207994e-12
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 2
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 2
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 2
sfh 0.064623 2.36722e-13 0 2.36722e-13 #avg: 1.18361e-13; avg_err: 1.18361e-13; sd: 1.18361e-13; counts: 2
sfh 0.066873 8.36287e-13 0 7.30665e-13 #avg: 4.70955e-13; avg_err: 3.65332e-13; sd: 3.65332e-13; counts: 2
sfh 0.069123 1.48598e-12 0 1.11487e-12 #avg: 9.2855e-13; avg_err: 5.57435e-13; sd: 5.57435e-13; counts: 2
sfh 0.071373 1.25229e-12 0 9.07589e-13 #avg: 7.985e-13; avg_err: 4.53794e-13; sd: 4.53794e-13; counts: 2
sfh 0.073623 3.4087e-12 0 2.68789e-12 #avg: 2.06475e-12; avg_err: 1.34395e-12; sd: 1.34395e-12; counts: 2
sfh 0.075873 6.12976e-12 0 7.45941e-13 #avg: 5.75679e-12; avg_err: 3.72971e-13; sd: 3.72971e-13; counts: 2
sfh 0.078123 8.71751e-12 0 5.9307e-12 #avg: 5.75216e-12; avg_err: 2.96535e-12; sd: 2.96535e-12; counts: 2
sfh 0.080373 1.09135e-11 0 8.51056e-12 #avg: 6.6582e-12; avg_err: 4.25528e-12; sd: 4.25528e-12; counts: 2
sfh 0.082623 1.63501e-11 0 1.55896e-11 #avg: 8.55531e-12; avg_err: 7.79482e-12; sd: 7.79482e-12; counts: 2
sfh 0.085998 3.14254e-11 0 2.99915e-11 #avg: 1.64296e-11; avg_err: 1.49958e-11; sd: 1.49958e-11; counts: 2
sfh 0.089373 3.53412e-11 0 3.20251e-11 #avg: 1.93287e-11; avg_err: 1.60126e-11; sd: 1.60126e-11; counts: 2
sfh 0.092748 3.28655e-11 0 2.52652e-11 #avg: 2.02328e-11; avg_err: 1.26326e-11; sd: 1.26326e-11; counts: 2
sfh 0.096123 4.20543e-11 0 2.62629e-11 #avg: 2.89229e-11; avg_err: 1.31314e-11; sd: 1.31314e-11; counts: 2
sfh 0.099498 4.69458e-11 0 2.78459e-11 #avg: 3.30228e-11; avg_err: 1.39229e-11; sd: 1.39229e-11; counts: 2
