#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.5133e+07 1 0 6.04801e+08 3.50307e+07 5.36715e+08 7.32719e+08 5.36715e+08 0.158095 0.00234402 0.151091 0.0478353 0.0347265 0.20847 0.00244111 0.210645 0.0405022 0.0480829 0.25387 0.00231656 0.258863 0.0348226 0.0469615 310
1.64154e+08 1 0 6.36604e+08 3.52161e+07 6.06006e+08 6.63428e+08 6.06006e+08 0.159578 0.00223156 0.158831 0.0349 0.0326898 0.212685 0.00226586 0.209742 0.0470466 0.0338517 0.257083 0.00214958 0.258778 0.0379972 0.0394397 278
2.52896e+08 1 0 6.4064e+08 3.15698e+07 5.36715e+08 7.95898e+08 5.36715e+08 0.158047 0.00189459 0.154052 0.0415386 0.0332975 0.207518 0.00203521 0.207222 0.045285 0.0433801 0.255856 0.00190304 0.263023 0.0307986 0.0484102 413
4.02107e+08 1 0 6.47431e+08 2.6885e+07 6.06006e+08 7.26607e+08 6.06006e+08 0.159405 0.00162799 0.15601 0.042573 0.0331124 0.210455 0.00169631 0.210224 0.0432549 0.0412663 0.257006 0.0016308 0.261816 0.0350931 0.0447922 576
6.39163e+08 1 0 6.09029e+08 2.19264e+07 5.36715e+08 7.32719e+08 5.36715e+08 0.163153 0.00131284 0.163459 0.0348631 0.0366938 0.213631 0.00136162 0.214573 0.0356457 0.0381711 0.259442 0.00137741 0.26498 0.032424 0.0467213 758
1.00924e+09 1 0 5.90345e+08 1.95174e+07 5.36715e+08 6.04553e+08 5.36715e+08 0.160796 0.00125473 0.15735 0.0380243 0.0337694 0.212865 0.00131178 0.212852 0.0406954 0.0387657 0.261151 0.00128862 0.268114 0.031123 0.0481653 870
1.60132e+09 1 0 6.05945e+08 1.80734e+07 5.36715e+08 7.32719e+08 5.36715e+08 0.16569 0.00112623 0.163015 0.0399512 0.0363551 0.216676 0.00117194 0.216591 0.0420363 0.0398867 0.261471 0.00113949 0.267975 0.0320566 0.0465991 1140
2.49212e+09 1 0 6.22798e+08 1.66172e+07 6.06006e+08 6.63428e+08 6.06006e+08 0.166417 0.00107498 0.163115 0.040272 0.0337787 0.217741 0.00111849 0.216904 0.0410188 0.0394413 0.263043 0.00108483 0.26806 0.032706 0.0424279 1202
3.99749e+09 1 0 6.13246e+08 1.64086e+07 5.36715e+08 7.32719e+08 5.36715e+08 0.170998 0.00106454 0.16794 0.0407908 0.0344675 0.222147 0.00110421 0.224099 0.0396558 0.0420881 0.266919 0.00104515 0.274116 0.030616 0.0455532 1308
6.30284e+09 1 0 6.25414e+08 1.59521e+07 6.03297e+08 6.02352e+08 6.03297e+08 0.175161 0.00110986 0.172341 0.0415774 0.035753 0.225512 0.00111015 0.225747 0.0407292 0.0412263 0.26745 0.00104871 0.274011 0.0303319 0.0445994 1242
9.98206e+09 1 0 5.97747e+08 1.60018e+07 5.36715e+08 6.68934e+08 5.36715e+08 0.17797 0.00110147 0.177136 0.0388425 0.0391076 0.229551 0.00111737 0.230192 0.0406192 0.0407531 0.271196 0.00106646 0.278992 0.0283 0.0480752 1205
1.58771e+10 1 0 6.10048e+08 1.65292e+07 5.89866e+08 6.15783e+08 5.89866e+08 0.182234 0.00114142 0.179351 0.0433603 0.0341708 0.233835 0.00112521 0.23582 0.0375476 0.0430588 0.272751 0.00107726 0.279756 0.0285714 0.0448726 1127
2.52394e+10 1 0 5.89752e+08 1.56933e+07 5.36715e+08 6.04553e+08 5.36715e+08 0.187944 0.00112944 0.186641 0.0400121 0.0362244 0.237199 0.00110522 0.238805 0.037796 0.041561 0.273275 0.00104354 0.278945 0.0303822 0.0439471 1140
3.96914e+10 1 0 6.0949e+08 1.72934e+07 6.06006e+08 5.35262e+08 6.06006e+08 0.187702 0.00128701 0.185412 0.0411164 0.0375444 0.236283 0.00124194 0.23672 0.0376872 0.0367081 0.272195 0.00116062 0.2793 0.0282717 0.043632 908
