#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
7.72098e+07 8.0175e+08 2.79822e+06 5.82048e+08 6.7543e+08 2.35276e+08 1.51311e+09 6.01654e+06 1.05478e+09 1.38931e+09 4.87418e+08 47515
1.57642e+08 8.26803e+08 4.78804e+06 5.88031e+08 6.94121e+08 2.41259e+08 1.49115e+09 9.97587e+06 1.05478e+09 1.2713e+09 4.78913e+08 17925
2.50102e+08 8.73969e+08 5.61482e+06 6.05234e+08 7.84074e+08 2.5599e+08 1.46326e+09 1.04582e+07 1.05478e+09 1.2713e+09 4.49546e+08 15218
3.97581e+08 9.0745e+08 6.05444e+06 6.79528e+08 8.06491e+08 3.29079e+08 1.48982e+09 1.11984e+07 1.16825e+09 1.15783e+09 5.74475e+08 13634
6.28406e+08 9.40424e+08 6.71321e+06 6.87229e+08 8.25746e+08 3.34393e+08 1.51907e+09 1.21069e+07 1.16825e+09 1.27584e+09 5.63017e+08 12323
9.94673e+08 9.80278e+08 7.5253e+06 7.0208e+08 9.12884e+08 3.46937e+08 1.54916e+09 1.2778e+07 1.16825e+09 1.27584e+09 5.63017e+08 10929
1.57964e+09 1.00233e+09 8.26127e+06 7.11392e+08 9.31827e+08 3.5512e+08 1.6236e+09 1.4251e+07 1.28215e+09 1.28032e+09 6.76918e+08 9898
2.51122e+09 1.03808e+09 8.92572e+06 7.17979e+08 1.00287e+09 3.57391e+08 1.62609e+09 1.44886e+07 1.28215e+09 1.28032e+09 6.76918e+08 9145
3.97353e+09 1.08056e+09 9.81157e+06 7.88209e+08 9.80992e+08 4.24631e+08 1.74238e+09 1.59427e+07 1.39649e+09 1.40387e+09 7.91253e+08 8699
6.3123e+09 1.15527e+09 1.08149e+07 8.23207e+08 1.09032e+09 4.5366e+08 1.78281e+09 1.61673e+07 1.39649e+09 1.52337e+09 7.91253e+08 8446
9.98523e+09 1.23246e+09 1.20456e+07 8.29125e+08 1.2394e+09 3.81333e+08 1.85994e+09 1.61088e+07 1.51125e+09 1.52846e+09 7.94287e+08 8287
1.58733e+10 1.3474e+09 1.3601e+07 9.16284e+08 1.33832e+09 4.64993e+08 2.00447e+09 1.72375e+07 1.62642e+09 1.65403e+09 9.0946e+08 8261
2.51225e+10 1.47993e+09 1.4775e+07 9.84238e+08 1.51042e+09 5.26069e+08 2.13955e+09 1.8177e+07 1.63211e+09 2.01192e+09 9.1515e+08 8616
3.97821e+10 1.60707e+09 1.63192e+07 1.06184e+09 1.70806e+09 5.97007e+08 2.33443e+09 1.91528e+07 1.85802e+09 2.15234e+09 1.14106e+09 8476
6.26739e+10 1.73458e+09 1.85132e+07 1.15369e+09 1.96128e+09 6.7941e+08 2.46025e+09 2.12145e+07 1.86508e+09 2.39088e+09 1.07383e+09 7658
9.81063e+10 1.87258e+09 2.30883e+07 1.21626e+09 2.23154e+09 7.30856e+08 2.52391e+09 2.50007e+07 1.97444e+09 2.52813e+09 1.14531e+09 5682
1.52999e+11 2.09983e+09 3.45432e+07 1.37934e+09 2.66914e+09 8.0983e+08 2.43179e+09 3.26529e+07 1.85863e+09 2.39734e+09 1.0295e+09 2921
2.37971e+11 2.23865e+09 6.25415e+07 1.53348e+09 2.83431e+09 9.28249e+08 2.12018e+09 4.92706e+07 1.66959e+09 1.97444e+09 9.52629e+08 963
3.72672e+11 2.51302e+09 1.31737e+08 1.97444e+09 2.52813e+09 1.25748e+09 1.70403e+09 9.95078e+07 1.18169e+09 1.66042e+09 6.87745e+08 215
5.98491e+11 3.02174e+09 3.07914e+08 2.68123e+09 1.82135e+09 1.14774e+09 1.42198e+09 2.38948e+08 9.628e+08 1.44852e+09 6.03258e+08 32
8.31772e+11 4.9984e+09 4.9984e+09 4.9984e+09 0 0 9.78049e+08 9.78049e+08 9.78049e+08 0 0 1
