#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 14.25 - 14.75
#HM   Stats: 2.732350e+14 (median) + 1.816180e+14  / - 8.588200e+13
#SM   Stats: 6.518100e+11 (median) + 2.586490e+11  / - 3.515530e+11
#VMP  Stats: 8.755300e+02 (median) + 2.066599e+02  / - 6.955005e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.617667e-11 (median) + 6.599362e-12  / - 4.673450e-12
sfh 0.055623 0 0 0 #avg: 0.200298; avg_err: 0.141572; sd: 0.548308; counts: 16
sfh 0.060123 0 2.04579 0 #avg: 0.645; avg_err: 0.363862; sd: 1.40923; counts: 16
sfh 0.062373 0 0.905201 0 #avg: 1.06883; avg_err: 0.671599; sd: 2.60109; counts: 16
sfh 0.064623 0.00787556 4.53067 0.00787556 #avg: 1.11658; avg_err: 0.539714; sd: 2.0903; counts: 16
sfh 0.066873 0.37692 7.38281 0.37692 #avg: 2.11091; avg_err: 0.839512; sd: 3.25142; counts: 16
sfh 0.069123 1.2177 7.97432 1.2177 #avg: 3.09566; avg_err: 1.03197; sd: 3.9968; counts: 16
sfh 0.071373 1.52895 7.72974 1.52895 #avg: 5.68028; avg_err: 2.2866; sd: 8.85597; counts: 16
sfh 0.073623 3.0309 15.5135 2.92703 #avg: 7.89046; avg_err: 3.43845; sd: 13.3171; counts: 16
sfh 0.075873 4.05925 23.365 3.47221 #avg: 10.8097; avg_err: 4.40812; sd: 17.0726; counts: 16
sfh 0.078123 7.00006 14.2828 6.43235 #avg: 12.3359; avg_err: 4.70425; sd: 18.2195; counts: 16
sfh 0.080373 8.9017 7.0983 7.83965 #avg: 11.267; avg_err: 3.93983; sd: 15.2589; counts: 16
sfh 0.082623 8.38222 15.8992 7.66646 #avg: 12.1442; avg_err: 4.13409; sd: 16.0113; counts: 16
sfh 0.085998 10.2931 26.62 8.41624 #avg: 18.1312; avg_err: 5.32544; sd: 20.6253; counts: 16
sfh 0.089373 15.8925 50.3633 13.3218 #avg: 29.3906; avg_err: 9.35379; sd: 36.2271; counts: 16
sfh 0.092748 16.2311 35.5165 13.6 #avg: 25.477; avg_err: 6.58969; sd: 25.5218; counts: 16
sfh 0.096123 24.4902 31.0081 21.1451 #avg: 26.0625; avg_err: 5.80828; sd: 22.4954; counts: 16
sfh 0.099498 22.2402 34.2396 18.9224 #avg: 40.8851; avg_err: 16.6467; sd: 64.4724; counts: 16
sfh 0.102873 23.5217 68.2785 18.1238 #avg: 55.702; avg_err: 24.8021; sd: 96.0583; counts: 16
