#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.8804e+07 0.00167281 0.0016832 7.67575e-05 0 0 0 0.000797797 1.18292e-05 0 0 0 288736
1.57403e+08 0.00222235 0.00225444 0.000136241 0 0 0 0.00100405 2.16026e-05 0 0 0 124643
2.48871e+08 0.00281827 0.00285782 0.000170182 0 0 0 0.00111861 2.51519e-05 0 0 0 101126
3.94254e+08 0.00349856 0.00354963 0.000216318 0 0 0 0.00139967 3.47427e-05 0 0 0 78318
6.24535e+08 0.00547005 0.0055029 0.000301624 0 0 0 0.00181391 4.98853e-05 0 0 0 60877
9.89013e+08 0.00641581 0.00663256 0.000390137 0 0 0 0.00220967 6.6701e-05 0 0 0 46136
1.56608e+09 0.00921883 0.0096184 0.000542861 0 0 0 0.0031754 0.000109309 0 0 0 35037
2.48766e+09 0.013905 0.0146921 0.000775622 0 0 0 0.00424387 0.000142651 0 0 0 26681
3.93732e+09 0.019948 0.0216635 0.00110517 0 0 0 0.00611309 0.000221297 0 0 0 20403
6.25761e+09 0.0250063 0.0262566 0.00132468 0 0 0 0.00794545 0.000271223 0 0 0 15996
9.91767e+09 0.0303742 0.0321562 0.00167622 0 0 0 0.00999708 0.000361252 0 0 0 12346
1.57359e+10 0.0414572 0.0441252 0.00221299 0 0 0 0.0128582 0.000473801 0 0.0101691 0 9745
2.48457e+10 0.0466901 0.0491611 0.00259939 0 0 0 0.0153643 0.000569855 0 0.0149617 0 7689
3.93726e+10 0.0464535 0.0487761 0.00302014 0 0 0 0.0174223 0.000700173 0 0.0234743 0 5597
6.18221e+10 0.0490963 0.0512544 0.00379888 0 0 0 0.0183716 0.000834562 0 0.0290469 0 3707
9.78511e+10 0.0487348 0.0506092 0.00492783 0 0 0 0.0234979 0.00131039 0 0.0429122 0 2134
1.52914e+11 0.0501505 0.0511535 0.00712361 0 0 0 0.0304897 0.00224992 0 0.0459034 0 997
2.3763e+11 0.0461538 0.0461538 0.0116566 0 0 0 0.0467588 0.00479454 0.0130709 0.0823419 0.0130709 325
3.68944e+11 0.0392157 0.0392157 0.027451 0 0 0 0.0757794 0.0170168 0.0293808 0.109995 0.0293808 51
5.62774e+11 0.5 0.5 0.5 1 0 1 0.068778 0.0175656 0.0863435 0 0.0351311 2
