#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.316 0.000197474 0.000199111 5.25311e-06 0 0 0 7.84546e-05 7.92646e-07 0 0 0 7332604
62.1114 0.000404445 0.000404828 1.24729e-05 0 0 0 0.000241252 1.90616e-06 0 0 0 2606042
78.7008 0.000870941 0.000873274 2.61174e-05 0 0 0 0.0005674 4.1535e-06 0 0 0 1285965
98.5573 0.00240599 0.00241962 6.07954e-05 0 0 0 0.00113868 9.18278e-06 0 0 0 660435
124.108 0.00752646 0.007684 0.000159839 0 0 0 0.002543 2.4067e-05 0 0 0 311036
155.913 0.0271496 0.0285639 0.000468099 0 0 0 0.00790893 8.22724e-05 0 0.0050204 0 140002
194.647 0.0868606 0.0940922 0.00143183 0 0 0 0.0259249 0.000287928 0 0.046212 0 48952
241.87 0.182625 0.204371 0.00476915 0 1 0 0.0606858 0.00104555 0.0119958 0.126309 0.0119958 9243
303.394 0.276642 0.320775 0.0183537 0 1 0 0.107206 0.00455909 0.044577 0.207299 0.044577 929
387.906 0.358586 0.439394 0.0455058 0 1 0 0.209974 0.0128453 0.179478 0.211307 0.164829 198
496.184 0.476923 0.569231 0.0819511 0 1 0 0.324276 0.0237774 0.285828 0.285732 0.145861 65
612.151 0.409091 0.454545 0.127025 0 1 0 0.440736 0.0466406 0.485556 0.227576 0.302163 22
769.489 0.5 0.5 0.223607 1 0 1 0.487677 0.0591746 0.529862 0.129727 0.266089 6
