#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.30431e+09 1 0 4.55058e+08 5.24649e+07 3.15921e+08 7.77077e+08 3.15921e+08 0.201983 0.00773755 0.17741 0.0673873 0.0302314 0.237731 0.00873013 0.204218 0.141228 0.0420678 0.319722 0.00855893 0.314702 0.107919 0.103785 111
1.66623e+10 1 0 3.92825e+08 1.27754e+08 4.49746e+08 5.63628e+08 4.49746e+08 0.351772 0.0404625 0.435617 0.0356228 0.277506 0.379233 0.0331489 0.437703 0.0355289 0.251173 0.41885 0.0232075 0.456878 0.0183464 0.192949 12
2.451e+10 1 0 4.4102e+08 4.4102e+08 0 0 0 0.376281 0.0546849 0.481153 0.0153772 0.312944 0.385455 0.0506541 0.483245 0.015326 0.287733 0.403022 0.0423599 0.485337 0.0152748 0.228541 8
4.23025e+10 1 0 1.11803e+09 5.69994e+08 6.11817e+08 2.98245e+09 6.11817e+08 0.40552 0.0345145 0.450866 0.0303898 0.197378 0.418527 0.0361476 0.478086 0.0100833 0.222811 0.420595 0.0362265 0.480237 0.0101373 0.223175 8
6.63239e+10 1 0 7.25446e+08 1.67967e+08 4.49746e+08 1.42437e+09 4.49746e+08 0.323548 0.0254272 0.349688 0.126608 0.216538 0.354897 0.019434 0.369976 0.108327 0.141958 0.41014 0.012161 0.424511 0.0557986 0.0872178 29
1.06218e+11 1 0 5.42618e+08 8.19079e+07 0 1.40892e+09 0 0.254878 0.014085 0.206249 0.229546 0.0690718 0.324847 0.0105031 0.311761 0.136099 0.0847006 0.416096 0.00714874 0.431144 0.043035 0.0662293 80
1.65581e+11 1 0 5.36173e+08 3.67975e+07 4.49746e+08 6.43252e+08 4.49746e+08 0.201808 0.00355326 0.188361 0.0548768 0.0404226 0.302346 0.00325339 0.299586 0.0661283 0.0619269 0.417753 0.00272534 0.431314 0.0313196 0.0528556 387
2.6249e+11 1 0 6.57159e+08 2.3965e+07 5.30876e+08 7.20614e+08 5.30876e+08 0.209248 0.00154691 0.206532 0.0458307 0.0476645 0.314462 0.00178764 0.318939 0.0576423 0.0685645 0.419765 0.00163003 0.436297 0.0284667 0.0621161 1185
4.10241e+11 1 0 7.76857e+08 1.57487e+07 6.11817e+08 9.53396e+08 6.11817e+08 0.228033 0.00101849 0.223675 0.054073 0.0493069 0.334063 0.00107013 0.341872 0.0495577 0.071241 0.419079 0.000999629 0.434526 0.0311713 0.0640646 2973
6.41998e+11 1 0 9.69656e+08 1.29198e+07 7.73094e+08 1.10102e+09 7.73094e+08 0.24462 0.000794111 0.242953 0.0550497 0.0536599 0.342087 0.000798547 0.350568 0.0448578 0.065342 0.409625 0.000789869 0.423962 0.0359891 0.0680763 5025
9.99026e+11 1 0 1.18136e+09 1.23338e+07 1.01337e+09 1.16426e+09 1.01337e+09 0.256242 0.000764434 0.25468 0.0604953 0.0591802 0.340987 0.000724718 0.347163 0.048014 0.0640302 0.396927 0.000735345 0.407661 0.0442509 0.0681204 5956
1.5677e+12 1 0 1.43623e+09 1.34972e+07 1.33034e+09 1.07105e+09 8.80596e+08 0.257321 0.00083319 0.256474 0.0599482 0.0595845 0.333835 0.000774481 0.338416 0.0502586 0.0614262 0.382628 0.000805281 0.389027 0.0521737 0.0663693 5191
2.47161e+12 1 0 1.74272e+09 1.63431e+07 1.64291e+09 1.12367e+09 9.50354e+08 0.248083 0.000949338 0.247382 0.0572901 0.0579525 0.317793 0.000938516 0.320108 0.0540568 0.0596823 0.365003 0.000968777 0.368797 0.0567128 0.0627485 3631
3.90848e+12 1 0 2.13747e+09 2.11744e+07 2.10229e+09 1.08722e+09 1.0093e+09 0.231674 0.00116931 0.228934 0.0552708 0.0534038 0.296803 0.00122439 0.296896 0.0544521 0.0566441 0.34381 0.00130745 0.3439 0.0631794 0.0610452 2278
6.17193e+12 1 0 2.46673e+09 2.88867e+07 2.47555e+09 1.05261e+09 1.06663e+09 0.218818 0.00151965 0.215533 0.0548829 0.0486981 0.282214 0.00167538 0.279861 0.057776 0.054616 0.330713 0.00183334 0.330344 0.0635036 0.062564 1233
9.81516e+12 1 0 2.80168e+09 3.76779e+07 2.83824e+09 8.86535e+08 9.64119e+08 0.203209 0.00194825 0.199006 0.0482753 0.0420952 0.265101 0.00232743 0.258497 0.0602955 0.0495167 0.314841 0.00259502 0.310176 0.071344 0.0577531 630
1.53987e+13 1 0 3.00554e+09 5.15999e+07 2.98018e+09 9.35933e+08 8.02546e+08 0.19824 0.00292971 0.193255 0.0451619 0.0417687 0.260208 0.00380891 0.250217 0.0658714 0.0510654 0.320368 0.00438736 0.310745 0.0972745 0.0638536 294
2.49751e+13 1 0 3.20008e+09 8.68332e+07 3.32655e+09 8.35998e+08 1.07395e+09 0.192286 0.00446748 0.188397 0.0393385 0.0390265 0.250022 0.00588224 0.243812 0.0616866 0.0519212 0.310688 0.00648408 0.293097 0.0982254 0.0545947 130
3.88772e+13 1 0 3.38201e+09 1.208e+08 3.4615e+09 8.20345e+08 9.64546e+08 0.180789 0.00615253 0.175072 0.0364339 0.0367518 0.248636 0.0112988 0.229248 0.0800009 0.0483031 0.318071 0.0124646 0.302505 0.135628 0.0783655 55
6.02691e+13 1 0 3.31195e+09 1.87043e+08 3.4615e+09 8.7897e+08 8.39574e+08 0.187867 0.0105792 0.18622 0.0412844 0.0534058 0.248817 0.0147637 0.230934 0.159484 0.0523523 0.321889 0.014579 0.317286 0.0912513 0.0773378 30
9.12029e+13 1 0 3.55403e+09 5.84745e+08 4.28184e+09 3.41727e+08 3.50875e+09 0.169587 0.00718167 0.173836 0.0121007 0.0354826 0.292377 0.0455087 0.285877 0.144651 0.128204 0.350841 0.0364188 0.419767 0.0145003 0.196691 6
