#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 11.75 - 12.25
#HM   Stats: 8.619120e+11 (median) + 4.722080e+11  / - 2.291180e+11
#SM   Stats: 2.713180e+10 (median) + 3.104280e+10  / - 1.516790e+10
#VMP  Stats: 1.532000e+02 (median) + 2.456000e+01  / - 1.880000e+01
#ICL  Stats: 1.568070e+08 (median) + 5.816850e+08  / - 1.319353e+08
#SSFR Stats: 1.764333e-11 (median) + 7.025328e-11  / - 1.637646e-11
sfh 0.055623 0 0 0 #avg: 1.63986e-05; avg_err: 9.1468e-06; sd: 0.00353212; counts: 149120
sfh 0.060123 0 0 0 #avg: 0.000224711; avg_err: 9.19078e-05; sd: 0.035491; counts: 149120
sfh 0.062373 0 0 0 #avg: 0.00112429; avg_err: 0.000400322; sd: 0.154588; counts: 149120
sfh 0.064623 0 0 0 #avg: 0.00136681; avg_err: 0.000242641; sd: 0.0936979; counts: 149120
sfh 0.066873 0 0 0 #avg: 0.00382868; avg_err: 0.00105204; sd: 0.406256; counts: 149120
sfh 0.069123 0 0 0 #avg: 0.00494169; avg_err: 0.000697815; sd: 0.269468; counts: 149120
sfh 0.071373 0 0 0 #avg: 0.00706368; avg_err: 0.000580197; sd: 0.224049; counts: 149120
sfh 0.073623 0 0 0 #avg: 0.00978858; avg_err: 0.000568811; sd: 0.219652; counts: 149120
sfh 0.075873 0 0 0 #avg: 0.0141838; avg_err: 0.000616203; sd: 0.237953; counts: 149120
sfh 0.078123 0 0 0 #avg: 0.0197504; avg_err: 0.000733501; sd: 0.283248; counts: 149120
sfh 0.080373 0 0 0 #avg: 0.0255461; avg_err: 0.000738678; sd: 0.285247; counts: 149120
sfh 0.082623 0 0 0 #avg: 0.0298175; avg_err: 0.000750994; sd: 0.290003; counts: 149120
sfh 0.085998 0 0.00187431 0 #avg: 0.0447593; avg_err: 0.000979162; sd: 0.378113; counts: 149120
sfh 0.089373 0 0.0217008 0 #avg: 0.0597815; avg_err: 0.0012525; sd: 0.483663; counts: 149120
sfh 0.092748 0 0.0537422 0 #avg: 0.0750207; avg_err: 0.00126952; sd: 0.490237; counts: 149120
sfh 0.096123 0 0.0897529 0 #avg: 0.0915116; avg_err: 0.0014193; sd: 0.548075; counts: 149120
sfh 0.099498 0 0.124587 0 #avg: 0.108325; avg_err: 0.00149265; sd: 0.576401; counts: 149120
sfh 0.102873 0.00427327 0.150777 0.00427327 #avg: 0.127584; avg_err: 0.00171289; sd: 0.661448; counts: 149120
sfh 0.106248 0.0124627 0.17194 0.0124627 #avg: 0.145981; avg_err: 0.00187163; sd: 0.722748; counts: 149120
sfh 0.109623 0.0213453 0.190769 0.0213453 #avg: 0.165198; avg_err: 0.00192594; sd: 0.743719; counts: 149120
sfh 0.112998 0.0297607 0.207455 0.0297607 #avg: 0.184533; avg_err: 0.00197594; sd: 0.763029; counts: 149120
sfh 0.116373 0.0370964 0.224949 0.0370964 #avg: 0.202478; avg_err: 0.00203289; sd: 0.785018; counts: 149120
sfh 0.119748 0.0444002 0.245102 0.0440085 #avg: 0.222245; avg_err: 0.00222579; sd: 0.859509; counts: 149120
sfh 0.123123 0.0518965 0.267481 0.0500578 #avg: 0.243501; avg_err: 0.00254538; sd: 0.982921; counts: 149120
sfh 0.126498 0.0602973 0.288409 0.0566026 #avg: 0.266052; avg_err: 0.00274005; sd: 1.0581; counts: 149120
sfh 0.129873 0.0697624 0.316895 0.0639931 #avg: 0.29378; avg_err: 0.00324789; sd: 1.2542; counts: 149120
sfh 0.133248 0.0794014 0.344552 0.0713496 #avg: 0.321843; avg_err: 0.00370162; sd: 1.42941; counts: 149120
sfh 0.136623 0.0890435 0.378419 0.0784753 #avg: 0.353379; avg_err: 0.00565993; sd: 2.18563; counts: 149120
sfh 0.141685 0.104556 0.426293 0.089961 #avg: 0.392188; avg_err: 0.00361527; sd: 1.39607; counts: 149120
sfh 0.146748 0.121357 0.474413 0.102199 #avg: 0.439249; avg_err: 0.00412619; sd: 1.59337; counts: 149120
sfh 0.15181 0.138951 0.523051 0.115425 #avg: 0.487693; avg_err: 0.00534519; sd: 2.0641; counts: 149120
sfh 0.156873 0.156583 0.574865 0.12828 #avg: 0.536756; avg_err: 0.00630113; sd: 2.43324; counts: 149120
sfh 0.161935 0.175452 0.627059 0.142672 #avg: 0.585111; avg_err: 0.00615888; sd: 2.37831; counts: 149120
sfh 0.166998 0.193422 0.697024 0.15578 #avg: 0.635897; avg_err: 0.00594361; sd: 2.29518; counts: 149120
sfh 0.17206 0.211227 0.750937 0.16954 #avg: 0.687162; avg_err: 0.00653592; sd: 2.52391; counts: 149120
sfh 0.177123 0.229876 0.810594 0.183476 #avg: 0.746127; avg_err: 0.00725645; sd: 2.80215; counts: 149120
sfh 0.182185 0.251844 0.872376 0.200079 #avg: 0.806797; avg_err: 0.00879555; sd: 3.39648; counts: 149120
sfh 0.187248 0.270222 0.937008 0.213886 #avg: 0.865691; avg_err: 0.00969014; sd: 3.74194; counts: 149120
sfh 0.19231 0.291929 0.994221 0.230155 #avg: 0.920689; avg_err: 0.00881476; sd: 3.4039; counts: 149120
sfh 0.197373 0.31424 1.06221 0.247078 #avg: 0.975151; avg_err: 0.00872391; sd: 3.36882; counts: 149120
sfh 0.202435 0.335078 1.13184 0.262615 #avg: 1.03628; avg_err: 0.00978426; sd: 3.77828; counts: 149120
sfh 0.207498 0.36065 1.20768 0.281725 #avg: 1.10681; avg_err: 0.0127916; sd: 4.93958; counts: 149120
sfh 0.21256 0.38493 1.28238 0.300157 #avg: 1.16938; avg_err: 0.0147563; sd: 5.69829; counts: 149120
sfh 0.217623 0.407873 1.35842 0.316937 #avg: 1.24056; avg_err: 0.0176192; sd: 6.80381; counts: 149120
sfh 0.222685 0.433629 1.42845 0.336291 #avg: 1.31153; avg_err: 0.0164146; sd: 6.33866; counts: 149120
sfh 0.227748 0.462186 1.51633 0.358176 #avg: 1.37025; avg_err: 0.0126978; sd: 4.90337; counts: 149120
sfh 0.23281 0.489185 1.57838 0.378628 #avg: 1.43145; avg_err: 0.0119238; sd: 4.60448; counts: 149120
sfh 0.237873 0.517736 1.64808 0.40073 #avg: 1.49647; avg_err: 0.0118993; sd: 4.59501; counts: 149120
sfh 0.242935 0.544813 1.75081 0.421868 #avg: 1.57952; avg_err: 0.0126638; sd: 4.89023; counts: 149120
sfh 0.247998 0.574862 1.81261 0.443779 #avg: 1.65926; avg_err: 0.0141726; sd: 5.47287; counts: 149120
sfh 0.25306 0.60437 1.91913 0.466833 #avg: 1.75178; avg_err: 0.0155274; sd: 5.99606; counts: 149120
sfh 0.258123 0.63597 1.99825 0.489678 #avg: 1.83889; avg_err: 0.0160271; sd: 6.18901; counts: 149120
sfh 0.263185 0.669257 2.0864 0.515009 #avg: 1.92515; avg_err: 0.0168405; sd: 6.50311; counts: 149120
sfh 0.268248 0.70575 2.20903 0.543283 #avg: 2.02689; avg_err: 0.017735; sd: 6.84852; counts: 149120
sfh 0.27331 0.739869 2.2856 0.567968 #avg: 2.11727; avg_err: 0.0181885; sd: 7.02365; counts: 149120
sfh 0.278373 0.776255 2.38003 0.596438 #avg: 2.23204; avg_err: 0.0194329; sd: 7.50418; counts: 149120
sfh 0.283435 0.808865 2.49621 0.618249 #avg: 2.33951; avg_err: 0.0200439; sd: 7.74014; counts: 149120
sfh 0.288498 0.846786 2.60366 0.646813 #avg: 2.46198; avg_err: 0.0205799; sd: 7.94713; counts: 149120
sfh 0.29356 0.887987 2.73924 0.678901 #avg: 2.58385; avg_err: 0.0208526; sd: 8.05241; counts: 149120
sfh 0.298623 0.928651 2.86793 0.709103 #avg: 2.71813; avg_err: 0.0218036; sd: 8.41968; counts: 149120
sfh 0.303685 0.97142 2.99457 0.741645 #avg: 2.84527; avg_err: 0.0217048; sd: 8.3815; counts: 149120
sfh 0.308748 1.01434 3.17537 0.773702 #avg: 2.98781; avg_err: 0.0218838; sd: 8.45065; counts: 149120
sfh 0.31381 1.05593 3.35292 0.803294 #avg: 3.14063; avg_err: 0.0222384; sd: 8.58755; counts: 149120
sfh 0.318873 1.09918 3.54439 0.835322 #avg: 3.30756; avg_err: 0.0230689; sd: 8.90826; counts: 149120
sfh 0.323935 1.14682 3.74952 0.871207 #avg: 3.50054; avg_err: 0.0249531; sd: 9.63586; counts: 149120
sfh 0.328997 1.20062 3.98773 0.913396 #avg: 3.68456; avg_err: 0.0260999; sd: 10.0787; counts: 149120
sfh 0.33406 1.25263 4.24895 0.953459 #avg: 3.89585; avg_err: 0.0275104; sd: 10.6234; counts: 149120
sfh 0.339122 1.31137 4.51398 1.00149 #avg: 4.11166; avg_err: 0.0281717; sd: 10.8788; counts: 149120
sfh 0.344185 1.36608 4.86796 1.0412 #avg: 4.35057; avg_err: 0.0292282; sd: 11.2867; counts: 149120
sfh 0.349247 1.4332 5.18328 1.09714 #avg: 4.60356; avg_err: 0.030464; sd: 11.764; counts: 149120
sfh 0.35431 1.49822 5.54283 1.14587 #avg: 4.84489; avg_err: 0.0312497; sd: 12.0673; counts: 149120
sfh 0.359372 1.57377 5.91832 1.2084 #avg: 5.10745; avg_err: 0.0322035; sd: 12.4357; counts: 149120
sfh 0.364435 1.65349 6.3343 1.27343 #avg: 5.38473; avg_err: 0.0337765; sd: 13.0431; counts: 149120
