#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.89687e+09 2.05612e-05 4.48678e-06 257284 11817 0 0 0 0.21365 4.45417e-05 0.209069 0.0532952 0.0408584 0.253324 4.21378e-05 0.255027 0.0453531 0.0467139 0.308223 2.23168e-05 0.314058 0.0133872 0.0240453 1021340
1.58071e+10 6.67337e-06 3.85286e-06 834400 35401.1 0 0 0 0.19151 6.51601e-05 0.186438 0.0485989 0.0372316 0.240545 6.3638e-05 0.241449 0.0439302 0.0450496 0.305905 3.18233e-05 0.310865 0.0133563 0.0226113 449548
2.49763e+10 7.45066e-06 4.30163e-06 1.57931e+06 51674.8 0 0 0 0.180219 6.8162e-05 0.174263 0.0477956 0.0355647 0.236514 6.55608e-05 0.237287 0.0418355 0.0432026 0.306387 3.06191e-05 0.310675 0.012332 0.0202275 402649
3.92433e+10 1.51562e-05 6.778e-06 2.4466e+06 72772.2 0 0 0 0.175386 7.24586e-05 0.170322 0.0447226 0.0349438 0.237442 6.77106e-05 0.238265 0.0382274 0.0396602 0.307249 3.11598e-05 0.311169 0.0111392 0.0185673 329899
6.1729e+10 0.000170078 2.83439e-05 4.40866e+06 129977 0 0 0 0.176314 9.05942e-05 0.172171 0.0440949 0.0363417 0.241956 8.11809e-05 0.243021 0.0365508 0.0383772 0.308994 3.57618e-05 0.312502 0.010339 0.0168301 211668
9.78586e+10 0.00061845 7.13906e-05 8.60445e+06 242795 0 0 0 0.179615 0.00011978 0.176008 0.0437299 0.0371139 0.245692 0.000104054 0.246901 0.0349742 0.0371692 0.310412 4.53421e-05 0.313732 0.00968799 0.0157169 121271
1.54924e+11 0.00202765 0.000173059 1.65211e+07 462419 0 0 0 0.184069 0.000159932 0.180987 0.043037 0.0377437 0.249499 0.000134276 0.250849 0.0333691 0.0359705 0.311575 5.98671e-05 0.315044 0.00895527 0.0152162 67566
2.44857e+11 0.00620791 0.0004135 2.80328e+07 837025 0 0 0 0.189008 0.000216078 0.186641 0.042188 0.0380618 0.253956 0.000176905 0.255769 0.0315107 0.0353584 0.312969 8.32917e-05 0.316742 0.00827578 0.0145231 36083
3.88207e+11 0.0136349 0.000858187 3.96318e+07 1.39703e+06 0 0 0 0.194898 0.000295673 0.192611 0.0418163 0.0371282 0.260826 0.000237431 0.262735 0.0297991 0.0330068 0.315813 0.000110347 0.319507 0.00710312 0.0129168 18262
6.13089e+11 0.0277903 0.00174715 5.9642e+07 2.41437e+06 0 0 0 0.204455 0.000435039 0.202975 0.043063 0.0397138 0.269057 0.000335335 0.272072 0.0281545 0.0340288 0.31804 0.000163053 0.322223 0.00597188 0.0124774 8852
9.6664e+11 0.0466375 0.00338517 7.91906e+07 4.07268e+06 0 0 0 0.214323 0.00065465 0.212877 0.0432019 0.039542 0.276447 0.000483108 0.279848 0.0271955 0.0326834 0.319018 0.000255992 0.323609 0.00583291 0.0123266 3881
1.52999e+12 0.0729097 0.00672633 9.25749e+07 7.22286e+06 0 0 0 0.220259 0.00104552 0.218222 0.0451385 0.0393733 0.279933 0.000766151 0.283503 0.0271411 0.0334689 0.317761 0.000433335 0.323021 0.00660768 0.0151232 1495
2.41644e+12 0.11418 0.0136606 1.24356e+08 1.33813e+07 0 3.43845e+08 0 0.219549 0.00180088 0.217801 0.0459166 0.0416314 0.276502 0.00147474 0.281019 0.0289904 0.0390484 0.315472 0.000845956 0.322381 0.00727901 0.0199881 543
3.85284e+12 0.172973 0.027883 1.52027e+08 2.67271e+07 0 4.04754e+08 0 0.221722 0.0031471 0.223008 0.0457799 0.041703 0.273721 0.00252832 0.27836 0.0287975 0.0339216 0.311565 0.00150238 0.318826 0.00951979 0.0231335 185
5.99386e+12 0.224138 0.0552348 2.61635e+08 6.05181e+07 0 8.51102e+08 0 0.207772 0.0058124 0.204833 0.0541311 0.0427546 0.263428 0.00439394 0.268046 0.0296374 0.0348712 0.30623 0.00327909 0.315192 0.0107277 0.0310932 58
9.56913e+12 0.5 0.138675 5.10229e+08 1.86141e+08 3.54357e+08 1.10275e+09 3.54357e+08 0.188589 0.0116351 0.191031 0.0420776 0.0463826 0.241139 0.011554 0.253465 0.0287877 0.0586547 0.286006 0.010897 0.298808 0.0231915 0.0716945 14
1.46712e+13 0.75 0.25 2.69075e+08 2.69075e+08 0 1.0763e+09 0 0.220765 0.0389711 0.244767 0.0484848 0.134454 0.260049 0.0360252 0.293801 0.0156718 0.140658 0.289292 0.0263336 0.318706 0.00743008 0.106723 4
3.66618e+13 1 1 1.69834e+09 1.69834e+09 1.69834e+09 0 0 0.138708 0.138708 0.138708 0 0 0.152278 0.152278 0.152278 0 0 0.202469 0.202469 0.202469 0 0 1
