#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.3762e+09 1 0 8.39308e+07 1.79484e+07 0 0 0 0.180467 0.00343737 0.170548 0.0425078 0.0220885 0.19533 0.00344329 0.186731 0.0388688 0.0258331 0.251087 0.00324223 0.253559 0.0422425 0.0415303 147
1.55515e+10 1 0 2.90605e+08 9.81261e+07 0 8.10788e+08 0 0.160429 0.00594328 0.165627 0.0196718 0.0332168 0.193489 0.00714851 0.185775 0.0460246 0.0272209 0.246502 0.00775863 0.242564 0.0473836 0.0358413 28
2.54714e+10 1 0 4.4085e+08 8.80742e+07 0 9.44654e+08 0 0.151842 0.00695258 0.148364 0.026145 0.0334708 0.195037 0.0072445 0.186936 0.0569741 0.0207081 0.259479 0.00565643 0.261547 0.0328572 0.0394579 33
4.10459e+10 1 0 4.16328e+08 5.16051e+07 0 1.0763e+09 0 0.152363 0.00327552 0.148896 0.0374782 0.0261576 0.196278 0.00351801 0.195267 0.0332496 0.0366554 0.264237 0.00307921 0.269033 0.0287097 0.0332337 104
6.52628e+10 1 0 5.16701e+08 3.62575e+07 3.60165e+08 7.81103e+08 3.60165e+08 0.149407 0.00206194 0.147836 0.0319586 0.0323787 0.197058 0.00199804 0.197236 0.0342416 0.0333854 0.261516 0.00200338 0.267145 0.0262867 0.037133 274
1.03246e+11 1 0 5.05381e+08 2.18873e+07 3.60165e+08 7.81103e+08 3.60165e+08 0.154958 0.00131747 0.152921 0.0350298 0.0313979 0.202594 0.00132614 0.202809 0.035505 0.0348368 0.265668 0.00119277 0.270191 0.0247563 0.0349085 658
1.61111e+11 1 0 5.31028e+08 1.64847e+07 4.626e+08 6.78668e+08 4.626e+08 0.160034 0.000952848 0.158045 0.0355096 0.0316763 0.210893 0.000964123 0.209923 0.0357427 0.0340369 0.269272 0.000918191 0.276743 0.0234289 0.0415664 1266
2.56081e+11 1 0 4.99327e+08 1.21136e+07 3.60165e+08 7.16137e+08 3.60165e+08 0.168137 0.00077331 0.164833 0.0376322 0.0319345 0.222269 0.000772166 0.222452 0.0368482 0.0357542 0.275278 0.000702182 0.283144 0.0222482 0.0406242 2123
4.02648e+11 1 0 5.22082e+08 9.90685e+06 4.66944e+08 6.74324e+08 4.66944e+08 0.174199 0.000679583 0.172229 0.0387144 0.0345043 0.229993 0.000657395 0.231696 0.0360874 0.0382047 0.278926 0.000579969 0.287169 0.0215282 0.0404689 2991
6.36904e+11 1 0 4.6736e+08 8.13354e+06 3.60165e+08 6.50595e+08 3.60165e+08 0.183829 0.000621699 0.181646 0.0424616 0.0370739 0.241051 0.000579304 0.243428 0.0363117 0.0404237 0.28458 0.000489961 0.292746 0.0203586 0.0395681 3983
