#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.81792e+07 0.996871 0.000182496 1.73388e+09 4.66586e+06 1.39649e+09 1.76342e+09 9.16401e+08 0.305999 0.000317877 0.296062 0.0963491 0.0829826 0.601231 0.000385507 0.615019 0.102889 0.136025 0.827735 0.00033033 0.850013 0.07139 0.114743 93649
1.57819e+08 0.997531 0.000247866 1.92021e+09 7.62392e+06 1.62642e+09 2.01761e+09 1.13248e+09 0.307213 0.000487653 0.296794 0.0964631 0.0812899 0.59791 0.000572181 0.610093 0.101742 0.13134 0.816924 0.000530794 0.840303 0.0770894 0.127709 40093
2.50553e+08 0.997532 0.000258435 2.05293e+09 8.01811e+06 1.74201e+09 2.02384e+09 1.24807e+09 0.312048 0.000508113 0.302714 0.0944608 0.0820856 0.597014 0.000587707 0.607029 0.103135 0.128033 0.80933 0.000552607 0.82936 0.0843077 0.127019 36867
3.97193e+08 0.997251 0.000277308 2.09636e+09 8.10809e+06 1.85802e+09 1.90783e+09 1.25278e+09 0.319494 0.000508192 0.310682 0.0937923 0.0816985 0.603539 0.000589412 0.615899 0.0982632 0.128692 0.808229 0.000553215 0.8267 0.0841153 0.123462 35650
6.27317e+08 0.99731 0.00029136 2.10662e+09 8.82063e+06 1.85802e+09 1.90783e+09 1.25278e+09 0.328073 0.000532967 0.319657 0.0922583 0.0811893 0.608431 0.000607058 0.620936 0.0943565 0.124586 0.807012 0.000592714 0.826928 0.0840911 0.126847 31601
9.93394e+08 0.997633 0.000295535 2.20232e+09 9.9387e+06 1.85802e+09 2.15234e+09 1.25278e+09 0.335843 0.0005763 0.32813 0.0914631 0.0822081 0.609249 0.000637106 0.621999 0.0903046 0.121483 0.79882 0.000652223 0.818632 0.0860856 0.131687 27038
1.5724e+09 0.997669 0.000319821 2.31945e+09 1.13017e+07 1.97444e+09 2.15859e+09 1.3692e+09 0.343848 0.000626763 0.336742 0.0911641 0.0818478 0.607497 0.000666468 0.619826 0.0850826 0.114165 0.788626 0.000718977 0.808235 0.0888 0.132432 22737
2.49762e+09 0.997098 0.000387284 2.44455e+09 1.28803e+07 2.09125e+09 2.2879e+09 1.37429e+09 0.351398 0.000669106 0.345083 0.0888415 0.0822483 0.602487 0.000688443 0.61508 0.0777819 0.109053 0.775096 0.000796977 0.795695 0.0899615 0.139027 19295
3.95996e+09 0.996454 0.000456974 2.61857e+09 1.47484e+07 2.20847e+09 2.54162e+09 1.49151e+09 0.357285 0.000698529 0.35195 0.0869651 0.0818971 0.58952 0.000695725 0.602292 0.0719634 0.103175 0.755428 0.000879289 0.776286 0.0940664 0.14446 16921
6.27492e+09 0.996447 0.000491871 2.82845e+09 1.71625e+07 2.44409e+09 2.55431e+09 1.72713e+09 0.362195 0.000750359 0.358392 0.0870014 0.0847137 0.57178 0.000724891 0.583957 0.0684234 0.0972348 0.730341 0.000976613 0.751593 0.0981159 0.149074 14635
