#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 10.75 - 11.25
#HM   Stats: 1.408380e+11 (median) + 2.533800e+10  / - 3.805899e+10
#SM   Stats: 1.562960e+09 (median) + 1.060144e+10  / - 1.027632e+09
#VMP  Stats: 1.306200e+02 (median) + 2.289000e+01  / - 2.245999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.325373e-12 (median) + 3.959639e-12  / - 1.715254e-12
sfh 0.055623 0 0 0 #avg: 5.17899e-07; avg_err: 5.17899e-07; sd: 9.50737e-06; counts: 338
sfh 0.060123 0 0 0 #avg: 7.46843e-06; avg_err: 7.46843e-06; sd: 0.000137102; counts: 338
sfh 0.062373 0 0 0 #avg: 1.3294e-05; avg_err: 1.3294e-05; sd: 0.000244045; counts: 338
sfh 0.064623 0 0 0 #avg: 0.0358598; avg_err: 0.0349181; sd: 0.641011; counts: 338
sfh 0.066873 0 0 0 #avg: 0.00872018; avg_err: 0.0079708; sd: 0.146324; counts: 338
sfh 0.069123 0 0 0 #avg: 0.00417; avg_err: 0.0020039; sd: 0.0367867; counts: 338
sfh 0.071373 0 0 0 #avg: 0.00593963; avg_err: 0.00329787; sd: 0.0605408; counts: 338
sfh 0.073623 0 0 0 #avg: 0.0132745; avg_err: 0.00667449; sd: 0.122527; counts: 338
sfh 0.075873 0 0 0 #avg: 0.025691; avg_err: 0.00940857; sd: 0.172718; counts: 338
sfh 0.078123 0 0 0 #avg: 0.0434295; avg_err: 0.0161597; sd: 0.296653; counts: 338
sfh 0.080373 0 0 0 #avg: 0.0630986; avg_err: 0.0260605; sd: 0.478407; counts: 338
sfh 0.082623 0 0.00920494 0 #avg: 0.0669396; avg_err: 0.0194862; sd: 0.357719; counts: 338
sfh 0.085998 0 0.0288063 0 #avg: 0.089586; avg_err: 0.0224476; sd: 0.412083; counts: 338
sfh 0.089373 0 0.0940384 0 #avg: 0.103076; avg_err: 0.0243299; sd: 0.446637; counts: 338
sfh 0.092748 0 0.14258 0 #avg: 0.118249; avg_err: 0.0261699; sd: 0.480415; counts: 338
sfh 0.096123 0.00187003 0.196675 0.00187003 #avg: 0.140839; avg_err: 0.0246333; sd: 0.452207; counts: 338
sfh 0.099498 0.00878786 0.172282 0.00878786 #avg: 0.180615; avg_err: 0.0349044; sd: 0.64076; counts: 338
sfh 0.102873 0.0193533 0.228151 0.0193533 #avg: 0.275113; avg_err: 0.0699636; sd: 1.28436; counts: 338
sfh 0.106248 0.0296144 0.23854 0.0296144 #avg: 0.387954; avg_err: 0.155631; sd: 2.85701; counts: 338
sfh 0.109623 0.0389898 0.308486 0.0389898 #avg: 0.452024; avg_err: 0.162974; sd: 2.99181; counts: 338
sfh 0.112998 0.0466323 0.397802 0.0466323 #avg: 0.382384; avg_err: 0.0742273; sd: 1.36263; counts: 338
sfh 0.116373 0.0551961 0.580406 0.0544794 #avg: 0.463817; avg_err: 0.0765737; sd: 1.40571; counts: 338
sfh 0.119748 0.0604336 0.591615 0.0578334 #avg: 0.730907; avg_err: 0.141697; sd: 2.60122; counts: 338
sfh 0.123123 0.0701544 0.682458 0.0659786 #avg: 0.910822; avg_err: 0.204717; sd: 3.75811; counts: 338
sfh 0.126498 0.081243 0.913192 0.0765313 #avg: 1.14256; avg_err: 0.241002; sd: 4.42421; counts: 338
sfh 0.129873 0.0862122 1.17364 0.0808501 #avg: 1.33681; avg_err: 0.319931; sd: 5.87315; counts: 338
sfh 0.133248 0.101531 1.13871 0.0946647 #avg: 1.24988; avg_err: 0.245292; sd: 4.50296; counts: 338
sfh 0.136623 0.128561 1.39059 0.117212 #avg: 1.64101; avg_err: 0.335475; sd: 6.15851; counts: 338
sfh 0.141685 0.137671 1.60702 0.120755 #avg: 1.73699; avg_err: 0.358669; sd: 6.58428; counts: 338
sfh 0.146748 0.175188 1.56308 0.149886 #avg: 1.6693; avg_err: 0.290531; sd: 5.33345; counts: 338
