#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 11.25 - 11.75
#HM   Stats: 2.710290e+11 (median) + 1.498530e+11  / - 7.132299e+10
#SM   Stats: 5.146970e+09 (median) + 8.844930e+09  / - 3.252190e+09
#VMP  Stats: 1.164600e+02 (median) + 1.920000e+01  / - 1.521000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 5.755776e-12 (median) + 1.599826e-10  / - 4.912906e-12
sfh 0.055623 0 0 0 #avg: 5.51293e-09; avg_err: 4.61585e-09; sd: 1.66438e-06; counts: 130019
sfh 0.060123 0 0 0 #avg: 3.20099e-05; avg_err: 1.96014e-05; sd: 0.00706789; counts: 130019
sfh 0.062373 0 0 0 #avg: 0.000111771; avg_err: 4.33901e-05; sd: 0.0156456; counts: 130019
sfh 0.064623 0 0 0 #avg: 0.000402171; avg_err: 0.000172363; sd: 0.0621507; counts: 130019
sfh 0.066873 0 0 0 #avg: 0.000617122; avg_err: 0.000124758; sd: 0.0449853; counts: 130019
sfh 0.069123 0 0 0 #avg: 0.000927393; avg_err: 0.000137608; sd: 0.0496186; counts: 130019
sfh 0.071373 0 0 0 #avg: 0.00148085; avg_err: 0.000168833; sd: 0.0608777; counts: 130019
sfh 0.073623 0 0 0 #avg: 0.00234641; avg_err: 0.000243357; sd: 0.0877496; counts: 130019
sfh 0.075873 0 0 0 #avg: 0.00340309; avg_err: 0.000339789; sd: 0.122521; counts: 130019
sfh 0.078123 0 0 0 #avg: 0.00484382; avg_err: 0.000271173; sd: 0.0977797; counts: 130019
sfh 0.080373 0 0 0 #avg: 0.00718173; avg_err: 0.000444301; sd: 0.160206; counts: 130019
sfh 0.082623 0 0 0 #avg: 0.00844176; avg_err: 0.000310005; sd: 0.111781; counts: 130019
sfh 0.085998 0 0 0 #avg: 0.0138566; avg_err: 0.00049063; sd: 0.176911; counts: 130019
sfh 0.089373 0 0 0 #avg: 0.018268; avg_err: 0.000516878; sd: 0.186376; counts: 130019
sfh 0.092748 0 0 0 #avg: 0.0232462; avg_err: 0.000507644; sd: 0.183046; counts: 130019
sfh 0.096123 0 0.00766793 0 #avg: 0.0290446; avg_err: 0.000558829; sd: 0.201502; counts: 130019
sfh 0.099498 0 0.0210064 0 #avg: 0.0359039; avg_err: 0.000795872; sd: 0.286975; counts: 130019
sfh 0.102873 0 0.035711 0 #avg: 0.0417929; avg_err: 0.00101705; sd: 0.366727; counts: 130019
sfh 0.106248 0 0.0493846 0 #avg: 0.0476462; avg_err: 0.000907953; sd: 0.32739; counts: 130019
