#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.58824e+07 1 0 4.4096e+08 2.16542e+08 0 1.093e+09 0 0.273251 0.0345888 0.228808 0.206981 0.0465559 0.328789 0.0304484 0.32591 0.111795 0.128674 0.400984 0.0266636 0.439621 0.0276424 0.175408 11
1.64013e+08 1 0 1.54675e+09 4.86474e+08 6.92559e+08 3.7637e+09 6.92559e+08 0.226612 0.0307602 0.189855 0.200893 0.0543325 0.297764 0.0292085 0.273215 0.150097 0.112749 0.34742 0.0308227 0.404444 0.0540263 0.222035 16
2.5905e+08 1 0 1.19021e+09 2.64832e+08 4.7054e+08 2.3677e+09 4.7054e+08 0.214664 0.012019 0.196326 0.0521773 0.0383702 0.306413 0.011837 0.313533 0.043907 0.0560334 0.383621 0.0123677 0.403157 0.0547461 0.0952486 31
4.0628e+08 1 0 1.35857e+09 2.0531e+08 6.11817e+08 2.71474e+09 6.11817e+08 0.20951 0.0103408 0.188315 0.0960375 0.0448822 0.286279 0.0100966 0.282692 0.0886716 0.0781462 0.363084 0.0116379 0.39235 0.0549851 0.14024 60
6.53586e+08 1 0 1.17897e+09 1.04226e+08 7.73094e+08 1.92138e+09 7.73094e+08 0.204661 0.00499943 0.198847 0.0546706 0.0549316 0.299534 0.00534647 0.296819 0.0768381 0.0599462 0.389129 0.00597616 0.408532 0.0503826 0.100798 167
1.01673e+09 1 0 1.10841e+09 7.31035e+07 6.11817e+08 1.93713e+09 6.11817e+08 0.211509 0.00360099 0.204251 0.0646762 0.0502743 0.298685 0.00391544 0.299609 0.0729983 0.0703305 0.393302 0.00409872 0.412171 0.0446822 0.0893722 316
1.6115e+09 1 0 1.35429e+09 5.25515e+07 1.01337e+09 1.96681e+09 1.01337e+09 0.206363 0.00230755 0.202776 0.0605999 0.0544327 0.305284 0.00269206 0.307933 0.0698101 0.0744303 0.389985 0.00298288 0.415498 0.0455121 0.112173 671
2.56853e+09 1 0 1.3096e+09 3.78105e+07 9.3351e+08 1.76096e+09 9.3351e+08 0.21897 0.0018004 0.214264 0.0624654 0.0556494 0.31622 0.00204005 0.321139 0.064683 0.0773424 0.396532 0.00217574 0.417589 0.0460234 0.0976854 1115
4.08091e+09 1 0 1.39384e+09 3.09689e+07 1.01337e+09 1.89607e+09 1.01337e+09 0.223672 0.00145015 0.220567 0.0626425 0.0578617 0.323742 0.00168598 0.332222 0.0632131 0.0831622 0.397039 0.00170931 0.418859 0.0439509 0.0967526 1797
6.38842e+09 1 0 1.46599e+09 2.39036e+07 1.17237e+09 1.80781e+09 1.17237e+09 0.231364 0.00119772 0.225852 0.0677506 0.0581366 0.327904 0.00131586 0.335284 0.0625866 0.0842239 0.396013 0.00131893 0.415492 0.0462005 0.0952609 2798
1.01524e+10 0.999763 0.000237361 1.46847e+09 1.89192e+07 1.17237e+09 1.66586e+09 1.17237e+09 0.237739 0.000960282 0.233124 0.0681218 0.0577764 0.3331 0.00103524 0.341574 0.0601565 0.0830603 0.396936 0.00103298 0.413118 0.0480705 0.0867975 4213
1.61038e+10 1 0 1.48756e+09 1.52976e+07 1.25149e+09 1.58675e+09 1.25149e+09 0.246275 0.000832379 0.242114 0.0708652 0.0614336 0.336705 0.000853089 0.345051 0.0579512 0.0808534 0.394509 0.000859513 0.410616 0.04834 0.0869305 6072
2.53489e+10 0.999881 0.000118526 1.49988e+09 1.24614e+07 1.29746e+09 1.46912e+09 8.47711e+08 0.252077 0.000699535 0.24837 0.0705899 0.0627029 0.337639 0.000701772 0.34509 0.0575715 0.0763227 0.392202 0.000703743 0.405839 0.0499499 0.0834462 8437
