#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
46.1243 6.64088e-05 7.51907e-06 154389 9276.44 0 0 0 0.280696 6.90081e-05 0.273295 0.0832038 0.0689682 0.371303 5.77514e-05 0.375542 0.0584377 0.0665829 0.4687 2.15828e-05 0.473881 0.0145581 0.0240254 1174543
62.4856 1.91672e-05 5.31598e-06 226162 13040.1 0 0 0 0.236946 7.66188e-05 0.227692 0.0688877 0.0514413 0.350904 6.8695e-05 0.353628 0.0516456 0.0584979 0.465915 2.4757e-05 0.469999 0.0135733 0.021547 678242
79.4693 4.49413e-05 1.0049e-05 648772 32490.3 0 0 0 0.221709 8.85393e-05 0.214306 0.0610625 0.0480929 0.3496 7.93326e-05 0.35223 0.0482971 0.0548174 0.467668 2.6281e-05 0.471034 0.011918 0.01855 445025
98.4672 0.000211388 2.82449e-05 2.04543e+06 77163.8 0 0 0 0.227251 0.000114392 0.220897 0.0599566 0.049184 0.355567 9.52603e-05 0.358384 0.0439107 0.050825 0.470269 3.01342e-05 0.473227 0.010459 0.016228 264916
123.938 0.00518042 0.000209206 8.29281e+06 249041 0 0 0 0.243931 0.000173506 0.238452 0.0610855 0.0514414 0.375888 0.000135693 0.379735 0.041075 0.0498454 0.477977 3.70339e-05 0.480606 0.00768536 0.0125851 117751
156.011 0.103454 0.00135427 9.03554e+07 1.49876e+06 0 0 0 0.271966 0.000271414 0.269089 0.0621427 0.0578587 0.402181 0.000184783 0.409115 0.0288925 0.0427071 0.478589 9.27707e-05 0.484009 0.00621825 0.0126068 50573
196.236 0.493042 0.00341091 5.65235e+08 5.46235e+06 0 1.40892e+09 0 0.276962 0.000416911 0.275821 0.0607417 0.0600459 0.377989 0.000351033 0.385993 0.0387338 0.0562598 0.4458 0.000313039 0.461898 0.0220406 0.0596448 21485
247.049 0.857209 0.00375305 1.39386e+09 1.05744e+07 1.33034e+09 1.07105e+09 1.33034e+09 0.253699 0.000634169 0.251761 0.0590065 0.057224 0.331038 0.000597507 0.334018 0.0502483 0.0582674 0.389022 0.000612487 0.393539 0.0546071 0.0613987 8691
310.538 0.967724 0.00297419 1.98824e+09 1.59331e+07 2.02659e+09 8.82856e+08 1.01321e+09 0.22762 0.000908749 0.224199 0.0547125 0.0493611 0.29373 0.000918617 0.293676 0.0511266 0.0530414 0.344847 0.000955207 0.346217 0.0536692 0.0559922 3532
390.105 0.985714 0.00334436 2.37829e+09 2.48877e+07 2.47314e+09 7.85149e+08 9.85928e+08 0.20042 0.00134732 0.196478 0.0450731 0.0387942 0.261199 0.0013732 0.259713 0.0464695 0.0445037 0.310388 0.0014304 0.309749 0.0484789 0.0476603 1260
490.151 0.981233 0.00703573 2.41788e+09 5.01264e+07 2.54895e+09 7.77606e+08 1.14003e+09 0.188262 0.00246578 0.182281 0.05105 0.0374674 0.244104 0.00270311 0.239954 0.0516808 0.0471427 0.294093 0.00279082 0.291783 0.0527188 0.0481351 373
616.896 1 0 2.47447e+09 8.62414e+07 2.47555e+09 9.18741e+08 9.88339e+08 0.175606 0.00413898 0.16928 0.0379066 0.0269705 0.230671 0.00451531 0.226607 0.0439447 0.0363601 0.283259 0.00480742 0.27993 0.0510562 0.0363442 103
756.353 1 0 2.42437e+09 1.77071e+08 2.40139e+09 9.92901e+08 9.92473e+08 0.178854 0.010476 0.17272 0.035897 0.0350221 0.222365 0.00977441 0.216895 0.0466235 0.0440675 0.278045 0.0101668 0.275441 0.0458279 0.0439875 26
891.55 1 1 3.05045e+09 3.05045e+09 3.05045e+09 0 0 0.185325 0.185325 0.185325 0 0 0.205405 0.205405 0.205405 0 0 0.282696 0.282696 0.282696 0 0 1
1149.47 1 1 1.33034e+09 1.33034e+09 1.33034e+09 0 0 0.182441 0.182441 0.182441 0 0 0.227787 0.227787 0.227787 0 0 0.292735 0.292735 0.292735 0 0 1
