#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.25 - 12.75
#HM   Stats: 2.914710e+12 (median) + 1.464700e+12  / - 8.397099e+11
#SM   Stats: 6.702710e+10 (median) + 7.035790e+10  / - 3.914740e+10
#VMP  Stats: 2.638700e+02 (median) + 3.651001e+01  / - 2.898999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 2.414537e-12 (median) + 3.782798e-12  / - 1.512932e-12
sfh 0.055623 0 0 0 #avg: 0.000407645; avg_err: 0.000207028; sd: 0.0356893; counts: 29719
sfh 0.060123 0 0 0 #avg: 0.00594226; avg_err: 0.00113959; sd: 0.196453; counts: 29719
sfh 0.062373 0 0 0 #avg: 0.0139288; avg_err: 0.00176642; sd: 0.304511; counts: 29719
sfh 0.064623 0 0 0 #avg: 0.0296715; avg_err: 0.00319547; sd: 0.550864; counts: 29719
sfh 0.066873 0 0 0 #avg: 0.0471087; avg_err: 0.0034568; sd: 0.595915; counts: 29719
sfh 0.069123 0 0 0 #avg: 0.0776466; avg_err: 0.00561212; sd: 0.967468; counts: 29719
sfh 0.071373 0 0 0 #avg: 0.111589; avg_err: 0.00658618; sd: 1.13539; counts: 29719
sfh 0.073623 0 0.0110172 0 #avg: 0.153888; avg_err: 0.00806382; sd: 1.39011; counts: 29719
sfh 0.075873 0 0.0582275 0 #avg: 0.208749; avg_err: 0.00943888; sd: 1.62716; counts: 29719
sfh 0.078123 0 0.140028 0 #avg: 0.276208; avg_err: 0.0115695; sd: 1.99446; counts: 29719
sfh 0.080373 0 0.247799 0 #avg: 0.323788; avg_err: 0.0159574; sd: 2.75088; counts: 29719
sfh 0.082623 0 0.351527 0 #avg: 0.341255; avg_err: 0.0117966; sd: 2.0336; counts: 29719
