#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
44.797 0.000221068 0.000221186 5.09528e-06 0 0 0 0.000216433 1.55547e-06 0 0 0 8526777
62.4905 0.000536018 0.000536609 1.26026e-05 0 0 0 0.000618596 3.89743e-06 0 0 0 3384213
78.5504 0.00149504 0.00149798 2.96944e-05 0 0 0 0.00151691 9.09598e-06 0 0 0 1702965
98.4722 0.00414518 0.00417086 7.17151e-05 0 0 0 0.0032547 2.22654e-05 0 0 0 817577
123.995 0.00989558 0.00998534 0.000165463 0 0 0 0.00712539 5.74666e-05 0 0 0 367639
156.01 0.0192732 0.0195489 0.000347561 0 0 0 0.0166045 0.000148144 0 0.0102679 0 163232
196.31 0.0302377 0.0306181 0.000654932 0 0 0 0.0365807 0.000341414 0 0.0671941 0 70971
246.863 0.0404406 0.0409762 0.00116253 0 0 0 0.0716998 0.000707299 0 0.174264 0 29871
310.676 0.0454852 0.0463275 0.00196563 0 0 0 0.122523 0.00135075 0.0635821 0.209621 0.0635821 11872
389.661 0.0429174 0.0429174 0.00310409 0 0 0 0.177694 0.00238951 0.151084 0.19158 0.151084 4264
490.439 0.0351865 0.0351865 0.00488951 0 0 0 0.21952 0.00397883 0.204083 0.1731 0.14353 1421
616.967 0.0169972 0.0169972 0.00688961 0 0 0 0.240751 0.0076924 0.23411 0.161546 0.149158 353
767.696 0 0 0 0 0 0 0.266945 0.0179318 0.260899 0.162885 0.15491 72
973.363 0 0 0 0 0 0 0.19084 0.0423778 0.152119 0.140792 0.0717539 9
