#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#vmpeak range: 1.61667 - 1.78333
#HM   Stats: 1.321760e+10 (median) + 7.973601e+09  / - 4.329359e+09
#SM   Stats: 4.441720e+06 (median) + 7.853980e+06  / - 2.987760e+06
#VMP  Stats: 5.012000e+01 (median) + 6.500000e+00  / - 6.020000e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 5.944701e-10 (median) + 7.831158e-10  / - 3.137184e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6343708
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6343708
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6343708
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6343708
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6343708
sfh 0.069123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6343708
sfh 0.071373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6343708
sfh 0.073623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6343708
sfh 0.075873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 6343708
sfh 0.078123 0 0 0 #avg: 2.17739e-15; avg_err: 1.7347e-15; sd: 4.36914e-12; counts: 6343708
sfh 0.080373 0 0 0 #avg: 5.74749e-15; avg_err: 3.54836e-15; sd: 8.93716e-12; counts: 6343708
sfh 0.082623 0 0 0 #avg: 1.03722e-14; avg_err: 3.58279e-15; sd: 9.02387e-12; counts: 6343708
sfh 0.085998 0 0 0 #avg: 1.92269e-14; avg_err: 3.87255e-15; sd: 9.75367e-12; counts: 6343708
sfh 0.089373 0 0 0 #avg: 3.94596e-14; avg_err: 4.49947e-15; sd: 1.13327e-11; counts: 6343708
sfh 0.092748 0 0 0 #avg: 8.66593e-14; avg_err: 5.77e-15; sd: 1.45327e-11; counts: 6343708
sfh 0.096123 0 0 0 #avg: 1.58741e-13; avg_err: 7.56718e-15; sd: 1.90593e-11; counts: 6343708
sfh 0.099498 0 0 0 #avg: 3.21888e-13; avg_err: 1.08586e-14; sd: 2.73494e-11; counts: 6343708
sfh 0.102873 0 0 0 #avg: 6.23024e-13; avg_err: 1.53149e-14; sd: 3.85733e-11; counts: 6343708
sfh 0.106248 0 0 0 #avg: 1.11467e-12; avg_err: 2.09381e-14; sd: 5.27362e-11; counts: 6343708
sfh 0.109623 0 0 0 #avg: 1.81277e-12; avg_err: 2.62554e-14; sd: 6.61288e-11; counts: 6343708
sfh 0.112998 0 0 0 #avg: 2.71626e-12; avg_err: 3.06598e-14; sd: 7.72219e-11; counts: 6343708
sfh 0.116373 0 0 0 #avg: 3.70114e-12; avg_err: 3.34309e-14; sd: 8.42016e-11; counts: 6343708
sfh 0.119748 0 0 0 #avg: 4.88736e-12; avg_err: 3.54023e-14; sd: 8.91668e-11; counts: 6343708
sfh 0.123123 0 0 0 #avg: 6.28866e-12; avg_err: 3.81157e-14; sd: 9.60008e-11; counts: 6343708
sfh 0.126498 0 0 0 #avg: 7.98368e-12; avg_err: 4.20319e-14; sd: 1.05865e-10; counts: 6343708
sfh 0.129873 0 0 0 #avg: 1.01528e-11; avg_err: 4.6218e-14; sd: 1.16408e-10; counts: 6343708
sfh 0.133248 0 0 0 #avg: 1.29275e-11; avg_err: 5.18197e-14; sd: 1.30517e-10; counts: 6343708
sfh 0.136623 0 0 0 #avg: 1.6136e-11; avg_err: 5.63005e-14; sd: 1.41802e-10; counts: 6343708
sfh 0.141685 0 0 0 #avg: 2.21497e-11; avg_err: 6.60533e-14; sd: 1.66367e-10; counts: 6343708
sfh 0.146748 0 0 0 #avg: 2.98169e-11; avg_err: 7.6796e-14; sd: 1.93424e-10; counts: 6343708
sfh 0.15181 0 0 0 #avg: 3.92049e-11; avg_err: 8.85702e-14; sd: 2.23079e-10; counts: 6343708
sfh 0.156873 0 0 0 #avg: 5.08214e-11; avg_err: 1.02057e-13; sd: 2.57047e-10; counts: 6343708
sfh 0.161935 0 2.31795e-11 0 #avg: 6.44984e-11; avg_err: 1.16787e-13; sd: 2.94148e-10; counts: 6343708
sfh 0.166998 0 5.74352e-11 0 #avg: 7.96897e-11; avg_err: 1.30568e-13; sd: 3.28857e-10; counts: 6343708
sfh 0.17206 0 9.99258e-11 0 #avg: 9.23563e-11; avg_err: 1.35548e-13; sd: 3.414e-10; counts: 6343708
sfh 0.177123 0 1.42716e-10 0 #avg: 1.00869e-10; avg_err: 1.31344e-13; sd: 3.30813e-10; counts: 6343708
sfh 0.182185 0 1.79757e-10 0 #avg: 1.08051e-10; avg_err: 1.27409e-13; sd: 3.20902e-10; counts: 6343708
sfh 0.187248 0 2.11168e-10 0 #avg: 1.17262e-10; avg_err: 1.28587e-13; sd: 3.23868e-10; counts: 6343708
sfh 0.19231 0 2.39892e-10 0 #avg: 1.27274e-10; avg_err: 1.31832e-13; sd: 3.32042e-10; counts: 6343708
sfh 0.197373 0 2.65605e-10 0 #avg: 1.3767e-10; avg_err: 1.35006e-13; sd: 3.40035e-10; counts: 6343708
sfh 0.202435 0 2.89213e-10 0 #avg: 1.48645e-10; avg_err: 1.38906e-13; sd: 3.4986e-10; counts: 6343708
sfh 0.207498 6.34881e-12 3.04737e-10 6.34881e-12 #avg: 1.59137e-10; avg_err: 1.4201e-13; sd: 3.57677e-10; counts: 6343708
sfh 0.21256 1.70186e-11 3.14417e-10 1.70186e-11 #avg: 1.69429e-10; avg_err: 1.44367e-13; sd: 3.63613e-10; counts: 6343708
sfh 0.217623 3.01585e-11 3.21947e-10 3.01585e-11 #avg: 1.79999e-10; avg_err: 1.46174e-13; sd: 3.68165e-10; counts: 6343708
sfh 0.222685 4.26742e-11 3.02725e-10 4.26742e-11 #avg: 1.72773e-10; avg_err: 1.28662e-13; sd: 3.24057e-10; counts: 6343708
sfh 0.227748 5.54918e-11 2.8835e-10 5.54918e-11 #avg: 1.71843e-10; avg_err: 1.21038e-13; sd: 3.04854e-10; counts: 6343708
sfh 0.23281 6.68047e-11 2.7761e-10 6.68047e-11 #avg: 1.74531e-10; avg_err: 1.19255e-13; sd: 3.00365e-10; counts: 6343708
sfh 0.237873 7.7181e-11 2.70253e-10 7.7181e-11 #avg: 1.78373e-10; avg_err: 1.18437e-13; sd: 2.98303e-10; counts: 6343708
sfh 0.242935 8.67979e-11 2.6533e-10 8.67979e-11 #avg: 1.8354e-10; avg_err: 1.18895e-13; sd: 2.99457e-10; counts: 6343708
sfh 0.247998 9.3529e-11 2.55367e-10 9.3529e-11 #avg: 1.85621e-10; avg_err: 1.18855e-13; sd: 2.99357e-10; counts: 6343708
sfh 0.25306 1.02384e-10 2.55426e-10 1.02384e-10 #avg: 1.92671e-10; avg_err: 1.19848e-13; sd: 3.01857e-10; counts: 6343708
sfh 0.258123 1.09854e-10 2.52862e-10 1.09854e-10 #avg: 1.97852e-10; avg_err: 1.20123e-13; sd: 3.0255e-10; counts: 6343708
sfh 0.263185 1.17376e-10 2.52842e-10 1.17376e-10 #avg: 2.04387e-10; avg_err: 1.21646e-13; sd: 3.06387e-10; counts: 6343708
sfh 0.268248 1.26876e-10 2.56447e-10 1.26876e-10 #avg: 2.13063e-10; avg_err: 1.23125e-13; sd: 3.10111e-10; counts: 6343708
sfh 0.27331 1.33899e-10 2.5724e-10 1.33899e-10 #avg: 2.19656e-10; avg_err: 1.2462e-13; sd: 3.13876e-10; counts: 6343708
sfh 0.278373 1.4015e-10 2.63004e-10 1.37443e-10 #avg: 2.2849e-10; avg_err: 1.27886e-13; sd: 3.22102e-10; counts: 6343708
