#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 14.25 - 14.75
#HM   Stats: 2.639710e+14 (median) + 0.000000e+00  / - 0.000000e+00
#SM   Stats: 2.708250e+11 (median) + 0.000000e+00  / - 0.000000e+00
#VMP  Stats: 1.149470e+03 (median) + 0.000000e+00  / - 0.000000e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.480418e-12 (median) + 0.000000e+00  / - 0.000000e+00
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.069123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 1
sfh 0.071373 3.34817e-12 0 0 #avg: 3.34817e-12; avg_err: 3.34817e-12; sd: 0; counts: 1
sfh 0.073623 4.22306e-13 0 0 #avg: 4.22306e-13; avg_err: 4.22306e-13; sd: 0; counts: 1
sfh 0.075873 6.86255e-13 0 0 #avg: 6.86255e-13; avg_err: 6.86255e-13; sd: 0; counts: 1
sfh 0.078123 1.58148e-12 0 0 #avg: 1.58148e-12; avg_err: 1.58148e-12; sd: 0; counts: 1
sfh 0.080373 3.58442e-12 0 0 #avg: 3.58442e-12; avg_err: 3.58442e-12; sd: 0; counts: 1
sfh 0.082623 9.50271e-12 0 0 #avg: 9.50271e-12; avg_err: 9.50271e-12; sd: 0; counts: 1
sfh 0.085998 2.14453e-11 0 0 #avg: 2.14453e-11; avg_err: 2.14453e-11; sd: 0; counts: 1
sfh 0.089373 2.61035e-11 0 0 #avg: 2.61035e-11; avg_err: 2.61035e-11; sd: 0; counts: 1
sfh 0.092748 2.15609e-11 0 0 #avg: 2.15609e-11; avg_err: 2.15609e-11; sd: 0; counts: 1
sfh 0.096123 1.67939e-11 0 0 #avg: 1.67939e-11; avg_err: 1.67939e-11; sd: 0; counts: 1
sfh 0.099498 1.55118e-11 0 0 #avg: 1.55118e-11; avg_err: 1.55118e-11; sd: 0; counts: 1
