#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#sm range: 8.25 - 8.75
#HM   Stats: 8.226470e+10 (median) + 3.966130e+10  / - 2.894120e+10
#SM   Stats: 2.893120e+08 (median) + 1.534860e+08  / - 8.421699e+07
#VMP  Stats: 9.450000e+01 (median) + 8.790001e+00  / - 7.860001e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 5.193773e-10 (median) + 3.873025e-10  / - 2.277180e-10
sfh 0.055623 0 0 0 #avg: 4.77644e-18; avg_err: 4.77644e-18; sd: 2.26677e-15; counts: 225220
sfh 0.060123 0 0 0 #avg: 4.39064e-16; avg_err: 3.9524e-16; sd: 1.8757e-13; counts: 225220
sfh 0.062373 0 0 0 #avg: 4.63209e-15; avg_err: 4.55576e-15; sd: 2.16204e-12; counts: 225220
sfh 0.064623 0 0 0 #avg: 4.67181e-15; avg_err: 2.96338e-15; sd: 1.40634e-12; counts: 225220
sfh 0.066873 0 0 0 #avg: 3.33237e-14; avg_err: 1.59487e-14; sd: 7.56883e-12; counts: 225220
sfh 0.069123 0 0 0 #avg: 6.3383e-14; avg_err: 1.55402e-14; sd: 7.37495e-12; counts: 225220
sfh 0.071373 0 0 0 #avg: 2.28889e-13; avg_err: 6.09374e-14; sd: 2.89192e-11; counts: 225220
sfh 0.073623 0 0 0 #avg: 4.65861e-13; avg_err: 6.49155e-14; sd: 3.08071e-11; counts: 225220
sfh 0.075873 0 0 0 #avg: 7.41698e-13; avg_err: 6.95761e-14; sd: 3.30189e-11; counts: 225220
sfh 0.078123 0 0 0 #avg: 1.51059e-12; avg_err: 1.38197e-13; sd: 6.55845e-11; counts: 225220
sfh 0.080373 0 0 0 #avg: 2.57508e-12; avg_err: 1.66547e-13; sd: 7.90385e-11; counts: 225220
