#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.66868e+09 0.000253342 0.000253756 5.92785e-06 0 0 0 0.000231038 1.79613e-06 0 0 0 7243165
1.56628e+10 0.000619789 0.000620655 1.64134e-05 0 0 0 0.000585348 4.93185e-06 0 0 0 2308851
2.47494e+10 0.00110675 0.00110799 2.61885e-05 0 0 0 0.0010632 8.02217e-06 0 0 0 1617345
3.9116e+10 0.00170942 0.0017202 3.95213e-05 0 0 0 0.00159342 1.21723e-05 0 0 0 1113240
6.18717e+10 0.00274737 0.00276842 6.27122e-05 0 0 0 0.00231288 1.96941e-05 0 0 0 712682
9.81436e+10 0.0044258 0.00445784 0.000101502 0 0 0 0.00340411 3.20825e-05 0 0 0 436983
1.55505e+11 0.00724067 0.00732728 0.00016745 0 0 0 0.00507914 5.31676e-05 0 0 0 265583
2.46156e+11 0.0106264 0.0107325 0.000259951 0 0 0 0.00729549 8.47364e-05 0 0 0 160261
3.89976e+11 0.0144908 0.0146596 0.00039499 0 0 0 0.00986785 0.000128956 0 0 0 94750
6.16915e+11 0.0212178 0.0214375 0.000626173 0 0 0 0.0138627 0.000201653 0 0.0101427 0 54624
9.75789e+11 0.0278289 0.0282382 0.000981728 0 0 0 0.0182694 0.000317461 0 0.0238784 0 29322
1.54073e+12 0.0346864 0.0351616 0.00153867 0 0 0 0.0235663 0.000498169 0 0.0451845 0 14732
2.42327e+12 0.0392829 0.0400624 0.00249778 0 0 0 0.0284273 0.00085178 0 0.0509368 0 6415
3.81821e+12 0.0534351 0.0546404 0.0046616 0 0 0 0.0343223 0.00146084 0 0.0743361 0 2489
6.03892e+12 0.048913 0.048913 0.00795571 0 0 0 0.0382162 0.00274406 0 0.0914037 0 736
9.44156e+12 0.0619048 0.0619048 0.0166691 0 0 0 0.0474641 0.00606433 0 0.111064 0 210
1.53774e+13 0.08 0.08 0.0387562 0 0 0 0.0599446 0.0121647 0.0226594 0.123707 0.0226594 50
2.47025e+13 0 0 0 0 0 0 0.0271028 0.0171455 0 0.0481254 0 12
3.275e+13 0 0 0 0 0 0 0.213208 0.213208 0.213208 0 0 1
5.40147e+13 0 0 0 0 0 0 0 0 0 0 0 1
