#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.1631 4.25435e-05 2.62829e-06 116108 3556.06 0 0 0 0.305457 3.04922e-05 0.30401 0.0845744 0.0817191 0.390092 2.45786e-05 0.396093 0.0570013 0.0648198 0.470556 1.03971e-05 0.476881 0.0151276 0.0264205 6158401
61.9802 1.03744e-06 7.33583e-07 159431 6309.74 0 0 0 0.248474 4.72027e-05 0.241073 0.0730129 0.0585949 0.362557 4.16927e-05 0.366796 0.0512608 0.060357 0.469149 1.58672e-05 0.473942 0.0137554 0.0226238 1927815
78.2971 0 0 279672 12587.5 0 0 0 0.236881 6.74071e-05 0.23039 0.0677239 0.0549637 0.372533 5.81224e-05 0.376226 0.0478713 0.055299 0.473711 1.87966e-05 0.477103 0.0118728 0.0182003 840960
98.6181 2.52796e-06 2.52796e-06 733732 31225.7 0 0 0 0.250485 9.89869e-05 0.245562 0.0672551 0.0571213 0.385539 7.54329e-05 0.387711 0.0446064 0.0481973 0.476544 2.35871e-05 0.47934 0.0106384 0.0159577 395576
124.239 0.000386658 4.46389e-05 2.77226e+06 95181.7 0 0 0 0.276546 0.000145605 0.272772 0.0687563 0.0606019 0.407434 9.62513e-05 0.410334 0.0395388 0.0440935 0.48302 2.60094e-05 0.485389 0.00774512 0.0122867 193970
156.422 0.0191586 0.000441263 2.43632e+07 498109 0 0 0 0.311915 0.000199402 0.31124 0.064131 0.0621752 0.427688 0.00010562 0.429341 0.0311891 0.0318124 0.485038 4.00525e-05 0.487712 0.00661889 0.0107224 96510
196.896 0.209455 0.00185457 2.39673e+08 2.43444e+06 0 6.11817e+08 0 0.311858 0.000266117 0.313356 0.0565743 0.0598182 0.407669 0.00019328 0.411218 0.0369572 0.0414978 0.466815 0.000149487 0.477866 0.0133034 0.0361199 48144
247.712 0.657698 0.00310337 9.91409e+08 6.41711e+06 7.94653e+08 1.23193e+09 7.94653e+08 0.273302 0.000381351 0.27416 0.058291 0.0605859 0.355314 0.00036079 0.358338 0.050824 0.0560885 0.415764 0.000366102 0.423281 0.0509878 0.0646701 23377
311.52 0.925154 0.00252184 1.94581e+09 1.01391e+07 1.95053e+09 1.09992e+09 1.09711e+09 0.238652 0.000517427 0.237697 0.0549538 0.0536808 0.311176 0.000565099 0.309901 0.0562981 0.0555138 0.370082 0.00063135 0.369028 0.0740337 0.0643238 10889
392.069 0.963964 0.00263739 2.61567e+09 1.39277e+07 2.69447e+09 8.99794e+08 1.05156e+09 0.214986 0.000712972 0.212603 0.0522751 0.0477079 0.287746 0.000977184 0.280363 0.0629272 0.0561026 0.353596 0.00110834 0.344945 0.104405 0.071064 4995
492.859 0.970956 0.00375876 3.04776e+09 1.97184e+07 3.05045e+09 8.65669e+08 7.9784e+08 0.198395 0.00100884 0.195128 0.044717 0.0412513 0.278284 0.00173836 0.263205 0.0824805 0.0537657 0.358656 0.00193375 0.350554 0.113374 0.085701 1997
617.368 0.970899 0.00611736 3.32795e+09 3.22224e+07 3.39429e+09 7.68259e+08 8.45346e+08 0.187034 0.00168381 0.182322 0.043488 0.0375898 0.273312 0.00308703 0.25459 0.122001 0.0575967 0.372328 0.00339883 0.393448 0.0811225 0.132498 756
781.606 0.975309 0.00997553 3.56673e+09 4.95095e+07 3.72477e+09 5.57071e+08 8.15329e+08 0.179996 0.00255363 0.174577 0.0436141 0.0311683 0.293867 0.00599641 0.268488 0.144624 0.0673053 0.402342 0.00529607 0.427237 0.0519244 0.129703 243
960.333 1 0 3.91957e+09 9.84019e+07 3.91612e+09 5.96655e+08 5.89564e+08 0.17785 0.00910054 0.16663 0.0377278 0.0299807 0.311496 0.0157935 0.316796 0.115398 0.121067 0.424194 0.0107105 0.438203 0.043763 0.0727877 43
1164.59 1 0 3.81744e+09 2.23174e+08 4.04061e+09 0 4.46348e+08 0.140042 0.0217616 0.161803 0 0.0435233 0.196802 0.0259745 0.222776 0 0.0519489 0.359261 0.0681216 0.427383 0 0.136243 2
1455.08 1 0 4.00964e+09 3.09668e+07 4.04061e+09 0 6.19336e+07 0.17299 0.00874723 0.181737 0 0.0174945 0.442315 0.0494803 0.491795 0 0.0989606 0.485123 0.0100733 0.495197 0 0.0201467 2
