#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.633 1.78466e-05 1.55333e-06 94508.1 2568.67 0 0 0 0.237102 1.582e-05 0.237895 0.0469383 0.0475188 0.275817 1.34417e-05 0.281759 0.0324079 0.0460263 0.318404 5.01721e-06 0.322019 0.00848517 0.0156317 7396386
62.4121 1.1111e-06 6.41493e-07 210277 6214.64 0 0 0 0.209348 2.74814e-05 0.204049 0.0552786 0.040344 0.261524 2.29629e-05 0.263221 0.039546 0.0406831 0.316648 7.54614e-06 0.318946 0.0093894 0.0132917 2700031
78.0779 6.78417e-06 2.39856e-06 363529 12383.3 0 0 0 0.190228 3.81009e-05 0.185713 0.0460481 0.0359893 0.258179 3.1392e-05 0.259389 0.0338601 0.0347121 0.317105 9.7019e-06 0.318796 0.00831786 0.01125 1179215
98.5729 6.58788e-05 1.12978e-05 921326 31380.8 0 0 0 0.188999 5.56357e-05 0.186577 0.0429774 0.037616 0.264163 4.38366e-05 0.26538 0.0319873 0.032391 0.31901 1.26755e-05 0.320397 0.00754929 0.00989324 516099
124.136 0.000906526 6.08146e-05 3.24074e+06 92897.6 0 0 0 0.196092 8.08786e-05 0.194448 0.0428028 0.038588 0.270205 6.00738e-05 0.271707 0.0301392 0.0310698 0.320477 1.70179e-05 0.321803 0.00694039 0.00913209 244891
156.236 0.00912074 0.000278994 1.05887e+07 261006 0 0 0 0.204911 0.000117637 0.203734 0.0428251 0.039442 0.276537 8.37415e-05 0.278588 0.0281608 0.030519 0.322068 2.55587e-05 0.32381 0.00586233 0.00877157 116109
196.473 0.0592392 0.0010194 3.91536e+07 765292 0 0 0 0.215745 0.000177496 0.21514 0.0441767 0.0416478 0.284243 0.000121774 0.287985 0.024987 0.0309715 0.322905 5.395e-05 0.326163 0.00453031 0.00866994 53630
247.104 0.208051 0.00263402 1.14218e+08 1.94737e+06 0 0 0 0.220101 0.00026986 0.220772 0.0432433 0.043587 0.282725 0.000205315 0.288649 0.0244566 0.0350416 0.31749 0.000137586 0.325343 0.00518551 0.0201695 23749
311.001 0.474261 0.00500716 2.58431e+08 4.22316e+06 0 6.74785e+08 0 0.20589 0.00041891 0.205906 0.0440364 0.0428503 0.264834 0.000377096 0.270604 0.0319685 0.0437979 0.302071 0.000314623 0.313751 0.0140325 0.0405967 9946
390.192 0.72282 0.00734373 4.33945e+08 8.03043e+06 3.60165e+08 5.84489e+08 3.60165e+08 0.186112 0.000613415 0.184494 0.0397809 0.0357859 0.239754 0.000619844 0.2417 0.0372529 0.0403796 0.280794 0.000595325 0.287436 0.0303983 0.0450365 3716
490.808 0.88587 0.00886332 5.93135e+08 1.40078e+07 6.06006e+08 5.35262e+08 6.06006e+08 0.168832 0.00091402 0.167685 0.035333 0.0300101 0.218245 0.000988604 0.218556 0.0355771 0.0365825 0.260641 0.001005 0.262675 0.036236 0.0397784 1288
617.169 0.9375 0.0132252 6.80958e+08 2.76881e+07 6.74785e+08 5.30864e+08 6.74785e+08 0.154562 0.00158888 0.154134 0.0306578 0.0286966 0.19685 0.00183599 0.196479 0.035796 0.0344606 0.241814 0.0019542 0.243707 0.0361731 0.0396146 336
766.088 0.985507 0.0144928 7.35811e+08 6.15476e+07 7.43049e+08 5.89564e+08 7.43049e+08 0.141701 0.00305273 0.140857 0.0253439 0.0248728 0.179268 0.00345016 0.178054 0.031549 0.0304468 0.223648 0.00366266 0.224194 0.0302825 0.0312302 69
973.363 1 0 5.08161e+08 1.72042e+08 5.36715e+08 4.07939e+08 5.36715e+08 0.153382 0.00715265 0.147954 0.0271066 0.00600241 0.18593 0.00683207 0.189183 0.00946143 0.025053 0.239297 0.00856397 0.226561 0.0236909 0.00198302 9
