#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 10.25 - 10.75
#HM   Stats: 2.963240e+10 (median) + 1.457350e+10  / - 8.897100e+09
#SM   Stats: 2.979940e+07 (median) + 5.362200e+07  / - 1.995410e+07
#VMP  Stats: 7.550000e+01 (median) + 1.201000e+01  / - 1.072000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.028330e-09 (median) + 1.189336e-09  / - 5.236106e-10
sfh 0.055623 0 0 0 #avg: 5.61811e-16; avg_err: 5.60356e-16; sd: 5.31288e-13; counts: 898944
sfh 0.060123 0 0 0 #avg: 3.85112e-15; avg_err: 3.14233e-15; sd: 2.97933e-12; counts: 898944
sfh 0.062373 0 0 0 #avg: 9.56527e-15; avg_err: 4.85238e-15; sd: 4.60067e-12; counts: 898944
sfh 0.064623 0 0 0 #avg: 4.13803e-14; avg_err: 1.67166e-14; sd: 1.58494e-11; counts: 898944
sfh 0.066873 0 0 0 #avg: 6.64457e-14; avg_err: 1.58359e-14; sd: 1.50144e-11; counts: 898944
sfh 0.069123 0 0 0 #avg: 1.43219e-13; avg_err: 2.46248e-14; sd: 2.33475e-11; counts: 898944
sfh 0.071373 0 0 0 #avg: 3.11552e-13; avg_err: 3.14223e-14; sd: 2.97923e-11; counts: 898944
sfh 0.073623 0 0 0 #avg: 6.76155e-13; avg_err: 5.48125e-14; sd: 5.19692e-11; counts: 898944
sfh 0.075873 0 0 0 #avg: 1.3184e-12; avg_err: 8.72367e-14; sd: 8.27114e-11; counts: 898944
sfh 0.078123 0 0 0 #avg: 2.24131e-12; avg_err: 9.43833e-14; sd: 8.94872e-11; counts: 898944
sfh 0.080373 0 0 0 #avg: 3.72813e-12; avg_err: 1.25485e-13; sd: 1.18976e-10; counts: 898944
sfh 0.082623 0 0 0 #avg: 5.36523e-12; avg_err: 1.32379e-13; sd: 1.25512e-10; counts: 898944
sfh 0.085998 0 0 0 #avg: 9.93437e-12; avg_err: 1.78379e-13; sd: 1.69126e-10; counts: 898944
sfh 0.089373 0 0 0 #avg: 1.62665e-11; avg_err: 2.18487e-13; sd: 2.07153e-10; counts: 898944
sfh 0.092748 0 0 0 #avg: 2.52942e-11; avg_err: 2.6492e-13; sd: 2.51177e-10; counts: 898944
sfh 0.096123 0 0 0 #avg: 3.72945e-11; avg_err: 3.18216e-13; sd: 3.01709e-10; counts: 898944
sfh 0.099498 0 0 0 #avg: 5.27936e-11; avg_err: 3.68424e-13; sd: 3.49313e-10; counts: 898944
sfh 0.102873 0 0 0 #avg: 7.07044e-11; avg_err: 4.20346e-13; sd: 3.98541e-10; counts: 898944
sfh 0.106248 0 8.01613e-12 0 #avg: 9.11928e-11; avg_err: 4.64015e-13; sd: 4.39945e-10; counts: 898944
sfh 0.109623 0 5.84093e-11 0 #avg: 1.13867e-10; avg_err: 5.1139e-13; sd: 4.84862e-10; counts: 898944
sfh 0.112998 0 1.28043e-10 0 #avg: 1.354e-10; avg_err: 5.40411e-13; sd: 5.12378e-10; counts: 898944
sfh 0.116373 0 1.97275e-10 0 #avg: 1.53633e-10; avg_err: 5.47988e-13; sd: 5.19561e-10; counts: 898944
sfh 0.119748 0 2.59329e-10 0 #avg: 1.7163e-10; avg_err: 5.59919e-13; sd: 5.30874e-10; counts: 898944
sfh 0.123123 0 3.19033e-10 0 #avg: 1.90807e-10; avg_err: 5.70178e-13; sd: 5.40601e-10; counts: 898944
sfh 0.126498 0 3.78489e-10 0 #avg: 2.13478e-10; avg_err: 5.9169e-13; sd: 5.60997e-10; counts: 898944
sfh 0.129873 0 4.36745e-10 0 #avg: 2.37928e-10; avg_err: 6.20575e-13; sd: 5.88384e-10; counts: 898944
sfh 0.133248 1.52278e-11 4.81761e-10 1.52278e-11 #avg: 2.641e-10; avg_err: 6.46972e-13; sd: 6.13411e-10; counts: 898944
sfh 0.136623 3.63031e-11 5.17615e-10 3.63031e-11 #avg: 2.89371e-10; avg_err: 6.63462e-13; sd: 6.29045e-10; counts: 898944
sfh 0.141685 6.91473e-11 5.67642e-10 6.91473e-11 #avg: 3.28286e-10; avg_err: 6.89992e-13; sd: 6.54199e-10; counts: 898944
sfh 0.146748 1.07931e-10 6.08554e-10 1.07931e-10 #avg: 3.66635e-10; avg_err: 7.13036e-13; sd: 6.76048e-10; counts: 898944
sfh 0.15181 1.48422e-10 6.37589e-10 1.48422e-10 #avg: 4.04006e-10; avg_err: 7.3276e-13; sd: 6.94749e-10; counts: 898944
sfh 0.156873 1.90175e-10 6.55406e-10 1.90175e-10 #avg: 4.38924e-10; avg_err: 7.4476e-13; sd: 7.06126e-10; counts: 898944
sfh 0.161935 2.30595e-10 6.59038e-10 2.30595e-10 #avg: 4.70438e-10; avg_err: 7.62047e-13; sd: 7.22516e-10; counts: 898944
sfh 0.166998 2.70313e-10 6.64629e-10 2.67813e-10 #avg: 5.00337e-10; avg_err: 7.6122e-13; sd: 7.21733e-10; counts: 898944
sfh 0.17206 3.02306e-10 6.48763e-10 2.86725e-10 #avg: 5.18014e-10; avg_err: 7.47718e-13; sd: 7.08931e-10; counts: 898944
sfh 0.177123 3.2825e-10 6.34007e-10 2.96916e-10 #avg: 5.30172e-10; avg_err: 7.21788e-13; sd: 6.84346e-10; counts: 898944
sfh 0.182185 3.56003e-10 6.2046e-10 3.07562e-10 #avg: 5.44555e-10; avg_err: 7.00405e-13; sd: 6.64073e-10; counts: 898944
sfh 0.187248 3.73478e-10 6.17262e-10 3.0844e-10 #avg: 5.56522e-10; avg_err: 6.86621e-13; sd: 6.51004e-10; counts: 898944
sfh 0.19231 3.91399e-10 6.03426e-10 3.09433e-10 #avg: 5.66976e-10; avg_err: 6.76362e-13; sd: 6.41276e-10; counts: 898944
sfh 0.197373 4.0741e-10 5.86226e-10 3.08564e-10 #avg: 5.76178e-10; avg_err: 6.68733e-13; sd: 6.34043e-10; counts: 898944
sfh 0.202435 4.22241e-10 5.72503e-10 3.06723e-10 #avg: 5.85746e-10; avg_err: 6.61626e-13; sd: 6.27305e-10; counts: 898944
sfh 0.207498 4.34784e-10 5.56893e-10 3.02143e-10 #avg: 5.92705e-10; avg_err: 6.48971e-13; sd: 6.15306e-10; counts: 898944
sfh 0.21256 4.46547e-10 5.44401e-10 2.96563e-10 #avg: 5.98948e-10; avg_err: 6.34425e-13; sd: 6.01515e-10; counts: 898944
