#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.72153e+07 0.00511277 0.00514674 0.00013276 0 0 0 0.00357193 4.23009e-05 0 0 0 294361
1.56766e+08 0.00676105 0.00684898 0.000261108 0 0 0 0.00449519 8.24548e-05 0 0 0 102351
2.48338e+08 0.00942153 0.00951287 0.000354034 0 0 0 0.00593653 0.000113022 0 0 0 76633
3.93765e+08 0.0120643 0.0122379 0.000464612 0 0 0 0.00768001 0.000156203 0 0 0 57608
6.24032e+08 0.0151101 0.0153904 0.000605801 0 0 0 0.00921357 0.000199862 0 0 0 42819
9.86918e+08 0.0172238 0.0172875 0.0007382 0 0 0 0.0111648 0.000259496 0 0 0 31410
1.56583e+09 0.0194179 0.0195512 0.000929327 0 0 0 0.0125612 0.000317953 0 0 0 22505
2.47773e+09 0.0217973 0.0223072 0.00120628 0 0 0 0.0140971 0.000407435 0 0 0 15690
3.93261e+09 0.0241742 0.0243587 0.00149233 0 0 0 0.01648 0.000519095 0 0.019129 0 10838
6.21728e+09 0.0248322 0.0251007 0.00183226 0 0 0 0.0191066 0.000681537 0 0.023315 0 7450
9.85227e+09 0.0315271 0.0317241 0.00247621 0 0 0 0.0203517 0.000785759 0 0.0258131 0 5075
1.56407e+10 0.0333139 0.0336061 0.00310873 0 0 0 0.022754 0.00105777 0 0.0300458 0 3422
2.47441e+10 0.0303403 0.0303403 0.00347378 0 0 0 0.0225524 0.00125054 0 0.0298134 0 2439
3.92375e+10 0.0320592 0.0320592 0.00437531 0 0 0 0.0210897 0.00144223 0 0.0300157 0 1622
6.19829e+10 0.0435606 0.0445076 0.00648882 0 0 0 0.0242931 0.0018657 0 0.0472074 0 1056
9.70646e+10 0.0336 0.0368 0.00818905 0 0 0 0.0220976 0.00221561 0 0.0403596 0 625
1.55016e+11 0.0187668 0.0187668 0.00703573 0 0 0 0.0175052 0.0022989 0 0.0383278 0 373
2.45444e+11 0.0205479 0.0205479 0.0117813 0 0 0 0.0128158 0.00289059 0 0.024449 0 146
3.75194e+11 0 0 0 0 0 0 0.0107899 0.00528445 0 0.0232612 0 27
5.5559e+11 0 0 0 0 0 0 0.0240751 0.0240751 0 0.0722254 0 3
