#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 9.75 - 10.25
#HM   Stats: 1.048380e+10 (median) + 5.692700e+09  / - 3.191150e+09
#SM   Stats: 1.935150e+07 (median) + 1.013185e+08  / - 1.118102e+07
#VMP  Stats: 5.217000e+01 (median) + 2.664000e+01  / - 1.163000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 6.324157e-12 (median) + 3.031889e-12  / - 3.650907e-12
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
sfh 0.069123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
sfh 0.071373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
sfh 0.073623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
sfh 0.075873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
sfh 0.078123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
sfh 0.080373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
sfh 0.082623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
sfh 0.085998 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
sfh 0.089373 0 0 0 #avg: 0.00069541; avg_err: 0.00069541; sd: 0.00380892; counts: 31
sfh 0.092748 0 0 0 #avg: 0.000681702; avg_err: 0.000512137; sd: 0.00280509; counts: 31
sfh 0.096123 0 0 0 #avg: 0.00097104; avg_err: 0.000753369; sd: 0.00412637; counts: 31
sfh 0.099498 0 0 0 #avg: 0.00207843; avg_err: 0.0011967; sd: 0.00655461; counts: 31
sfh 0.102873 0 2.7177e-06 0 #avg: 0.00332196; avg_err: 0.00204943; sd: 0.0112252; counts: 31
sfh 0.106248 0 3.33633e-06 0 #avg: 0.00528589; avg_err: 0.00332318; sd: 0.0182018; counts: 31
sfh 0.109623 0 0.000691372 0 #avg: 0.00646939; avg_err: 0.00395505; sd: 0.0216627; counts: 31
sfh 0.112998 0 0.00487603 0 #avg: 0.0093492; avg_err: 0.00725967; sd: 0.0397629; counts: 31
sfh 0.116373 0 0.00701909 0 #avg: 0.0118299; avg_err: 0.00765734; sd: 0.041941; counts: 31
sfh 0.119748 0 0.00657792 0 #avg: 0.0101152; avg_err: 0.00614119; sd: 0.0336367; counts: 31
sfh 0.123123 0 0.0128293 0 #avg: 0.00679682; avg_err: 0.00311678; sd: 0.0170713; counts: 31
sfh 0.126498 0 0.0187897 0 #avg: 0.00678157; avg_err: 0.00243088; sd: 0.0133145; counts: 31
sfh 0.129873 0 0.0252312 0 #avg: 0.0082312; avg_err: 0.00258795; sd: 0.0141748; counts: 31
sfh 0.133248 0 0.0286018 0 #avg: 0.00989736; avg_err: 0.00324764; sd: 0.017788; counts: 31
sfh 0.136623 0 0.040146 0 #avg: 0.0131583; avg_err: 0.00413428; sd: 0.0226444; counts: 31
sfh 0.141685 0.000339487 0.0737262 0.000339487 #avg: 0.0296699; avg_err: 0.011201; sd: 0.0613504; counts: 31
sfh 0.146748 0.00065075 0.0566163 0.00065075 #avg: 0.0658474; avg_err: 0.0384639; sd: 0.210675; counts: 31
sfh 0.15181 0.00480745 0.188157 0.00480745 #avg: 0.122749; avg_err: 0.0704079; sd: 0.38564; counts: 31
sfh 0.156873 0.00549898 0.119384 0.00549898 #avg: 0.0945137; avg_err: 0.0468659; sd: 0.256695; counts: 31
sfh 0.161935 0.00863909 0.171365 0.00858305 #avg: 0.0868474; avg_err: 0.0373154; sd: 0.204385; counts: 31
sfh 0.166998 0.0190134 0.0715889 0.018804 #avg: 0.101575; avg_err: 0.039256; sd: 0.215014; counts: 31
sfh 0.17206 0.0227181 0.388122 0.0197815 #avg: 0.158081; avg_err: 0.0562156; sd: 0.307905; counts: 31
sfh 0.177123 0.0285911 0.163935 0.0220461 #avg: 0.0930733; avg_err: 0.0274518; sd: 0.150359; counts: 31
sfh 0.182185 0.021147 0.142011 0.0191675 #avg: 0.0895826; avg_err: 0.038714; sd: 0.212045; counts: 31
sfh 0.187248 0.0115445 0.172909 0.00862204 #avg: 0.106136; avg_err: 0.046998; sd: 0.257419; counts: 31
sfh 0.19231 0.00752406 0.196496 0.00572277 #avg: 0.0893984; avg_err: 0.0386326; sd: 0.2116; counts: 31
sfh 0.197373 0.00667313 0.135845 0.00523057 #avg: 0.0828047; avg_err: 0.0381719; sd: 0.209076; counts: 31
sfh 0.202435 0.00572019 0.104685 0.0042672 #avg: 0.064327; avg_err: 0.0279889; sd: 0.153302; counts: 31
sfh 0.207498 0.00719271 0.119166 0.00491019 #avg: 0.0553301; avg_err: 0.0222872; sd: 0.122072; counts: 31
sfh 0.21256 0.0115774 0.0900116 0.0089625 #avg: 0.0477394; avg_err: 0.0182142; sd: 0.0997634; counts: 31
sfh 0.217623 0.00824497 0.136786 0.00430609 #avg: 0.0603185; avg_err: 0.021899; sd: 0.119946; counts: 31
sfh 0.222685 0.00687686 0.0972961 0.00422467 #avg: 0.058832; avg_err: 0.0232239; sd: 0.127203; counts: 31
sfh 0.227748 0.00603465 0.0835245 0.0040739 #avg: 0.0621499; avg_err: 0.029717; sd: 0.162767; counts: 31
sfh 0.23281 0.00475013 0.0931697 0.00356885 #avg: 0.0604878; avg_err: 0.0295421; sd: 0.161809; counts: 31
sfh 0.237873 0.00456768 0.0714243 0.00297124 #avg: 0.0552925; avg_err: 0.0271593; sd: 0.148758; counts: 31
sfh 0.242935 0.0037869 0.0260911 0.00277924 #avg: 0.0539429; avg_err: 0.0289065; sd: 0.158327; counts: 31
sfh 0.247998 0.00293818 0.0289052 0.00153842 #avg: 0.0497697; avg_err: 0.0284314; sd: 0.155725; counts: 31
sfh 0.25306 0.00272495 0.0269506 0.00160201 #avg: 0.0534455; avg_err: 0.0341833; sd: 0.18723; counts: 31
sfh 0.258123 0.00281339 0.0266063 0.00246875 #avg: 0.0660392; avg_err: 0.0480935; sd: 0.263419; counts: 31
sfh 0.263185 0.00202267 0.033924 0.00182848 #avg: 0.0677903; avg_err: 0.0505677; sd: 0.276971; counts: 31
sfh 0.268248 0.00187572 0.0382191 0.0018353 #avg: 0.0430018; avg_err: 0.0278891; sd: 0.152755; counts: 31
sfh 0.27331 0.00161883 0.0323924 0.00157259 #avg: 0.0449123; avg_err: 0.0273786; sd: 0.149959; counts: 31
sfh 0.278373 0.00216964 0.0315356 0.0018456 #avg: 0.0403532; avg_err: 0.0231142; sd: 0.126602; counts: 31
sfh 0.283435 0.00196253 0.0230014 0.0016668 #avg: 0.0362639; avg_err: 0.021978; sd: 0.120378; counts: 31
sfh 0.288498 0.0019967 0.0222546 0.00174117 #avg: 0.0354401; avg_err: 0.0217256; sd: 0.118996; counts: 31
sfh 0.29356 0.0019468 0.0230678 0.00180422 #avg: 0.0417057; avg_err: 0.0284397; sd: 0.155771; counts: 31
sfh 0.298623 0.00196876 0.0157395 0.00187948 #avg: 0.0349827; avg_err: 0.0227415; sd: 0.12456; counts: 31
sfh 0.303685 0.00126053 0.0106166 0.00117159 #avg: 0.0298024; avg_err: 0.0192872; sd: 0.10564; counts: 31
sfh 0.308748 0.000992463 0.00811365 0.000807532 #avg: 0.0275152; avg_err: 0.0183502; sd: 0.100508; counts: 31
sfh 0.31381 0.000681932 0.00422661 0.000515187 #avg: 0.0225779; avg_err: 0.0185632; sd: 0.101675; counts: 31
sfh 0.318873 0.000521671 0.00203785 0.000393515 #avg: 0.0155883; avg_err: 0.0127961; sd: 0.070087; counts: 31
sfh 0.323935 0.000360449 0.00170916 0.000331559 #avg: 0.0161514; avg_err: 0.0137032; sd: 0.0750554; counts: 31
sfh 0.328997 0.000180813 0.000964457 0.000152003 #avg: 0.0155051; avg_err: 0.0150693; sd: 0.0825378; counts: 31
sfh 0.33406 7.23295e-05 0.000438725 5.8683e-05 #avg: 0.00032675; avg_err: 0.000118048; sd: 0.000646577; counts: 31
iclh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
iclh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
iclh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
iclh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
iclh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
iclh 0.069123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
iclh 0.071373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
iclh 0.073623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
iclh 0.075873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
iclh 0.078123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 31
