#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.61783e+07 2.33442e-05 6.47444e-06 651195 26135.7 0 0 0 0.182785 5.44161e-05 0.178797 0.0452721 0.0363055 0.2517 5.03523e-05 0.253906 0.0364993 0.0394402 0.312712 2.13703e-05 0.316195 0.00986442 0.0158444 556884
1.57036e+08 3.7887e-05 1.43197e-05 1.13179e+06 61524.2 0 0 0 0.184579 9.59726e-05 0.181721 0.0452053 0.0386869 0.256876 8.34885e-05 0.259001 0.0351813 0.0376058 0.314909 3.1919e-05 0.317779 0.00906876 0.0141972 184760
2.48791e+08 6.22807e-05 2.07597e-05 1.83411e+06 94148 0 0 0 0.187115 0.000109422 0.184711 0.0451504 0.0396681 0.259846 9.16563e-05 0.262 0.0341736 0.0365618 0.315962 3.3378e-05 0.318529 0.00877476 0.0133071 144507
3.94416e+08 0.000150867 3.6588e-05 2.77154e+06 133564 0 0 0 0.189951 0.000124237 0.188108 0.045066 0.0402944 0.262602 0.000100285 0.264744 0.0332146 0.0355247 0.316875 3.53679e-05 0.319329 0.00830117 0.0127941 112682
6.24889e+08 0.00027265 5.56471e-05 4.13396e+06 187627 0 0 0 0.19263 0.000139324 0.191161 0.0440607 0.0402678 0.264647 0.00011051 0.266743 0.0324734 0.0346738 0.317524 3.82025e-05 0.319829 0.00808519 0.0122548 88025
9.90308e+08 0.000558282 9.05406e-05 5.43804e+06 238708 0 0 0 0.19596 0.000157937 0.194518 0.0440683 0.0401232 0.267 0.000122594 0.269244 0.0313199 0.034041 0.318087 4.2803e-05 0.320394 0.00774917 0.0119362 68066
1.56967e+09 0.000768625 0.000119994 8.85529e+06 360353 0 0 0 0.19902 0.000178394 0.197905 0.0436735 0.0404594 0.269234 0.000136031 0.271677 0.0304486 0.0338078 0.318699 4.79653e-05 0.321142 0.00739953 0.0118685 53342
2.48323e+09 0.00192415 0.000216279 1.17981e+07 495078 0 0 0 0.202469 0.000203594 0.201702 0.0434645 0.0413026 0.271855 0.000152345 0.274159 0.0303007 0.0330981 0.319494 5.36827e-05 0.321961 0.00711989 0.0116395 41057
3.93732e+09 0.00361832 0.000339772 1.79613e+07 703965 0 0 0 0.205963 0.000231891 0.205078 0.0436986 0.0408856 0.274448 0.000172408 0.276894 0.029637 0.0326473 0.320379 6.0622e-05 0.322868 0.00665703 0.011156 31230
6.25188e+09 0.00599556 0.000499879 2.46988e+07 953164 0 0 0 0.209581 0.000265053 0.208821 0.0439123 0.04092 0.277227 0.000194782 0.279933 0.0288609 0.0324757 0.321132 7.06783e-05 0.323803 0.00607616 0.0107643 23851
9.91103e+09 0.00959233 0.000719592 3.13581e+07 1.23188e+06 0 0 0 0.214443 0.000303933 0.213832 0.0441303 0.0415101 0.281011 0.0002151 0.284419 0.026988 0.0324458 0.322136 7.98023e-05 0.324898 0.00543436 0.0101399 18348
1.5724e+10 0.0147538 0.00100346 3.63755e+07 1.4604e+06 0 0 0 0.219151 0.000343222 0.218818 0.0441473 0.0422522 0.284838 0.000231092 0.288553 0.0248905 0.0313092 0.32298 8.76712e-05 0.325836 0.00473073 0.00946486 14437
2.49148e+10 0.0224192 0.00138008 4.87803e+07 1.86769e+06 0 0 0 0.222236 0.000377081 0.222488 0.0428135 0.0421621 0.286092 0.000252625 0.290301 0.0231319 0.0302225 0.322848 0.000107439 0.325974 0.00447327 0.00919169 11508
3.93739e+10 0.0349277 0.00193646 5.649e+07 2.25823e+06 0 0 0 0.226132 0.000421992 0.226007 0.0431054 0.0410703 0.287187 0.000280443 0.292052 0.0211203 0.0299807 0.322651 0.00012527 0.326053 0.00421235 0.00909695 8990
6.22235e+10 0.0460041 0.00254404 5.54099e+07 2.46325e+06 0 0 0 0.227306 0.000476825 0.228007 0.0408906 0.0411891 0.286121 0.00031639 0.290764 0.0204598 0.030212 0.321536 0.00015788 0.325343 0.00441414 0.00980911 6782
9.83715e+10 0.0591595 0.00336999 5.34992e+07 2.89102e+06 0 0 0 0.225929 0.000542598 0.226937 0.0388125 0.0392428 0.283138 0.000373962 0.287768 0.0206814 0.0295516 0.319307 0.000216253 0.32364 0.0052743 0.0117195 4902
1.54903e+11 0.0802139 0.00496661 4.84699e+07 3.42672e+06 0 0 0 0.221203 0.000686162 0.221376 0.0385194 0.0383297 0.275887 0.00051056 0.279728 0.0242639 0.0311508 0.315591 0.000305373 0.320878 0.0065518 0.0155297 2992
