#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.11667 - 2.28333
#HM   Stats: 3.632350e+11 (median) + 2.292650e+11  / - 1.351470e+11
#SM   Stats: 6.818340e+09 (median) + 1.434306e+10  / - 3.907510e+09
#VMP  Stats: 1.469400e+02 (median) + 2.145999e+01  / - 1.199001e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 8.790199e-10 (median) + 6.087847e-10  / - 3.727013e-10
sfh 0.055623 0 0 0 #avg: 8.50185e-06; avg_err: 7.12861e-06; sd: 0.00202178; counts: 80438
sfh 0.060123 0 0 0 #avg: 0.000163282; avg_err: 6.18578e-05; sd: 0.0175437; counts: 80438
sfh 0.062373 0 0 0 #avg: 0.000525921; avg_err: 0.000120442; sd: 0.0341591; counts: 80438
sfh 0.064623 0 0 0 #avg: 0.00161251; avg_err: 0.00035465; sd: 0.100584; counts: 80438
sfh 0.066873 0 0 0 #avg: 0.00267842; avg_err: 0.000326169; sd: 0.0925063; counts: 80438
sfh 0.069123 0 0 0 #avg: 0.00465875; avg_err: 0.000498549; sd: 0.141395; counts: 80438
sfh 0.071373 0 0 0 #avg: 0.0074287; avg_err: 0.000706848; sd: 0.200472; counts: 80438
sfh 0.073623 0 0 0 #avg: 0.0106343; avg_err: 0.000708688; sd: 0.200994; counts: 80438
sfh 0.075873 0 0 0 #avg: 0.0153087; avg_err: 0.000816325; sd: 0.231521; counts: 80438
sfh 0.078123 0 0 0 #avg: 0.0215246; avg_err: 0.00105852; sd: 0.30021; counts: 80438
sfh 0.080373 0 0 0 #avg: 0.0286565; avg_err: 0.00102557; sd: 0.290867; counts: 80438
sfh 0.082623 0 0 0 #avg: 0.0337145; avg_err: 0.00114301; sd: 0.324174; counts: 80438
sfh 0.085998 0 0.00913823 0 #avg: 0.0493817; avg_err: 0.00122422; sd: 0.347207; counts: 80438
sfh 0.089373 0 0.035098 0 #avg: 0.063403; avg_err: 0.00138347; sd: 0.392373; counts: 80438
sfh 0.092748 0 0.0705677 0 #avg: 0.0804502; avg_err: 0.00178398; sd: 0.505963; counts: 80438
sfh 0.096123 0 0.108475 0 #avg: 0.0984382; avg_err: 0.00169149; sd: 0.479731; counts: 80438
sfh 0.099498 0.000109753 0.142816 0.000109753 #avg: 0.116307; avg_err: 0.00191185; sd: 0.542227; counts: 80438
sfh 0.102873 0.00613693 0.166027 0.00613693 #avg: 0.136212; avg_err: 0.00233951; sd: 0.663518; counts: 80438
sfh 0.106248 0.0146181 0.186419 0.0146181 #avg: 0.153984; avg_err: 0.00235703; sd: 0.668486; counts: 80438
sfh 0.109623 0.0235665 0.20953 0.0235665 #avg: 0.174362; avg_err: 0.00233948; sd: 0.663508; counts: 80438
sfh 0.112998 0.0317504 0.227606 0.0317504 #avg: 0.195703; avg_err: 0.00263574; sd: 0.747534; counts: 80438
sfh 0.116373 0.0389668 0.248583 0.0389668 #avg: 0.21887; avg_err: 0.0028523; sd: 0.808953; counts: 80438
sfh 0.119748 0.046222 0.2774 0.046222 #avg: 0.247516; avg_err: 0.00397771; sd: 1.12814; counts: 80438
sfh 0.123123 0.0543789 0.309143 0.0533459 #avg: 0.269456; avg_err: 0.00340671; sd: 0.96619; counts: 80438
sfh 0.126498 0.0629744 0.33602 0.0603971 #avg: 0.294347; avg_err: 0.00356665; sd: 1.01155; counts: 80438
sfh 0.129873 0.0726691 0.371617 0.068283 #avg: 0.323453; avg_err: 0.00396766; sd: 1.12528; counts: 80438
sfh 0.133248 0.0829659 0.404571 0.0766648 #avg: 0.3535; avg_err: 0.00484655; sd: 1.37455; counts: 80438
sfh 0.136623 0.0925447 0.444896 0.0841098 #avg: 0.37957; avg_err: 0.00458819; sd: 1.30128; counts: 80438
sfh 0.141685 0.108853 0.504841 0.0970943 #avg: 0.42331; avg_err: 0.0044789; sd: 1.27028; counts: 80438
sfh 0.146748 0.127478 0.563125 0.111866 #avg: 0.466524; avg_err: 0.00468208; sd: 1.3279; counts: 80438
sfh 0.15181 0.145701 0.626562 0.126357 #avg: 0.514933; avg_err: 0.00489504; sd: 1.3883; counts: 80438
sfh 0.156873 0.167956 0.689297 0.14427 #avg: 0.568565; avg_err: 0.00526692; sd: 1.49377; counts: 80438
sfh 0.161935 0.1916 0.759087 0.16371 #avg: 0.621626; avg_err: 0.00560907; sd: 1.59081; counts: 80438
sfh 0.166998 0.214487 0.834373 0.181679 #avg: 0.673252; avg_err: 0.00575945; sd: 1.63346; counts: 80438
sfh 0.17206 0.238819 0.899361 0.201237 #avg: 0.731632; avg_err: 0.00625594; sd: 1.77427; counts: 80438
sfh 0.177123 0.266017 0.966993 0.222922 #avg: 0.787616; avg_err: 0.00677656; sd: 1.92193; counts: 80438
sfh 0.182185 0.29681 1.04361 0.246653 #avg: 0.84963; avg_err: 0.00704737; sd: 1.99873; counts: 80438
sfh 0.187248 0.322657 1.10784 0.267346 #avg: 0.910176; avg_err: 0.00740161; sd: 2.0992; counts: 80438
sfh 0.19231 0.351805 1.1817 0.288992 #avg: 0.969308; avg_err: 0.00779843; sd: 2.21174; counts: 80438
sfh 0.197373 0.385368 1.26321 0.315743 #avg: 1.01987; avg_err: 0.00775974; sd: 2.20077; counts: 80438
sfh 0.202435 0.41834 1.31334 0.342595 #avg: 1.07463; avg_err: 0.00790524; sd: 2.24204; counts: 80438
sfh 0.207498 0.453442 1.38929 0.370062 #avg: 1.13337; avg_err: 0.00813933; sd: 2.30843; counts: 80438
sfh 0.21256 0.49117 1.46029 0.399007 #avg: 1.19332; avg_err: 0.00867899; sd: 2.46149; counts: 80438
sfh 0.217623 0.523895 1.5239 0.423195 #avg: 1.25042; avg_err: 0.00898686; sd: 2.5488; counts: 80438
sfh 0.222685 0.561008 1.55705 0.449775 #avg: 1.30994; avg_err: 0.00941714; sd: 2.67083; counts: 80438
sfh 0.227748 0.597552 1.63795 0.474729 #avg: 1.36851; avg_err: 0.00974434; sd: 2.76363; counts: 80438
sfh 0.23281 0.63246 1.70339 0.499155 #avg: 1.43435; avg_err: 0.0104259; sd: 2.95693; counts: 80438
sfh 0.237873 0.670076 1.74338 0.525546 #avg: 1.49978; avg_err: 0.0106561; sd: 3.02223; counts: 80438
sfh 0.242935 0.708027 1.82631 0.551757 #avg: 1.56046; avg_err: 0.0106313; sd: 3.01518; counts: 80438
sfh 0.247998 0.743151 1.8685 0.572481 #avg: 1.60989; avg_err: 0.0106519; sd: 3.02102; counts: 80438
sfh 0.25306 0.781044 1.93272 0.597932 #avg: 1.67138; avg_err: 0.0111617; sd: 3.16561; counts: 80438
sfh 0.258123 0.821957 1.97348 0.621826 #avg: 1.72775; avg_err: 0.0114023; sd: 3.23384; counts: 80438
sfh 0.263185 0.857171 2.0238 0.642561 #avg: 1.78693; avg_err: 0.0114992; sd: 3.26135; counts: 80438
sfh 0.268248 0.897983 2.08642 0.665095 #avg: 1.85191; avg_err: 0.0118159; sd: 3.35115; counts: 80438
sfh 0.27331 0.933062 2.12697 0.684303 #avg: 1.91391; avg_err: 0.0121274; sd: 3.4395; counts: 80438
sfh 0.278373 0.968392 2.22326 0.703433 #avg: 1.98939; avg_err: 0.0125773; sd: 3.5671; counts: 80438
sfh 0.283435 0.997989 2.27358 0.716336 #avg: 2.05294; avg_err: 0.0131214; sd: 3.72141; counts: 80438
sfh 0.288498 1.03404 2.34448 0.733625 #avg: 2.13298; avg_err: 0.0141962; sd: 4.02625; counts: 80438
sfh 0.29356 1.06474 2.4036 0.747103 #avg: 2.19534; avg_err: 0.0145853; sd: 4.1366; counts: 80438
sfh 0.298623 1.10098 2.50062 0.76169 #avg: 2.27096; avg_err: 0.0150124; sd: 4.25774; counts: 80438
sfh 0.303685 1.14061 2.59337 0.783556 #avg: 2.35317; avg_err: 0.0149187; sd: 4.23115; counts: 80438
sfh 0.308748 1.17297 2.68663 0.799762 #avg: 2.43957; avg_err: 0.0154772; sd: 4.38954; counts: 80438
sfh 0.31381 1.21121 2.7974 0.819688 #avg: 2.53156; avg_err: 0.0161709; sd: 4.58631; counts: 80438
sfh 0.318873 1.24724 2.91392 0.837659 #avg: 2.63705; avg_err: 0.0171485; sd: 4.86356; counts: 80438
sfh 0.323935 1.28759 3.02753 0.861839 #avg: 2.74736; avg_err: 0.0181945; sd: 5.16023; counts: 80438
sfh 0.328997 1.3265 3.13462 0.884594 #avg: 2.85961; avg_err: 0.0188816; sd: 5.35508; counts: 80438
sfh 0.33406 1.36275 3.27729 0.904769 #avg: 2.96951; avg_err: 0.0195557; sd: 5.54629; counts: 80438
sfh 0.339122 1.40099 3.41988 0.926841 #avg: 3.0906; avg_err: 0.0206456; sd: 5.8554; counts: 80438
sfh 0.344185 1.43972 3.61786 0.951173 #avg: 3.22494; avg_err: 0.0216185; sd: 6.1313; counts: 80438
sfh 0.349247 1.48858 3.83269 0.980811 #avg: 3.3649; avg_err: 0.0222407; sd: 6.30778; counts: 80438
sfh 0.35431 1.53694 3.99397 1.01176 #avg: 3.51223; avg_err: 0.0230012; sd: 6.52347; counts: 80438
sfh 0.359372 1.59218 4.20595 1.04852 #avg: 3.67725; avg_err: 0.0245976; sd: 6.97623; counts: 80438
sfh 0.364435 1.64685 4.41928 1.08304 #avg: 3.84195; avg_err: 0.0260818; sd: 7.39716; counts: 80438
sfh 0.369497 1.70039 4.687 1.11769 #avg: 4.00404; avg_err: 0.0268312; sd: 7.60972; counts: 80438
sfh 0.37456 1.76633 4.89464 1.16525 #avg: 4.18289; avg_err: 0.0280931; sd: 7.96759; counts: 80438
sfh 0.379622 1.83153 5.15029 1.20731 #avg: 4.36316; avg_err: 0.0287864; sd: 8.16424; counts: 80438
sfh 0.384685 1.90635 5.45529 1.26118 #avg: 4.53793; avg_err: 0.0294124; sd: 8.34178; counts: 80438
sfh 0.389747 1.97986 5.68853 1.31308 #avg: 4.71352; avg_err: 0.0304941; sd: 8.64857; counts: 80438
sfh 0.39481 2.0474 5.9376 1.35662 #avg: 4.8846; avg_err: 0.0313221; sd: 8.8834; counts: 80438
