#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#mpeak range: 12.25 - 12.75
#HM   Stats: 2.664710e+12 (median) + 1.457350e+12  / - 6.794200e+11
#SM   Stats: 7.695690e+10 (median) + 7.767509e+10  / - 4.391700e+10
#VMP  Stats: 2.549100e+02 (median) + 3.904999e+01  / - 2.714000e+01
#ICL  Stats: 6.071610e+08 (median) + 2.159939e+09  / - 4.936520e+08
#SSFR Stats: 3.925080e-12 (median) + 3.563853e-10  / - 2.796847e-12
sfh 0.055623 0 0 0 #avg: 4.48545e-15; avg_err: 1.85255e-15; sd: 3.76136e-13; counts: 41225
sfh 0.060123 0 0 0 #avg: 8.61547e-14; avg_err: 1.77808e-14; sd: 3.61017e-12; counts: 41225
sfh 0.062373 0 0 0 #avg: 1.94377e-13; avg_err: 2.63181e-14; sd: 5.34355e-12; counts: 41225
sfh 0.064623 0 0 0 #avg: 4.67004e-13; avg_err: 6.10113e-14; sd: 1.23876e-11; counts: 41225
sfh 0.066873 0 0 0 #avg: 7.89586e-13; avg_err: 1.02786e-13; sd: 2.08693e-11; counts: 41225
sfh 0.069123 0 0 0 #avg: 1.12463e-12; avg_err: 1.01699e-13; sd: 2.06486e-11; counts: 41225
sfh 0.071373 0 0 0 #avg: 1.57931e-12; avg_err: 1.04465e-13; sd: 2.12102e-11; counts: 41225
sfh 0.073623 0 0 0 #avg: 2.39471e-12; avg_err: 1.76268e-13; sd: 3.5789e-11; counts: 41225
sfh 0.075873 0 4.14134e-13 0 #avg: 3.20102e-12; avg_err: 1.74837e-13; sd: 3.54984e-11; counts: 41225
sfh 0.078123 0 1.24533e-12 0 #avg: 4.51651e-12; avg_err: 2.67122e-13; sd: 5.42356e-11; counts: 41225
sfh 0.080373 0 2.44165e-12 0 #avg: 5.46734e-12; avg_err: 3.23264e-13; sd: 6.56346e-11; counts: 41225
sfh 0.082623 0 3.81399e-12 0 #avg: 5.76121e-12; avg_err: 2.87801e-13; sd: 5.84343e-11; counts: 41225
sfh 0.085998 7.21785e-14 6.3346e-12 7.21785e-14 #avg: 8.21563e-12; avg_err: 4.20313e-13; sd: 8.5339e-11; counts: 41225
