#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.89687e+09 0.00052578 0.00052578 2.26831e-05 0 0 0 0.000462147 6.74036e-06 0 0 0 1021340
1.58071e+10 0.00150151 0.00150596 5.8006e-05 0 0 0 0.00113597 1.72305e-05 0 0 0 449548
2.49763e+10 0.00278406 0.00278903 8.32591e-05 0 0 0 0.00205117 2.48719e-05 0 0 0 402649
3.92433e+10 0.00409822 0.00412854 0.000112457 0 0 0 0.0028861 3.37693e-05 0 0 0 329899
6.1729e+10 0.00632594 0.00639209 0.000175016 0 0 0 0.00427812 5.59437e-05 0 0 0 211668
9.78586e+10 0.0107528 0.01086 0.000300578 0 0 0 0.0068382 9.80063e-05 0 0 0 121271
1.54924e+11 0.0175828 0.0178344 0.00051643 0 0 0 0.0110819 0.000176223 0 0 0 67566
2.44857e+11 0.0243328 0.0246654 0.000827747 0 0 0 0.0166132 0.00030195 0 0.0116431 0 36083
3.88207e+11 0.029241 0.0296791 0.00127476 0 0 0 0.0222821 0.000489644 0 0.0261491 0 18262
6.13089e+11 0.0382964 0.0384094 0.002049 0 0 0 0.0299531 0.000783646 0 0.0522777 0 8852
9.6664e+11 0.0425148 0.0432878 0.00332749 0 0 0 0.0353855 0.00123291 0 0.0738946 0 3881
1.52999e+12 0.0521739 0.0535117 0.00597427 0 0 0 0.0414617 0.00211711 0 0.0938151 0 1495
2.41644e+12 0.0644567 0.0644567 0.0105479 0 0 0 0.0493695 0.00389553 0 0.122399 0 543
3.85284e+12 0.0918919 0.0972973 0.0231537 0 0 0 0.0619674 0.00799667 0 0.144148 0 185
5.99386e+12 0.0862069 0.0862069 0.0371756 0 0 0 0.0905651 0.017017 0.0247772 0.172967 0.0247772 58
9.56913e+12 0 0 0 0 0 0 0.160614 0.044316 0.0846748 0.225442 0.0724903 14
1.46712e+13 0 0 0 0 0 0 0.119562 0.0878215 0.0879501 0.288625 0.0879501 4
3.66618e+13 0 0 0 0 0 0 0.302602 0.302602 0.302602 0 0 1
