#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#sm range: 11.25 - 11.75
#HM   Stats: 7.388240e+12 (median) + 8.155860e+12  / - 3.488240e+12
#SM   Stats: 2.373150e+11 (median) + 9.961302e+10  / - 4.531300e+10
#VMP  Stats: 4.121800e+02 (median) + 1.172900e+02  / - 7.232999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 4.539492e-12 (median) + 6.729847e-12  / - 2.864642e-12
sfh 0.055623 0 0 0 #avg: 6.05605e-14; avg_err: 2.94444e-14; sd: 1.16854e-12; counts: 1576
sfh 0.060123 0 0 0 #avg: 8.38913e-13; avg_err: 2.45891e-13; sd: 9.75851e-12; counts: 1576
sfh 0.062373 0 0 0 #avg: 2.14747e-12; avg_err: 4.91175e-13; sd: 1.94929e-11; counts: 1576
sfh 0.064623 0 3.60861e-13 0 #avg: 3.95392e-12; avg_err: 8.40626e-13; sd: 3.33613e-11; counts: 1576
sfh 0.066873 0 1.28154e-12 0 #avg: 4.53462e-12; avg_err: 7.3054e-13; sd: 2.89924e-11; counts: 1576
sfh 0.069123 0 3.18341e-12 0 #avg: 5.24116e-12; avg_err: 8.34143e-13; sd: 3.3104e-11; counts: 1576
sfh 0.071373 0 5.97286e-12 0 #avg: 6.23984e-12; avg_err: 6.04842e-13; sd: 2.40039e-11; counts: 1576
sfh 0.073623 1.27305e-13 8.13436e-12 1.27305e-13 #avg: 9.33639e-12; avg_err: 1.13932e-12; sd: 4.52154e-11; counts: 1576
sfh 0.075873 4.78832e-13 1.17651e-11 4.78832e-13 #avg: 1.22233e-11; avg_err: 1.31813e-12; sd: 5.23116e-11; counts: 1576
sfh 0.078123 1.08032e-12 1.45795e-11 1.08032e-12 #avg: 1.45439e-11; avg_err: 1.42981e-12; sd: 5.67438e-11; counts: 1576
sfh 0.080373 1.68329e-12 1.72927e-11 1.68329e-12 #avg: 1.6888e-11; avg_err: 1.65569e-12; sd: 6.5708e-11; counts: 1576
sfh 0.082623 2.35014e-12 1.83419e-11 2.35014e-12 #avg: 1.61895e-11; avg_err: 1.78596e-12; sd: 7.08779e-11; counts: 1576
sfh 0.085998 3.82181e-12 2.62599e-11 3.69563e-12 #avg: 2.50208e-11; avg_err: 2.78388e-12; sd: 1.10482e-10; counts: 1576
sfh 0.089373 5.70757e-12 3.02033e-11 5.37182e-12 #avg: 2.98422e-11; avg_err: 2.84012e-12; sd: 1.12714e-10; counts: 1576
sfh 0.092748 7.0416e-12 4.05829e-11 6.30842e-12 #avg: 3.87326e-11; avg_err: 4.10348e-12; sd: 1.62852e-10; counts: 1576
sfh 0.096123 9.07356e-12 5.41147e-11 7.94865e-12 #avg: 4.91617e-11; avg_err: 4.81124e-12; sd: 1.9094e-10; counts: 1576
sfh 0.099498 1.11493e-11 6.97674e-11 9.81151e-12 #avg: 6.03677e-11; avg_err: 5.10009e-12; sd: 2.02404e-10; counts: 1576
sfh 0.102873 1.4214e-11 8.50642e-11 1.22726e-11 #avg: 7.37249e-11; avg_err: 5.4105e-12; sd: 2.14723e-10; counts: 1576
sfh 0.106248 1.81238e-11 9.83986e-11 1.60034e-11 #avg: 9.13187e-11; avg_err: 6.4855e-12; sd: 2.57385e-10; counts: 1576
sfh 0.109623 2.1823e-11 1.23317e-10 1.906e-11 #avg: 1.09889e-10; avg_err: 9.00941e-12; sd: 3.5755e-10; counts: 1576
sfh 0.112998 2.69821e-11 1.37965e-10 2.33852e-11 #avg: 1.20895e-10; avg_err: 8.70833e-12; sd: 3.45601e-10; counts: 1576
sfh 0.116373 3.19712e-11 1.48839e-10 2.76169e-11 #avg: 1.35402e-10; avg_err: 1.04035e-11; sd: 4.12877e-10; counts: 1576
sfh 0.119748 3.68158e-11 1.84441e-10 3.14668e-11 #avg: 1.48942e-10; avg_err: 9.53277e-12; sd: 3.7832e-10; counts: 1576
sfh 0.123123 4.37272e-11 2.0072e-10 3.75831e-11 #avg: 1.75472e-10; avg_err: 1.14686e-11; sd: 4.55145e-10; counts: 1576
sfh 0.126498 5.25689e-11 2.46195e-10 4.47484e-11 #avg: 1.99465e-10; avg_err: 1.17992e-11; sd: 4.68266e-10; counts: 1576
sfh 0.129873 6.29044e-11 2.8622e-10 5.36846e-11 #avg: 2.21503e-10; avg_err: 1.21817e-11; sd: 4.83447e-10; counts: 1576
sfh 0.133248 7.10152e-11 3.54445e-10 6.08188e-11 #avg: 2.56955e-10; avg_err: 1.44374e-11; sd: 5.72968e-10; counts: 1576
sfh 0.136623 8.28756e-11 4.05113e-10 7.10135e-11 #avg: 2.89852e-10; avg_err: 1.53252e-11; sd: 6.08199e-10; counts: 1576
sfh 0.141685 9.93977e-11 4.84137e-10 8.39177e-11 #avg: 3.29804e-10; avg_err: 1.55936e-11; sd: 6.18854e-10; counts: 1576
sfh 0.146748 1.20606e-10 5.44495e-10 1.02658e-10 #avg: 3.69221e-10; avg_err: 1.65895e-11; sd: 6.58377e-10; counts: 1576
sfh 0.15181 1.52039e-10 6.30164e-10 1.29277e-10 #avg: 4.12182e-10; avg_err: 1.68088e-11; sd: 6.67078e-10; counts: 1576
sfh 0.156873 1.7908e-10 6.77057e-10 1.53511e-10 #avg: 4.61293e-10; avg_err: 1.86362e-11; sd: 7.396e-10; counts: 1576
sfh 0.161935 2.14051e-10 7.72101e-10 1.81675e-10 #avg: 5.08916e-10; avg_err: 1.8844e-11; sd: 7.4785e-10; counts: 1576
