#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#sm range: 9.75 - 10.25
#HM   Stats: 5.116180e+11 (median) + 1.827940e+11  / - 1.230890e+11
#SM   Stats: 9.487140e+09 (median) + 4.919560e+09  / - 2.913270e+09
#VMP  Stats: 1.481900e+02 (median) + 1.303999e+01  / - 1.084000e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.134679e-09 (median) + 1.048381e-09  / - 5.097661e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 71283
sfh 0.060123 0 0 0 #avg: 3.18726e-16; avg_err: 2.41819e-16; sd: 6.45624e-14; counts: 71283
sfh 0.062373 0 0 0 #avg: 5.94564e-15; avg_err: 2.27691e-15; sd: 6.07906e-13; counts: 71283
sfh 0.064623 0 0 0 #avg: 3.05099e-14; avg_err: 1.00492e-14; sd: 2.68302e-12; counts: 71283
sfh 0.066873 0 0 0 #avg: 8.73514e-14; avg_err: 1.66014e-14; sd: 4.43235e-12; counts: 71283
sfh 0.069123 0 0 0 #avg: 1.81138e-13; avg_err: 2.62264e-14; sd: 7.00211e-12; counts: 71283
sfh 0.071373 0 0 0 #avg: 3.39694e-13; avg_err: 3.82084e-14; sd: 1.02011e-11; counts: 71283
sfh 0.073623 0 0 0 #avg: 6.20838e-13; avg_err: 6.84958e-14; sd: 1.82875e-11; counts: 71283
sfh 0.075873 0 0 0 #avg: 8.63308e-13; avg_err: 8.15232e-14; sd: 2.17656e-11; counts: 71283
sfh 0.078123 0 0 0 #avg: 1.15113e-12; avg_err: 5.56778e-14; sd: 1.48652e-11; counts: 71283
sfh 0.080373 0 0 0 #avg: 1.61955e-12; avg_err: 6.99856e-14; sd: 1.86852e-11; counts: 71283
