#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 10.75 - 11.25
#HM   Stats: 1.775000e+12 (median) + 1.700000e+12  / - 6.923500e+11
#SM   Stats: 8.555300e+10 (median) + 4.676501e+10  / - 2.233890e+10
#VMP  Stats: 2.759600e+02 (median) + 6.207001e+01  / - 3.456999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 5.231288e-10 (median) + 1.999825e-09  / - 5.213399e-10
sfh 0.055623 0 0 0 #avg: 0.00187752; avg_err: 0.00172136; sd: 0.0947217; counts: 3029
sfh 0.060123 0 0 0 #avg: 0.0123422; avg_err: 0.00360627; sd: 0.198443; counts: 3029
sfh 0.062373 0 0 0 #avg: 0.0389017; avg_err: 0.00919595; sd: 0.506028; counts: 3029
sfh 0.064623 0 0 0 #avg: 0.0801589; avg_err: 0.0207821; sd: 1.14358; counts: 3029
sfh 0.066873 0 0 0 #avg: 0.19739; avg_err: 0.08543; sd: 4.70098; counts: 3029
sfh 0.069123 0 0 0 #avg: 0.170434; avg_err: 0.0214977; sd: 1.18296; counts: 3029
sfh 0.071373 0 0.0377153 0 #avg: 0.247272; avg_err: 0.0257522; sd: 1.41708; counts: 3029
sfh 0.073623 0 0.117495 0 #avg: 0.389034; avg_err: 0.056597; sd: 3.11438; counts: 3029
sfh 0.075873 0 0.302481 0 #avg: 0.458986; avg_err: 0.0484251; sd: 2.6647; counts: 3029
sfh 0.078123 0 0.505744 0 #avg: 0.547968; avg_err: 0.0413142; sd: 2.27341; counts: 3029
sfh 0.080373 0 0.749065 0 #avg: 0.645391; avg_err: 0.0485718; sd: 2.67277; counts: 3029
sfh 0.082623 0.0144246 0.82692 0.0144246 #avg: 0.699012; avg_err: 0.0571483; sd: 3.14472; counts: 3029
sfh 0.085998 0.058332 1.12262 0.058332 #avg: 1.08686; avg_err: 0.101347; sd: 5.57687; counts: 3029
sfh 0.089373 0.1368 1.42764 0.1368 #avg: 1.40371; avg_err: 0.130553; sd: 7.18399; counts: 3029
sfh 0.092748 0.203935 1.74373 0.203935 #avg: 1.6969; avg_err: 0.129228; sd: 7.11104; counts: 3029
sfh 0.096123 0.291701 2.2028 0.291624 #avg: 2.13782; avg_err: 0.168721; sd: 9.28424; counts: 3029
sfh 0.099498 0.359721 2.62518 0.348231 #avg: 2.58801; avg_err: 0.20962; sd: 11.5348; counts: 3029
sfh 0.102873 0.457469 3.23424 0.43168 #avg: 2.9998; avg_err: 0.222762; sd: 12.258; counts: 3029
sfh 0.106248 0.565016 3.80356 0.522507 #avg: 3.50251; avg_err: 0.235043; sd: 12.9338; counts: 3029
sfh 0.109623 0.693477 4.71315 0.631909 #avg: 4.46721; avg_err: 0.359518; sd: 19.7833; counts: 3029
sfh 0.112998 0.848378 5.52852 0.768968 #avg: 5.46493; avg_err: 0.466832; sd: 25.6885; counts: 3029
sfh 0.116373 1.0084 6.66401 0.911774 #avg: 6.56755; avg_err: 0.579234; sd: 31.8737; counts: 3029
sfh 0.119748 1.24513 7.71174 1.11971 #avg: 7.64062; avg_err: 0.573675; sd: 31.5677; counts: 3029
sfh 0.123123 1.4125 8.50655 1.26523 #avg: 8.07487; avg_err: 0.514323; sd: 28.3018; counts: 3029
sfh 0.126498 1.69884 10.0625 1.53076 #avg: 9.1119; avg_err: 0.58945; sd: 32.4358; counts: 3029
sfh 0.129873 1.89591 11.3196 1.69481 #avg: 10.1868; avg_err: 0.661644; sd: 36.4084; counts: 3029
sfh 0.133248 2.24321 12.8368 1.99035 #avg: 10.8921; avg_err: 0.583791; sd: 32.1244; counts: 3029
sfh 0.136623 2.60558 14.2424 2.29688 #avg: 12.1496; avg_err: 0.620678; sd: 34.1542; counts: 3029
sfh 0.141685 3.19601 16.826 2.80418 #avg: 14.5299; avg_err: 0.710237; sd: 39.0824; counts: 3029
sfh 0.146748 3.70957 20.5238 3.24964 #avg: 16.5812; avg_err: 0.741586; sd: 40.8074; counts: 3029
sfh 0.15181 4.61189 23.5311 4.02098 #avg: 19.0256; avg_err: 0.845337; sd: 46.5166; counts: 3029
sfh 0.156873 5.4742 26.2954 4.75618 #avg: 21.6781; avg_err: 0.955497; sd: 52.5784; counts: 3029
sfh 0.161935 6.44171 29.2226 5.64453 #avg: 23.4103; avg_err: 0.977825; sd: 53.807; counts: 3029
sfh 0.166998 7.93641 35.0039 6.95608 #avg: 26.3484; avg_err: 1.03433; sd: 56.9161; counts: 3029
sfh 0.17206 9.53337 38.6132 8.33119 #avg: 30.1273; avg_err: 1.13582; sd: 62.5008; counts: 3029
sfh 0.177123 10.7879 45.8058 9.33395 #avg: 33.45; avg_err: 1.18803; sd: 65.374; counts: 3029
sfh 0.182185 12.6789 52.849 11.0185 #avg: 38.0247; avg_err: 1.28873; sd: 70.9151; counts: 3029
sfh 0.187248 14.1536 58.5203 12.2868 #avg: 41.1373; avg_err: 1.29929; sd: 71.4964; counts: 3029
sfh 0.19231 16.2206 62.2384 14.0373 #avg: 43.4932; avg_err: 1.30706; sd: 71.9241; counts: 3029
