#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.28333 - 2.45
#HM   Stats: 2.998530e+12 (median) + 1.833820e+12  / - 9.544099e+11
#SM   Stats: 8.210280e+10 (median) + 6.530920e+10  / - 4.078320e+10
#VMP  Stats: 2.208300e+02 (median) + 3.489999e+01  / - 2.129001e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 7.240518e-12 (median) + 2.995448e-11  / - 6.017504e-12
sfh 0.055623 0 0 0 #avg: 5.18858e-06; avg_err: 3.98928e-06; sd: 0.000772861; counts: 37534
sfh 0.060123 0 0 0 #avg: 0.00166899; avg_err: 0.000697711; sd: 0.135171; counts: 37534
sfh 0.062373 0 0 0 #avg: 0.00583017; avg_err: 0.00170524; sd: 0.330364; counts: 37534
sfh 0.064623 0 0 0 #avg: 0.00940846; avg_err: 0.00215373; sd: 0.417251; counts: 37534
sfh 0.066873 0 0 0 #avg: 0.0196161; avg_err: 0.00451854; sd: 0.875396; counts: 37534
sfh 0.069123 0 0 0 #avg: 0.0288888; avg_err: 0.00384965; sd: 0.745809; counts: 37534
sfh 0.071373 0 0 0 #avg: 0.0366308; avg_err: 0.00263548; sd: 0.510582; counts: 37534
sfh 0.073623 0 0 0 #avg: 0.0514583; avg_err: 0.00262518; sd: 0.508588; counts: 37534
sfh 0.075873 0 0 0 #avg: 0.0762418; avg_err: 0.00430399; sd: 0.83383; counts: 37534
sfh 0.078123 0 0.0166633 0 #avg: 0.104253; avg_err: 0.00595392; sd: 1.15348; counts: 37534
sfh 0.080373 0 0.0565806 0 #avg: 0.128493; avg_err: 0.00705636; sd: 1.36706; counts: 37534
sfh 0.082623 0 0.111789 0 #avg: 0.137008; avg_err: 0.00376363; sd: 0.729145; counts: 37534
