#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.66867e+09 0.000253338 0.000253752 5.92775e-06 0 0 0 0.00023224 1.80292e-06 0 0 0 7243291
1.56628e+10 0.000619786 0.000620652 1.64133e-05 0 0 0 0.000585674 4.9341e-06 0 0 0 2308863
2.47494e+10 0.00110675 0.00110799 2.61884e-05 0 0 0 0.00106345 8.02479e-06 0 0 0 1617348
3.9116e+10 0.00170942 0.0017202 3.95211e-05 0 0 0 0.00159376 1.21761e-05 0 0 0 1113245
6.18719e+10 0.00275003 0.00277108 6.27402e-05 0 0 0 0.00232106 1.97904e-05 0 0 0 712719
9.81443e+10 0.00443644 0.00446847 0.000101611 0 0 0 0.00343427 3.24104e-05 0 0 0 437062
1.55508e+11 0.00729688 0.00738343 0.000168023 0 0 0 0.0051664 5.41518e-05 0 0 0 265730
2.46174e+11 0.0107333 0.0108517 0.000261422 0 0 0 0.00754284 8.7297e-05 0 0 0 160528
3.90026e+11 0.01464 0.0148083 0.000396203 0 0 0 0.0103325 0.000133844 0 0 0 95082
6.1704e+11 0.0215998 0.0218177 0.00062872 0 0 0 0.0148445 0.000210835 0 0.0129127 0 55093
9.76372e+11 0.0280605 0.0284624 0.000976156 0 0 0 0.0199516 0.000331847 0 0.0250896 0 29864
1.5424e+12 0.0352541 0.0357119 0.00152066 0 0 0 0.0269062 0.000533736 0 0.0498146 0 15289
2.42883e+12 0.0409163 0.0416367 0.00244076 0 0 0 0.0355504 0.000927472 0 0.0748825 0 6941
3.83569e+12 0.0528315 0.0538674 0.00428023 0 0 0 0.0464542 0.00158754 0 0.110097 0 2896
6.07306e+12 0.0497462 0.0497462 0.0069311 0 0 0 0.0602217 0.00303646 0.0125161 0.123148 0.0125161 985
9.61619e+12 0.0543478 0.0543478 0.0118338 0 0 0 0.0891663 0.00599054 0.0406076 0.166853 0.0406076 368
1.52738e+13 0.0491803 0.0491803 0.0196586 0 0 0 0.12508 0.0115143 0.0879501 0.181151 0.0879501 122
2.46187e+13 0.025 0.025 0.025 0 0 0 0.142893 0.021838 0.131363 0.144858 0.131363 40
3.74494e+13 0 0 0 0 0 0 0.17709 0.0402857 0.128905 0.183168 0.0456303 11
5.56231e+13 0 0 0 0 0 0 0.0424759 0.0424759 0.0849517 0 0.0849517 2
