#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#sm range: 10.75 - 11.25
#HM   Stats: 1.841180e+12 (median) + 2.811760e+12  / - 7.778001e+11
#SM   Stats: 8.765670e+10 (median) + 4.477830e+10  / - 2.368260e+10
#VMP  Stats: 2.267000e+02 (median) + 7.892000e+01  / - 3.452000e+01
#ICL  Stats: 4.099150e+08 (median) + 2.256835e+09  / - 3.458150e+08
#SSFR Stats: 1.258756e-10 (median) + 6.819207e-10  / - 1.240318e-10
sfh 0.055623 0 0 0 #avg: 7.0325e-15; avg_err: 1.96283e-15; sd: 4.67458e-13; counts: 56719
sfh 0.060123 0 0 0 #avg: 9.64376e-14; avg_err: 1.71997e-14; sd: 4.0962e-12; counts: 56719
sfh 0.062373 0 0 0 #avg: 1.84408e-13; avg_err: 2.98155e-14; sd: 7.10073e-12; counts: 56719
sfh 0.064623 0 0 0 #avg: 3.9423e-13; avg_err: 4.42658e-14; sd: 1.05421e-11; counts: 56719
sfh 0.066873 0 0 0 #avg: 6.28926e-13; avg_err: 6.1731e-14; sd: 1.47016e-11; counts: 56719
sfh 0.069123 0 0 0 #avg: 8.47416e-13; avg_err: 5.14351e-14; sd: 1.22495e-11; counts: 56719
sfh 0.071373 0 0 0 #avg: 1.20218e-12; avg_err: 5.99407e-14; sd: 1.42752e-11; counts: 56719
sfh 0.073623 0 0 0 #avg: 1.64349e-12; avg_err: 8.14709e-14; sd: 1.94027e-11; counts: 56719
sfh 0.075873 0 3.13648e-13 0 #avg: 2.17297e-12; avg_err: 8.2905e-14; sd: 1.97443e-11; counts: 56719
sfh 0.078123 0 9.17592e-13 0 #avg: 2.79025e-12; avg_err: 8.84336e-14; sd: 2.10609e-11; counts: 56719
sfh 0.080373 0 1.84822e-12 0 #avg: 3.38941e-12; avg_err: 1.39893e-13; sd: 3.33162e-11; counts: 56719
sfh 0.082623 0 2.8407e-12 0 #avg: 3.44233e-12; avg_err: 9.3754e-14; sd: 2.2328e-11; counts: 56719
sfh 0.085998 0 4.71826e-12 0 #avg: 5.05456e-12; avg_err: 1.52584e-13; sd: 3.63386e-11; counts: 56719
sfh 0.089373 2.02056e-13 6.31134e-12 2.02056e-13 #avg: 6.18793e-12; avg_err: 1.56106e-13; sd: 3.71776e-11; counts: 56719
sfh 0.092748 5.66813e-13 7.42921e-12 5.66813e-13 #avg: 7.74474e-12; avg_err: 2.06955e-13; sd: 4.92875e-11; counts: 56719
sfh 0.096123 9.93067e-13 9.08098e-12 9.93067e-13 #avg: 9.21619e-12; avg_err: 2.1052e-13; sd: 5.01365e-11; counts: 56719
sfh 0.099498 1.45251e-12 1.02086e-11 1.45251e-12 #avg: 1.08967e-11; avg_err: 2.36372e-13; sd: 5.62932e-11; counts: 56719
sfh 0.102873 1.90549e-12 1.18917e-11 1.87964e-12 #avg: 1.29457e-11; avg_err: 2.83407e-13; sd: 6.74949e-11; counts: 56719
sfh 0.106248 2.35345e-12 1.39708e-11 2.24219e-12 #avg: 1.49368e-11; avg_err: 3.11617e-13; sd: 7.42133e-11; counts: 56719
sfh 0.109623 2.83874e-12 1.61402e-11 2.62174e-12 #avg: 1.74071e-11; avg_err: 3.71969e-13; sd: 8.85865e-11; counts: 56719
sfh 0.112998 3.31092e-12 1.85587e-11 2.98747e-12 #avg: 1.99643e-11; avg_err: 4.33794e-13; sd: 1.0331e-10; counts: 56719
sfh 0.116373 3.83388e-12 2.14133e-11 3.40989e-12 #avg: 2.24519e-11; avg_err: 4.67459e-13; sd: 1.11328e-10; counts: 56719
sfh 0.119748 4.43849e-12 2.44043e-11 3.9086e-12 #avg: 2.50688e-11; avg_err: 4.88506e-13; sd: 1.1634e-10; counts: 56719
sfh 0.123123 5.05908e-12 2.74163e-11 4.40944e-12 #avg: 2.80848e-11; avg_err: 5.35572e-13; sd: 1.27549e-10; counts: 56719
sfh 0.126498 5.70443e-12 3.04839e-11 4.91978e-12 #avg: 3.11762e-11; avg_err: 5.694e-13; sd: 1.35606e-10; counts: 56719
