#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.11667 - 2.28333
#HM   Stats: 2.433820e+11 (median) + 1.511770e+11  / - 8.544099e+10
#SM   Stats: 1.848850e+09 (median) + 2.887480e+09  / - 9.937421e+08
#VMP  Stats: 1.475600e+02 (median) + 2.292000e+01  / - 1.250999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.289491e-09 (median) + 1.335959e-09  / - 7.047398e-10
sfh 0.055623 0 0 0 #avg: 1.66116e-05; avg_err: 1.14434e-05; sd: 0.00333106; counts: 84735
sfh 0.060123 0 0 0 #avg: 0.000408678; avg_err: 0.000158833; sd: 0.046235; counts: 84735
sfh 0.062373 0 0 0 #avg: 0.00190046; avg_err: 0.000813442; sd: 0.236786; counts: 84735
sfh 0.064623 0 0 0 #avg: 0.00333929; avg_err: 0.000573171; sd: 0.166845; counts: 84735
sfh 0.066873 0 0 0 #avg: 0.00599755; avg_err: 0.000849642; sd: 0.247323; counts: 84735
sfh 0.069123 0 0 0 #avg: 0.00924099; avg_err: 0.000853869; sd: 0.248553; counts: 84735
sfh 0.071373 0 0 0 #avg: 0.0148457; avg_err: 0.001704; sd: 0.496018; counts: 84735
sfh 0.073623 0 0 0 #avg: 0.019648; avg_err: 0.00104609; sd: 0.304509; counts: 84735
sfh 0.075873 0 0 0 #avg: 0.0286497; avg_err: 0.00129203; sd: 0.376098; counts: 84735
sfh 0.078123 0 0 0 #avg: 0.0400384; avg_err: 0.00194856; sd: 0.567209; counts: 84735
sfh 0.080373 0 0 0 #avg: 0.0477645; avg_err: 0.00145489; sd: 0.423505; counts: 84735
sfh 0.082623 0 0.0050605 0 #avg: 0.0526246; avg_err: 0.00123337; sd: 0.359023; counts: 84735
sfh 0.085998 0 0.0349426 0 #avg: 0.0782356; avg_err: 0.00166317; sd: 0.484134; counts: 84735
sfh 0.089373 0 0.0782111 0 #avg: 0.0985889; avg_err: 0.00190476; sd: 0.554458; counts: 84735
sfh 0.092748 0 0.125953 0 #avg: 0.118901; avg_err: 0.00219415; sd: 0.638697; counts: 84735
sfh 0.096123 0 0.174952 0 #avg: 0.144464; avg_err: 0.0023504; sd: 0.68418; counts: 84735
sfh 0.099498 0.0069537 0.211242 0.0069537 #avg: 0.168493; avg_err: 0.00248614; sd: 0.723694; counts: 84735
sfh 0.102873 0.0180224 0.240847 0.0180224 #avg: 0.196502; avg_err: 0.00304639; sd: 0.886776; counts: 84735
sfh 0.106248 0.0291688 0.265306 0.0291688 #avg: 0.225134; avg_err: 0.00305144; sd: 0.888246; counts: 84735
sfh 0.109623 0.0406402 0.301547 0.0406402 #avg: 0.257521; avg_err: 0.0035519; sd: 1.03393; counts: 84735
sfh 0.112998 0.0512585 0.335214 0.0512585 #avg: 0.29108; avg_err: 0.00372647; sd: 1.08474; counts: 84735
sfh 0.116373 0.0612597 0.376528 0.0612597 #avg: 0.328164; avg_err: 0.00413083; sd: 1.20245; counts: 84735
sfh 0.119748 0.0726104 0.424985 0.071063 #avg: 0.368876; avg_err: 0.00498705; sd: 1.45169; counts: 84735
sfh 0.123123 0.0850113 0.475854 0.0812908 #avg: 0.407154; avg_err: 0.00461791; sd: 1.34423; counts: 84735
sfh 0.126498 0.0973437 0.519445 0.0912834 #avg: 0.449749; avg_err: 0.00504261; sd: 1.46786; counts: 84735
sfh 0.129873 0.110673 0.579617 0.102094 #avg: 0.496097; avg_err: 0.00543666; sd: 1.58256; counts: 84735
sfh 0.133248 0.125908 0.638064 0.114443 #avg: 0.546031; avg_err: 0.00625641; sd: 1.82119; counts: 84735
sfh 0.136623 0.142241 0.706279 0.127648 #avg: 0.588286; avg_err: 0.00622922; sd: 1.81327; counts: 84735
sfh 0.141685 0.168055 0.802723 0.148965 #avg: 0.649239; avg_err: 0.00604; sd: 1.75819; counts: 84735
sfh 0.146748 0.199873 0.894627 0.175271 #avg: 0.718977; avg_err: 0.0063988; sd: 1.86263; counts: 84735
sfh 0.15181 0.233599 0.995011 0.203455 #avg: 0.802303; avg_err: 0.00701961; sd: 2.04334; counts: 84735
sfh 0.156873 0.270951 1.11347 0.234157 #avg: 0.889187; avg_err: 0.00764722; sd: 2.22604; counts: 84735
sfh 0.161935 0.310664 1.22945 0.26651 #avg: 0.977015; avg_err: 0.00859207; sd: 2.50108; counts: 84735
sfh 0.166998 0.355074 1.34326 0.303268 #avg: 1.04783; avg_err: 0.00837865; sd: 2.43895; counts: 84735
sfh 0.17206 0.399109 1.42025 0.339415 #avg: 1.11655; avg_err: 0.0085731; sd: 2.49555; counts: 84735
sfh 0.177123 0.448467 1.49873 0.378921 #avg: 1.19048; avg_err: 0.00887626; sd: 2.5838; counts: 84735
sfh 0.182185 0.499803 1.58487 0.418164 #avg: 1.26301; avg_err: 0.008752; sd: 2.54763; counts: 84735
sfh 0.187248 0.548439 1.66599 0.457535 #avg: 1.33697; avg_err: 0.00912075; sd: 2.65497; counts: 84735
sfh 0.19231 0.596259 1.73632 0.492153 #avg: 1.40385; avg_err: 0.0091756; sd: 2.67094; counts: 84735
sfh 0.197373 0.644957 1.78893 0.527269 #avg: 1.45845; avg_err: 0.00923488; sd: 2.68819; counts: 84735
sfh 0.202435 0.693213 1.82614 0.562184 #avg: 1.51179; avg_err: 0.00925015; sd: 2.69263; counts: 84735
sfh 0.207498 0.73671 1.88331 0.591019 #avg: 1.56979; avg_err: 0.00982206; sd: 2.85911; counts: 84735
sfh 0.21256 0.772865 1.93854 0.611405 #avg: 1.6267; avg_err: 0.0111402; sd: 3.24281; counts: 84735
sfh 0.217623 0.810054 1.9826 0.631783 #avg: 1.66979; avg_err: 0.0103722; sd: 3.01926; counts: 84735
sfh 0.222685 0.844777 1.99841 0.64973 #avg: 1.70215; avg_err: 0.0103627; sd: 3.0165; counts: 84735
sfh 0.227748 0.872981 2.00426 0.657678 #avg: 1.74097; avg_err: 0.0114659; sd: 3.33762; counts: 84735
sfh 0.23281 0.901966 2.03366 0.669054 #avg: 1.78802; avg_err: 0.012432; sd: 3.61885; counts: 84735
sfh 0.237873 0.928119 2.05932 0.677256 #avg: 1.82132; avg_err: 0.0126651; sd: 3.6867; counts: 84735
sfh 0.242935 0.954662 2.08729 0.687411 #avg: 1.85607; avg_err: 0.0133931; sd: 3.89862; counts: 84735
sfh 0.247998 0.970175 2.0931 0.687225 #avg: 1.86406; avg_err: 0.0111466; sd: 3.24468; counts: 84735
sfh 0.25306 0.991376 2.11598 0.693189 #avg: 1.8902; avg_err: 0.0115882; sd: 3.37323; counts: 84735
sfh 0.258123 1.00449 2.11126 0.693091 #avg: 1.90613; avg_err: 0.0106206; sd: 3.09156; counts: 84735
sfh 0.263185 1.01568 2.11612 0.69285 #avg: 1.91985; avg_err: 0.0107727; sd: 3.13583; counts: 84735
sfh 0.268248 1.02955 2.12015 0.695667 #avg: 1.93428; avg_err: 0.0108711; sd: 3.16448; counts: 84735
sfh 0.27331 1.0342 2.1253 0.69208 #avg: 1.94276; avg_err: 0.011166; sd: 3.25034; counts: 84735
sfh 0.278373 1.04094 2.15426 0.693749 #avg: 1.95808; avg_err: 0.0108263; sd: 3.15144; counts: 84735
sfh 0.283435 1.0365 2.15168 0.685002 #avg: 1.95647; avg_err: 0.010671; sd: 3.10622; counts: 84735
sfh 0.288498 1.03516 2.18198 0.678294 #avg: 1.96807; avg_err: 0.0107337; sd: 3.12449; counts: 84735
sfh 0.29356 1.03122 2.19792 0.66911 #avg: 1.97258; avg_err: 0.0106365; sd: 3.0962; counts: 84735
sfh 0.298623 1.03448 2.22314 0.668586 #avg: 1.98853; avg_err: 0.0106834; sd: 3.10983; counts: 84735
sfh 0.303685 1.04104 2.24105 0.669612 #avg: 2.00854; avg_err: 0.011052; sd: 3.21713; counts: 84735
sfh 0.308748 1.04585 2.25804 0.671825 #avg: 2.02328; avg_err: 0.0109834; sd: 3.19718; counts: 84735
sfh 0.31381 1.05075 2.30572 0.672626 #avg: 2.05033; avg_err: 0.0112295; sd: 3.26881; counts: 84735
sfh 0.318873 1.05233 2.36189 0.670933 #avg: 2.08509; avg_err: 0.0118199; sd: 3.44066; counts: 84735
sfh 0.323935 1.05846 2.39667 0.67844 #avg: 2.12058; avg_err: 0.0122835; sd: 3.57561; counts: 84735
sfh 0.328997 1.06868 2.47026 0.688449 #avg: 2.16626; avg_err: 0.0126691; sd: 3.68786; counts: 84735
sfh 0.33406 1.07154 2.53716 0.692112 #avg: 2.22388; avg_err: 0.013207; sd: 3.84444; counts: 84735
iclh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 84735
iclh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 84735
iclh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 84735
iclh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 84735
iclh 0.066873 0 0 0 #avg: 2.93476e-07; avg_err: 2.93476e-07; sd: 8.54283e-05; counts: 84735
iclh 0.069123 0 0 0 #avg: 6.22387e-06; avg_err: 4.31979e-06; sd: 0.00125745; counts: 84735
iclh 0.071373 0 0 0 #avg: 9.79977e-06; avg_err: 6.09564e-06; sd: 0.00177439; counts: 84735
iclh 0.073623 0 0 0 #avg: 1.55372e-05; avg_err: 7.76456e-06; sd: 0.00226019; counts: 84735
iclh 0.075873 0 0 0 #avg: 1.88992e-05; avg_err: 5.86339e-06; sd: 0.00170678; counts: 84735
iclh 0.078123 0 0 0 #avg: 3.58571e-05; avg_err: 1.27518e-05; sd: 0.00371194; counts: 84735
iclh 0.080373 0 0 0 #avg: 6.79271e-05; avg_err: 2.31311e-05; sd: 0.00673327; counts: 84735
iclh 0.082623 0 0 0 #avg: 8.92405e-05; avg_err: 1.58658e-05; sd: 0.00461838; counts: 84735
iclh 0.085998 0 0 0 #avg: 0.000156465; avg_err: 2.29926e-05; sd: 0.00669295; counts: 84735
iclh 0.089373 0 0 0 #avg: 0.000275912; avg_err: 3.89364e-05; sd: 0.011334; counts: 84735
iclh 0.092748 0 0 0 #avg: 0.00034017; avg_err: 3.41352e-05; sd: 0.00993646; counts: 84735
iclh 0.096123 0 0 0 #avg: 0.000473329; avg_err: 4.48338e-05; sd: 0.0130507; counts: 84735
iclh 0.099498 0 0 0 #avg: 0.00063193; avg_err: 6.6791e-05; sd: 0.0194423; counts: 84735
iclh 0.102873 0 0 0 #avg: 0.00085151; avg_err: 0.000156179; sd: 0.0454622; counts: 84735
iclh 0.106248 0 0 0 #avg: 0.000833432; avg_err: 7.64568e-05; sd: 0.0222559; counts: 84735
iclh 0.109623 0 0 0 #avg: 0.000907633; avg_err: 6.5118e-05; sd: 0.0189553; counts: 84735
iclh 0.112998 0 0 0 #avg: 0.00096582; avg_err: 5.90475e-05; sd: 0.0171882; counts: 84735
iclh 0.116373 0 0 0 #avg: 0.00106252; avg_err: 9.10885e-05; sd: 0.026515; counts: 84735
iclh 0.119748 0 0 0 #avg: 0.00108032; avg_err: 8.20667e-05; sd: 0.0238889; counts: 84735
iclh 0.123123 0 0 0 #avg: 0.00115745; avg_err: 0.000113666; sd: 0.0330872; counts: 84735
iclh 0.126498 0 0 0 #avg: 0.00116207; avg_err: 9.51801e-05; sd: 0.0277061; counts: 84735
iclh 0.129873 0 0 0 #avg: 0.00117125; avg_err: 8.767e-05; sd: 0.02552; counts: 84735
iclh 0.133248 0 0 0 #avg: 0.0012329; avg_err: 0.000103369; sd: 0.0300897; counts: 84735
iclh 0.136623 0 0 0 #avg: 0.00124595; avg_err: 0.000102222; sd: 0.029756; counts: 84735
iclh 0.141685 0 0 0 #avg: 0.00126696; avg_err: 9.48983e-05; sd: 0.0276241; counts: 84735
iclh 0.146748 0 0 0 #avg: 0.00130949; avg_err: 0.000121134; sd: 0.0352609; counts: 84735
iclh 0.15181 0 0 0 #avg: 0.00121981; avg_err: 9.91086e-05; sd: 0.0288496; counts: 84735
iclh 0.156873 0 0 0 #avg: 0.00120666; avg_err: 0.000104285; sd: 0.0303563; counts: 84735
iclh 0.161935 0 0 0 #avg: 0.00132872; avg_err: 0.000165514; sd: 0.0481796; counts: 84735
iclh 0.166998 0 0 0 #avg: 0.00128907; avg_err: 0.000124426; sd: 0.0362193; counts: 84735
iclh 0.17206 0 0 0 #avg: 0.00123164; avg_err: 0.00014081; sd: 0.0409885; counts: 84735
iclh 0.177123 0 0 0 #avg: 0.00121328; avg_err: 0.000138194; sd: 0.0402271; counts: 84735
iclh 0.182185 0 0 0 #avg: 0.00114779; avg_err: 0.000136977; sd: 0.0398729; counts: 84735
iclh 0.187248 0 0 0 #avg: 0.00110695; avg_err: 0.000134459; sd: 0.0391397; counts: 84735
iclh 0.19231 0 0 0 #avg: 0.00103749; avg_err: 0.000112684; sd: 0.0328012; counts: 84735
iclh 0.197373 0 0 0 #avg: 0.000994301; avg_err: 0.000114703; sd: 0.0333889; counts: 84735
iclh 0.202435 0 0 0 #avg: 0.000943377; avg_err: 0.000117289; sd: 0.0341418; counts: 84735
iclh 0.207498 0 0 0 #avg: 0.000913511; avg_err: 0.00011715; sd: 0.0341013; counts: 84735
iclh 0.21256 0 0 0 #avg: 0.000828137; avg_err: 8.80854e-05; sd: 0.0256409; counts: 84735
iclh 0.217623 0 0 0 #avg: 0.000842303; avg_err: 0.000105603; sd: 0.0307402; counts: 84735
iclh 0.222685 0 0 0 #avg: 0.00080499; avg_err: 0.000111369; sd: 0.0324186; counts: 84735
iclh 0.227748 0 0 0 #avg: 0.000784219; avg_err: 0.0001242; sd: 0.0361534; counts: 84735
iclh 0.23281 0 0 0 #avg: 0.000670451; avg_err: 8.06168e-05; sd: 0.0234668; counts: 84735
iclh 0.237873 0 0 0 #avg: 0.000592618; avg_err: 7.41672e-05; sd: 0.0215894; counts: 84735
iclh 0.242935 0 0 0 #avg: 0.000548271; avg_err: 6.43334e-05; sd: 0.0187269; counts: 84735
iclh 0.247998 0 0 0 #avg: 0.000504797; avg_err: 5.9689e-05; sd: 0.0173749; counts: 84735
iclh 0.25306 0 0 0 #avg: 0.000464734; avg_err: 6.41004e-05; sd: 0.018659; counts: 84735
iclh 0.258123 0 0 0 #avg: 0.000436077; avg_err: 6.23328e-05; sd: 0.0181445; counts: 84735
iclh 0.263185 0 0 0 #avg: 0.00040625; avg_err: 6.30294e-05; sd: 0.0183473; counts: 84735
