#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.75 - 13.25
#HM   Stats: 8.454410e+12 (median) + 4.610290e+12  / - 2.183820e+12
#SM   Stats: 1.165560e+11 (median) + 1.034560e+11  / - 6.899540e+10
#VMP  Stats: 3.253200e+02 (median) + 5.025000e+01  / - 3.786002e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.562892e-12 (median) + 5.797267e-12  / - 1.066382e-12
sfh 0.055623 0 0 0 #avg: 0.00312769; avg_err: 0.00175439; sd: 0.105992; counts: 3651
sfh 0.060123 0 0 0 #avg: 0.0193131; avg_err: 0.00707593; sd: 0.427494; counts: 3651
sfh 0.062373 0 0 0 #avg: 0.0622505; avg_err: 0.0192504; sd: 1.16302; counts: 3651
sfh 0.064623 0 0 0 #avg: 0.0991277; avg_err: 0.0259336; sd: 1.56679; counts: 3651
sfh 0.066873 0 0 0 #avg: 0.146663; avg_err: 0.0330272; sd: 1.99534; counts: 3651
sfh 0.069123 0 0 0 #avg: 0.18013; avg_err: 0.0259291; sd: 1.56651; counts: 3651
sfh 0.071373 0 0.0280734 0 #avg: 0.223908; avg_err: 0.0240346; sd: 1.45206; counts: 3651
sfh 0.073623 0 0.111286 0 #avg: 0.309043; avg_err: 0.0276155; sd: 1.66839; counts: 3651
sfh 0.075873 0 0.265565 0 #avg: 0.443526; avg_err: 0.0462373; sd: 2.79344; counts: 3651
sfh 0.078123 0 0.490131 0 #avg: 0.532577; avg_err: 0.0403776; sd: 2.43942; counts: 3651
sfh 0.080373 0.0118063 0.724875 0.0118063 #avg: 0.621815; avg_err: 0.040063; sd: 2.42042; counts: 3651
sfh 0.082623 0.0409229 0.773312 0.0409229 #avg: 0.623837; avg_err: 0.037175; sd: 2.24593; counts: 3651
sfh 0.085998 0.120915 1.0025 0.120915 #avg: 0.872611; avg_err: 0.0501878; sd: 3.03211; counts: 3651
sfh 0.089373 0.223753 1.23929 0.223753 #avg: 1.09275; avg_err: 0.0670146; sd: 4.0487; counts: 3651
sfh 0.092748 0.33503 1.49924 0.323683 #avg: 1.48687; avg_err: 0.0945024; sd: 5.70938; counts: 3651
sfh 0.096123 0.462428 1.80824 0.429258 #avg: 1.78131; avg_err: 0.10091; sd: 6.09647; counts: 3651
sfh 0.099498 0.575885 1.98705 0.515417 #avg: 2.08577; avg_err: 0.11375; sd: 6.87224; counts: 3651
sfh 0.102873 0.708692 2.42397 0.605089 #avg: 2.49394; avg_err: 0.189752; sd: 11.4639; counts: 3651
sfh 0.106248 0.854092 2.81656 0.706764 #avg: 2.78109; avg_err: 0.166895; sd: 10.083; counts: 3651
sfh 0.109623 0.995718 3.48253 0.818569 #avg: 3.19941; avg_err: 0.161229; sd: 9.74068; counts: 3651
sfh 0.112998 1.12785 4.05849 0.911832 #avg: 3.66805; avg_err: 0.171826; sd: 10.3809; counts: 3651
sfh 0.116373 1.28969 4.84579 1.04884 #avg: 4.23171; avg_err: 0.181116; sd: 10.9421; counts: 3651
sfh 0.119748 1.44304 5.49819 1.16374 #avg: 4.93486; avg_err: 0.227976; sd: 13.7732; counts: 3651
sfh 0.123123 1.65775 6.13282 1.32969 #avg: 5.56897; avg_err: 0.258001; sd: 15.5872; counts: 3651
sfh 0.126498 1.8939 6.85207 1.5303 #avg: 6.33168; avg_err: 0.299585; sd: 18.0995; counts: 3651
sfh 0.129873 2.10673 7.65944 1.68461 #avg: 7.2103; avg_err: 0.370357; sd: 22.3752; counts: 3651
sfh 0.133248 2.35287 8.27273 1.88016 #avg: 7.72778; avg_err: 0.344291; sd: 20.8004; counts: 3651
sfh 0.136623 2.66126 9.31894 2.16002 #avg: 8.49111; avg_err: 0.377353; sd: 22.7979; counts: 3651
sfh 0.141685 3.13912 10.4568 2.53789 #avg: 10.018; avg_err: 0.479786; sd: 28.9864; counts: 3651
sfh 0.146748 3.59121 12.4663 2.8615 #avg: 11.37; avg_err: 0.592556; sd: 35.7994; counts: 3651
sfh 0.15181 4.16601 14.0249 3.34983 #avg: 12.6636; avg_err: 0.582514; sd: 35.1927; counts: 3651
sfh 0.156873 4.7868 15.7796 3.8121 #avg: 14.1582; avg_err: 0.617575; sd: 37.3109; counts: 3651
sfh 0.161935 5.42942 18.3121 4.32165 #avg: 16.1214; avg_err: 0.692112; sd: 41.8141; counts: 3651
sfh 0.166998 5.9265 21.1358 4.67966 #avg: 17.886; avg_err: 0.727939; sd: 43.9786; counts: 3651
sfh 0.17206 6.64987 23.1937 5.25286 #avg: 19.8267; avg_err: 0.818107; sd: 49.4261; counts: 3651
sfh 0.177123 7.41519 25.9685 5.90296 #avg: 22.1222; avg_err: 0.875083; sd: 52.8683; counts: 3651
sfh 0.182185 8.13306 27.202 6.48567 #avg: 24.2722; avg_err: 0.952262; sd: 57.5311; counts: 3651
sfh 0.187248 8.95418 29.5378 7.1224 #avg: 26.475; avg_err: 1.06462; sd: 64.3192; counts: 3651
sfh 0.19231 9.75382 32.4525 7.8175 #avg: 28.0045; avg_err: 1.01937; sd: 61.5854; counts: 3651
sfh 0.197373 10.8523 34.711 8.8524 #avg: 29.9239; avg_err: 1.12202; sd: 67.7869; counts: 3651
sfh 0.202435 11.5482 37.5242 9.41163 #avg: 32.2831; avg_err: 1.13461; sd: 68.5476; counts: 3651
sfh 0.207498 12.5998 42.3136 10.282 #avg: 34.3671; avg_err: 1.1711; sd: 70.7525; counts: 3651
sfh 0.21256 13.4876 45.8105 10.9617 #avg: 37.379; avg_err: 1.31971; sd: 79.7306; counts: 3651
sfh 0.217623 14.5362 52.0657 11.8463 #avg: 40.0529; avg_err: 1.37024; sd: 82.7836; counts: 3651
sfh 0.222685 15.5277 54.4719 12.761 #avg: 42.2432; avg_err: 1.37525; sd: 83.0862; counts: 3651
sfh 0.227748 16.901 61.0556 13.9192 #avg: 43.9861; avg_err: 1.29904; sd: 78.4821; counts: 3651
sfh 0.23281 18.4703 64.423 15.3755 #avg: 46.3646; avg_err: 1.3447; sd: 81.2405; counts: 3651
sfh 0.237873 19.362 66.9312 16.0282 #avg: 48.278; avg_err: 1.35717; sd: 81.9937; counts: 3651
sfh 0.242935 20.603 72.0598 17.1327 #avg: 50.4885; avg_err: 1.40019; sd: 84.5925; counts: 3651
sfh 0.247998 21.6677 76.6416 17.9406 #avg: 53.4294; avg_err: 1.46947; sd: 88.7781; counts: 3651
sfh 0.25306 23.1288 74.6968 19.4908 #avg: 55.0306; avg_err: 1.48958; sd: 89.9936; counts: 3651
sfh 0.258123 25.2535 80.0475 21.605 #avg: 57.8928; avg_err: 1.55601; sd: 94.0064; counts: 3651
sfh 0.263185 27.2485 85.7955 23.3629 #avg: 59.9416; avg_err: 1.52176; sd: 91.9377; counts: 3651
sfh 0.268248 28.6949 88.4891 24.6903 #avg: 62.3387; avg_err: 1.54947; sd: 93.6113; counts: 3651
sfh 0.27331 30.6149 92.7171 26.3334 #avg: 65.4848; avg_err: 1.62462; sd: 98.1516; counts: 3651
sfh 0.278373 33.4855 94.2745 29.3218 #avg: 68.0561; avg_err: 1.65711; sd: 100.115; counts: 3651
sfh 0.283435 35.2414 99.0006 30.9935 #avg: 69.7392; avg_err: 1.61206; sd: 97.3931; counts: 3651
sfh 0.288498 37.1285 98.4985 33.0438 #avg: 71.6454; avg_err: 1.63792; sd: 98.9552; counts: 3651
sfh 0.29356 39.7975 102.49 35.558 #avg: 74.4013; avg_err: 1.66839; sd: 100.796; counts: 3651
sfh 0.298623 42.4503 101.95 38.0707 #avg: 75.2858; avg_err: 1.61381; sd: 97.4987; counts: 3651
sfh 0.303685 44.2424 102.528 39.7461 #avg: 76.3708; avg_err: 1.58871; sd: 95.9823; counts: 3651
sfh 0.308748 46.3309 103.239 42.0535 #avg: 76.8133; avg_err: 1.5569; sd: 94.0605; counts: 3651
sfh 0.31381 47.0761 102.09 43.0728 #avg: 77.6909; avg_err: 1.56587; sd: 94.6023; counts: 3651
sfh 0.318873 47.1211 103.914 43.3148 #avg: 77.6164; avg_err: 1.54645; sd: 93.4294; counts: 3651
sfh 0.323935 47.7615 104.514 44.3789 #avg: 77.5174; avg_err: 1.53875; sd: 92.9642; counts: 3651
sfh 0.328997 47.3489 103.897 44.5956 #avg: 76.9843; avg_err: 1.54034; sd: 93.0601; counts: 3651
sfh 0.33406 45.7465 103.983 43.2311 #avg: 75.4267; avg_err: 1.501; sd: 90.6831; counts: 3651
sfh 0.339122 46.0838 100.515 43.7626 #avg: 73.816; avg_err: 1.47426; sd: 89.0678; counts: 3651
sfh 0.344185 43.9313 98.4567 41.7088 #avg: 72.7577; avg_err: 1.47436; sd: 89.0739; counts: 3651
sfh 0.349247 42.7975 97.9785 40.9363 #avg: 71.3378; avg_err: 1.4517; sd: 87.7049; counts: 3651
sfh 0.35431 42.2959 93.3411 40.5534 #avg: 68.9068; avg_err: 1.3926; sd: 84.1341; counts: 3651
sfh 0.359372 39.5279 92.4761 38.0812 #avg: 66.5633; avg_err: 1.35011; sd: 81.567; counts: 3651
