#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.85163e+07 1 0 2.30402e+08 1.29152e+08 0 5.30876e+08 0 0.225763 0.0132389 0.232916 0.0254198 0.0489761 0.341432 0.0132296 0.339718 0.0329782 0.0392171 0.440839 0.00731119 0.449122 0.0163567 0.0301319 9
1.61123e+08 1 0 1.23667e+09 5.45987e+08 7.73094e+08 2.95168e+09 7.73094e+08 0.190918 0.0261047 0.159288 0.0775423 0.0249976 0.300539 0.0265105 0.299164 0.0909587 0.0599647 0.39416 0.0270116 0.418901 0.0350605 0.066646 10
2.60404e+08 1 0 1.05968e+09 2.27077e+08 4.7054e+08 2.07841e+09 4.7054e+08 0.208681 0.0102984 0.199443 0.0500534 0.0397313 0.30656 0.0115049 0.312273 0.0446024 0.0488016 0.401892 0.0131479 0.42577 0.0377033 0.0894961 29
4.05139e+08 1 0 1.27889e+09 2.06097e+08 6.11817e+08 2.71474e+09 6.11817e+08 0.201436 0.00831213 0.187592 0.0784247 0.0404823 0.284344 0.00879386 0.276807 0.0653424 0.0638115 0.37748 0.0119255 0.410079 0.0438064 0.135293 53
6.58824e+08 1 0 1.04911e+09 9.942e+07 6.92559e+08 1.63464e+09 6.92559e+08 0.207891 0.00490044 0.204952 0.0469889 0.0532964 0.308654 0.00507449 0.309061 0.0659587 0.055783 0.409725 0.00563774 0.430619 0.0313985 0.0714154 143
1.01842e+09 1 0 1.01271e+09 7.18317e+07 6.11817e+08 1.64079e+09 6.11817e+08 0.212788 0.00345455 0.204229 0.0635814 0.0447344 0.3058 0.00365702 0.307957 0.0558098 0.0642103 0.411284 0.0037168 0.430059 0.0322316 0.073635 272
1.60762e+09 1 0 1.17837e+09 5.11394e+07 8.53413e+08 1.69553e+09 8.53413e+08 0.207952 0.0023527 0.205762 0.0536831 0.0483717 0.313108 0.00274868 0.315556 0.0623839 0.0679622 0.407116 0.0029338 0.429498 0.0358553 0.0956399 535
2.56742e+09 1 0 1.12805e+09 3.75584e+07 8.53413e+08 1.47378e+09 8.53413e+08 0.220748 0.00193534 0.217367 0.058323 0.0530376 0.323327 0.00211515 0.328883 0.0577018 0.0673173 0.41175 0.0022142 0.433933 0.0332616 0.090546 858
4.07907e+09 1 0 1.155e+09 3.07059e+07 8.53413e+08 1.47378e+09 8.53413e+08 0.224886 0.00155846 0.22243 0.0565657 0.0543082 0.329847 0.00177781 0.337785 0.0552402 0.074517 0.412186 0.00178949 0.434378 0.0328113 0.0841813 1305
6.3869e+09 1 0 1.23866e+09 2.50563e+07 1.01337e+09 1.46218e+09 1.01337e+09 0.22902 0.00135855 0.224953 0.0616402 0.0529361 0.330082 0.00148214 0.33722 0.0576038 0.0767774 0.407012 0.0014627 0.42552 0.0397408 0.0880091 1844
1.00852e+10 0.99959 0.000409668 1.22151e+09 2.1035e+07 1.01337e+09 1.31382e+09 1.01337e+09 0.235055 0.00115555 0.231759 0.0581712 0.053627 0.336587 0.00123658 0.34516 0.0521448 0.0743635 0.40825 0.00123595 0.425585 0.0398143 0.0796204 2441
