#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
42.4109 1 0 7.81917e+07 1.62159e+07 0 0 0 0.178844 0.00332453 0.170982 0.0420471 0.0229085 0.193774 0.00329482 0.185808 0.0391693 0.0249095 0.249671 0.00314261 0.250771 0.0436831 0.040614 159
63.8014 1 0 2.92112e+08 1.56221e+08 0 9.44654e+08 0 0.165183 0.0125003 0.155238 0.0742571 0.0512318 0.211114 0.0165983 0.2318 0.0311407 0.105923 0.259216 0.0164314 0.286233 0.0240831 0.12965 12
82.7532 1 0 3.47629e+08 5.79101e+07 0 1.01076e+09 0 0.160839 0.00471534 0.150202 0.0462191 0.021261 0.204137 0.00435146 0.1947 0.0458898 0.0230941 0.26374 0.00355411 0.261547 0.0367261 0.02914 71
103.293 1 0 3.85372e+08 2.73185e+07 0 9.44654e+08 0 0.157752 0.00180788 0.1546 0.0339461 0.0304391 0.206704 0.00183332 0.206713 0.0366714 0.0346635 0.268741 0.00155315 0.275203 0.0208412 0.0350138 356
129.029 1 0 4.1558e+08 1.27498e+07 0 1.01076e+09 0 0.164186 0.000928632 0.161727 0.0394568 0.0343924 0.218279 0.000927269 0.218195 0.0394299 0.0384902 0.275195 0.000723693 0.280947 0.0223209 0.0350707 1621
160.767 1 0 4.5821e+08 7.99595e+06 3.60165e+08 6.50595e+08 3.60165e+08 0.172156 0.000575069 0.169483 0.0400544 0.0352233 0.228332 0.00057308 0.228887 0.039751 0.0397612 0.279486 0.000472028 0.287106 0.0211458 0.0390378 4331
200.754 1 0 4.60501e+08 5.97434e+06 3.60165e+08 6.50595e+08 3.60165e+08 0.184017 0.000473716 0.181157 0.0455269 0.0378414 0.241645 0.000444281 0.244221 0.0388258 0.0428314 0.285427 0.000366748 0.29406 0.0198193 0.0401156 7343
250.327 1 0 4.85211e+08 5.63949e+06 4.66944e+08 5.43816e+08 4.66944e+08 0.19357 0.000457505 0.192149 0.0455952 0.0413701 0.248527 0.000417648 0.253375 0.0338702 0.0445204 0.285649 0.000353431 0.293985 0.0209221 0.0404722 8069
313.484 1 0 5.3764e+08 6.45196e+06 5.35262e+08 5.4104e+08 5.35262e+08 0.188463 0.000498449 0.187043 0.0424551 0.037531 0.242289 0.000472325 0.246721 0.0337281 0.0422997 0.278362 0.000425717 0.286219 0.0236685 0.0408937 6144
391.384 1 0 6.10122e+08 8.93543e+06 6.06006e+08 5.35262e+08 6.06006e+08 0.178343 0.000619516 0.177195 0.0375991 0.0339522 0.228974 0.000630038 0.231855 0.0337079 0.0384035 0.26702 0.000609043 0.273111 0.0283732 0.0416111 3169
491.253 1 0 6.76868e+08 1.39924e+07 6.74785e+08 5.30864e+08 6.74785e+08 0.166429 0.000898758 0.164801 0.0344806 0.0294524 0.21466 0.000971372 0.214914 0.0354476 0.0361601 0.254617 0.000966616 0.257395 0.033327 0.0386422 1277
617.237 1 0 7.26784e+08 2.68274e+07 7.43049e+08 5.26385e+08 7.43049e+08 0.153596 0.00156046 0.153697 0.030219 0.0282605 0.195565 0.00179308 0.194238 0.0370016 0.0324098 0.239172 0.00187068 0.241671 0.0345365 0.0386982 333
766.519 1 0 7.73046e+08 6.20557e+07 8.10788e+08 5.21825e+08 8.10788e+08 0.141284 0.00299812 0.140857 0.0240888 0.0248728 0.178771 0.00345528 0.178054 0.0312017 0.0304468 0.223227 0.00363414 0.224194 0.0289129 0.0312302 71
973.363 1 0 5.08161e+08 1.72042e+08 5.36715e+08 4.07939e+08 5.36715e+08 0.153382 0.00715265 0.147954 0.0271066 0.00600241 0.18593 0.00683207 0.189183 0.00946143 0.025053 0.239297 0.00856397 0.226561 0.0236909 0.00198302 9
