#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.45 - 2.61667
#HM   Stats: 5.185290e+12 (median) + 2.920590e+12  / - 1.354410e+12
#SM   Stats: 1.478610e+11 (median) + 1.131850e+11  / - 7.760709e+10
#VMP  Stats: 3.122400e+02 (median) + 5.045001e+01  / - 2.332999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.786981e-11 (median) + 2.201457e-10  / - 6.522673e-12
sfh 0.055623 0 0 0 #avg: 0.00366283; avg_err: 0.00286535; sd: 0.130491; counts: 2075
sfh 0.060123 0 0 0 #avg: 0.0145163; avg_err: 0.00733837; sd: 0.334198; counts: 2075
sfh 0.062373 0 0 0 #avg: 0.0384424; avg_err: 0.0172075; sd: 0.78365; counts: 2075
sfh 0.064623 0 0 0 #avg: 0.0839804; avg_err: 0.0265713; sd: 1.21009; counts: 2075
sfh 0.066873 0 0 0 #avg: 0.157056; avg_err: 0.0680487; sd: 3.09902; counts: 2075
sfh 0.069123 0 0 0 #avg: 0.169182; avg_err: 0.0588258; sd: 2.679; counts: 2075
sfh 0.071373 0 0 0 #avg: 0.180496; avg_err: 0.0380408; sd: 1.73242; counts: 2075
sfh 0.073623 0 0.0439436 0 #avg: 0.199527; avg_err: 0.0265877; sd: 1.21084; counts: 2075
sfh 0.075873 0 0.126538 0 #avg: 0.286052; avg_err: 0.0396205; sd: 1.80436; counts: 2075
sfh 0.078123 0 0.248965 0 #avg: 0.357395; avg_err: 0.0388993; sd: 1.77152; counts: 2075
sfh 0.080373 0 0.412668 0 #avg: 0.473591; avg_err: 0.0515879; sd: 2.34938; counts: 2075
sfh 0.082623 0.00832092 0.516933 0.00832092 #avg: 0.497925; avg_err: 0.0519315; sd: 2.36502; counts: 2075
sfh 0.085998 0.0442719 0.773761 0.0442719 #avg: 0.795755; avg_err: 0.0932286; sd: 4.24574; counts: 2075
sfh 0.089373 0.105643 0.985757 0.105643 #avg: 0.862596; avg_err: 0.0841094; sd: 3.83044; counts: 2075
sfh 0.092748 0.18167 1.11342 0.18167 #avg: 0.976947; avg_err: 0.0744426; sd: 3.3902; counts: 2075
sfh 0.096123 0.263082 1.42192 0.258397 #avg: 1.23541; avg_err: 0.101349; sd: 4.61556; counts: 2075
sfh 0.099498 0.367309 1.58533 0.347078 #avg: 1.37446; avg_err: 0.0887576; sd: 4.04213; counts: 2075
sfh 0.102873 0.478666 1.86876 0.441721 #avg: 1.70526; avg_err: 0.116365; sd: 5.2994; counts: 2075
sfh 0.106248 0.546232 2.23856 0.489683 #avg: 2.13317; avg_err: 0.156043; sd: 7.10637; counts: 2075
sfh 0.109623 0.629294 2.69072 0.551402 #avg: 2.47083; avg_err: 0.19609; sd: 8.93015; counts: 2075
sfh 0.112998 0.714527 3.0329 0.617149 #avg: 3.03448; avg_err: 0.295836; sd: 13.4727; counts: 2075
sfh 0.116373 0.795836 3.44892 0.670887 #avg: 3.70414; avg_err: 0.3989; sd: 18.1664; counts: 2075
sfh 0.119748 0.922975 3.69986 0.764575 #avg: 4.36718; avg_err: 0.471269; sd: 21.4621; counts: 2075
sfh 0.123123 1.1032 4.07745 0.913831 #avg: 4.79219; avg_err: 0.434869; sd: 19.8045; counts: 2075
sfh 0.126498 1.19928 4.82154 0.989265 #avg: 5.37824; avg_err: 0.455083; sd: 20.725; counts: 2075
sfh 0.129873 1.44798 5.63371 1.19631 #avg: 5.67975; avg_err: 0.426807; sd: 19.4373; counts: 2075
sfh 0.133248 1.59663 6.71238 1.32198 #avg: 6.08009; avg_err: 0.374234; sd: 17.0431; counts: 2075
sfh 0.136623 1.80394 7.17924 1.50631 #avg: 6.72721; avg_err: 0.42597; sd: 19.3992; counts: 2075
sfh 0.141685 2.18002 8.62458 1.81749 #avg: 7.88873; avg_err: 0.525146; sd: 23.9158; counts: 2075
sfh 0.146748 2.56997 10.2414 2.12451 #avg: 9.52832; avg_err: 0.934611; sd: 42.5633; counts: 2075
sfh 0.15181 2.97377 11.0359 2.43305 #avg: 10.0263; avg_err: 0.825507; sd: 37.5946; counts: 2075
sfh 0.156873 3.38206 12.1219 2.7814 #avg: 10.9784; avg_err: 0.688414; sd: 31.3512; counts: 2075
sfh 0.161935 3.79984 15.2499 3.12076 #avg: 12.5126; avg_err: 0.63862; sd: 29.0835; counts: 2075
sfh 0.166998 4.25562 16.8217 3.46503 #avg: 13.8743; avg_err: 0.693402; sd: 31.5784; counts: 2075
sfh 0.17206 4.83 19.8248 3.90087 #avg: 15.9537; avg_err: 0.857478; sd: 39.0506; counts: 2075
sfh 0.177123 5.45312 20.449 4.4264 #avg: 17.47; avg_err: 0.886017; sd: 40.3503; counts: 2075
sfh 0.182185 6.18973 23.338 5.05847 #avg: 18.8129; avg_err: 0.888289; sd: 40.4538; counts: 2075
sfh 0.187248 6.97856 25.7554 5.71748 #avg: 20.6135; avg_err: 0.912732; sd: 41.5669; counts: 2075
sfh 0.19231 7.64149 28.2172 6.19413 #avg: 23.3035; avg_err: 1.06703; sd: 48.5938; counts: 2075
sfh 0.197373 8.4856 31.3068 6.91005 #avg: 25.3898; avg_err: 1.21117; sd: 55.1579; counts: 2075
sfh 0.202435 9.38175 32.5102 7.74475 #avg: 28.8392; avg_err: 1.57025; sd: 71.5109; counts: 2075
sfh 0.207498 10.3399 37.2513 8.54535 #avg: 30.9482; avg_err: 1.64417; sd: 74.8776; counts: 2075
sfh 0.21256 10.8582 38.4741 8.95695 #avg: 33.0213; avg_err: 1.67545; sd: 76.3022; counts: 2075
sfh 0.217623 12.2214 44.1489 9.99151 #avg: 35.8722; avg_err: 1.6463; sd: 74.9745; counts: 2075
sfh 0.222685 13.7352 49.7764 11.3414 #avg: 37.9752; avg_err: 1.56563; sd: 71.3008; counts: 2075
sfh 0.227748 14.9747 56.2889 12.4935 #avg: 39.5825; avg_err: 1.50063; sd: 68.3402; counts: 2075
sfh 0.23281 16.0881 62.3715 13.3558 #avg: 43.3718; avg_err: 1.73541; sd: 79.0326; counts: 2075
sfh 0.237873 17.598 60.3152 14.7122 #avg: 46.5921; avg_err: 1.86159; sd: 84.7789; counts: 2075
