#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#vmpeak range: 2.45 - 2.61667
#HM   Stats: 4.311760e+12 (median) + 2.602950e+12  / - 1.404410e+12
#SM   Stats: 8.691320e+10 (median) + 9.340880e+10  / - 5.299730e+10
#VMP  Stats: 3.181500e+02 (median) + 4.895999e+01  / - 2.679999e+01
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.358280e-12 (median) + 2.304956e-12  / - 8.410327e-13
sfh 0.055623 0 0 0 #avg: 2.09128e-14; avg_err: 1.28566e-14; sd: 8.50771e-13; counts: 4380
sfh 0.060123 0 0 0 #avg: 2.73023e-13; avg_err: 8.00283e-14; sd: 5.29579e-12; counts: 4380
sfh 0.062373 0 0 0 #avg: 7.31264e-13; avg_err: 1.71107e-13; sd: 1.13228e-11; counts: 4380
sfh 0.064623 0 0 0 #avg: 1.82572e-12; avg_err: 4.626e-13; sd: 3.06121e-11; counts: 4380
sfh 0.066873 0 0 0 #avg: 2.66912e-12; avg_err: 6.07852e-13; sd: 4.0224e-11; counts: 4380
sfh 0.069123 0 0 0 #avg: 3.49806e-12; avg_err: 6.89827e-13; sd: 4.56486e-11; counts: 4380
sfh 0.071373 0 5.12109e-13 0 #avg: 4.32314e-12; avg_err: 6.34845e-13; sd: 4.20102e-11; counts: 4380
sfh 0.073623 0 1.61103e-12 0 #avg: 6.27839e-12; avg_err: 8.07663e-13; sd: 5.34463e-11; counts: 4380
sfh 0.075873 0 3.55657e-12 0 #avg: 8.27536e-12; avg_err: 9.19602e-13; sd: 6.08538e-11; counts: 4380
sfh 0.078123 0 6.31484e-12 0 #avg: 1.20819e-11; avg_err: 1.70127e-12; sd: 1.1258e-10; counts: 4380
sfh 0.080373 6.54796e-14 8.985e-12 6.54796e-14 #avg: 1.35452e-11; avg_err: 1.81552e-12; sd: 1.2014e-10; counts: 4380
sfh 0.082623 3.74969e-13 1.11356e-11 3.74969e-13 #avg: 1.44912e-11; avg_err: 1.84894e-12; sd: 1.22352e-10; counts: 4380
sfh 0.085998 1.18701e-12 1.54008e-11 1.18701e-12 #avg: 1.83049e-11; avg_err: 2.2453e-12; sd: 1.48581e-10; counts: 4380
sfh 0.089373 2.13462e-12 1.98693e-11 2.13462e-12 #avg: 2.00225e-11; avg_err: 1.86183e-12; sd: 1.23205e-10; counts: 4380
sfh 0.092748 3.26169e-12 2.33481e-11 3.2562e-12 #avg: 2.39054e-11; avg_err: 1.71487e-12; sd: 1.1348e-10; counts: 4380
sfh 0.096123 4.68449e-12 2.72756e-11 4.53952e-12 #avg: 2.9171e-11; avg_err: 1.98807e-12; sd: 1.31559e-10; counts: 4380
sfh 0.099498 5.76576e-12 3.45349e-11 5.41488e-12 #avg: 3.59481e-11; avg_err: 2.31429e-12; sd: 1.53146e-10; counts: 4380
sfh 0.102873 7.12768e-12 4.22145e-11 6.51501e-12 #avg: 4.45605e-11; avg_err: 3.02305e-12; sd: 2.00047e-10; counts: 4380
sfh 0.106248 8.89964e-12 5.08726e-11 7.99572e-12 #avg: 5.21369e-11; avg_err: 3.36739e-12; sd: 2.22834e-10; counts: 4380
sfh 0.109623 1.07859e-11 5.83264e-11 9.57631e-12 #avg: 5.93762e-11; avg_err: 3.53563e-12; sd: 2.33967e-10; counts: 4380
sfh 0.112998 1.29348e-11 6.70188e-11 1.13347e-11 #avg: 6.72937e-11; avg_err: 4.05887e-12; sd: 2.68592e-10; counts: 4380
sfh 0.116373 1.47483e-11 7.76196e-11 1.28425e-11 #avg: 7.81553e-11; avg_err: 5.09737e-12; sd: 3.37313e-10; counts: 4380
