#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.13237e+09 0.000115322 1.09452e-05 187804 12111.4 0 0 0 0.28977 7.73203e-05 0.284011 0.0846441 0.0736437 0.374093 6.47647e-05 0.379068 0.059469 0.0687588 0.469268 2.4324e-05 0.474752 0.0144869 0.0243945 962523
1.58024e+10 2.47523e-05 7.14528e-06 259811 18460.7 0 0 0 0.250546 9.89451e-05 0.240776 0.0761382 0.0570569 0.355216 8.6204e-05 0.358566 0.0546989 0.0628941 0.46567 3.18996e-05 0.470345 0.0143347 0.0234058 484804
2.4919e+10 1.91905e-05 6.78481e-06 429115 25701.6 0 0 0 0.235046 0.00010382 0.223598 0.0748364 0.0518318 0.350592 8.94239e-05 0.352499 0.0538128 0.0590223 0.466115 3.14077e-05 0.470044 0.0138016 0.021497 416873
3.9349e+10 2.38177e-05 8.42073e-06 686437 37525.4 0 0 0 0.226167 0.000107999 0.216598 0.066933 0.0486094 0.351249 9.36363e-05 0.352985 0.05075 0.0552952 0.467823 3.09755e-05 0.471178 0.0124142 0.0190854 335885
6.22024e+10 0.00011483 2.13221e-05 1.1541e+06 58607.4 0 0 0 0.22686 0.000117958 0.219738 0.0608323 0.0485415 0.355504 9.93946e-05 0.357611 0.0459169 0.051341 0.469234 3.2667e-05 0.472301 0.0112871 0.0173253 252548
9.81471e+10 0.000488025 5.45497e-05 2.5263e+06 115834 0 0 0 0.234324 0.000146382 0.227602 0.0602687 0.0487476 0.363066 0.000116397 0.364905 0.0432736 0.0479503 0.471328 3.76902e-05 0.474184 0.0104309 0.0160149 163926
1.5553e+11 0.0039174 0.000198743 6.58853e+06 269519 0 0 0 0.243293 0.000187533 0.237181 0.0595058 0.0493397 0.372654 0.000142494 0.374744 0.0410123 0.0459115 0.474901 4.50953e-05 0.477616 0.00921962 0.0143317 98790
2.46283e+11 0.0199337 0.000573272 2.20863e+07 723752 0 0 0 0.256329 0.000237908 0.251761 0.0580807 0.0510611 0.387809 0.000173171 0.391399 0.0363474 0.0440324 0.479068 6.05724e-05 0.482087 0.00712964 0.0119381 59447
3.90722e+11 0.0825833 0.00145072 8.23718e+07 1.84644e+06 0 0 0 0.27241 0.000306006 0.269279 0.0585635 0.0536363 0.401329 0.000217144 0.407294 0.0301508 0.0414036 0.478545 0.000117292 0.483987 0.00631812 0.0119904 36000
6.1812e+11 0.233504 0.00288397 2.54454e+08 4.16532e+06 0 6.11817e+08 0 0.286208 0.000411301 0.284938 0.0600837 0.0588154 0.39914 0.000323143 0.407492 0.0319037 0.0483445 0.467429 0.000253495 0.480716 0.00892091 0.0342615 21520
9.78938e+11 0.466041 0.00441283 5.77322e+08 7.6023e+06 0 1.48721e+09 0 0.286761 0.000555404 0.286386 0.0613053 0.0624397 0.381566 0.00048812 0.390821 0.0413318 0.0624495 0.444824 0.000449258 0.464377 0.0213119 0.0685329 12780
1.55128e+12 0.716791 0.00529481 1.02421e+09 1.15478e+07 8.53413e+08 1.24888e+09 8.53413e+08 0.273786 0.000746658 0.272941 0.0626487 0.0631157 0.356754 0.000679747 0.361856 0.0517024 0.063217 0.414944 0.000687211 0.424845 0.048961 0.0711023 7242
