#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final z=0 stellar mass
#vmpeak range: 1.95 - 2.11667
#HM   Stats: 9.320590e+10 (median) + 5.855909e+10  / - 3.213240e+10
#SM   Stats: 2.028830e+08 (median) + 3.170910e+08  / - 1.125485e+08
#VMP  Stats: 1.016900e+02 (median) + 1.604000e+01  / - 9.350006e+00
#ICL  Stats: 0.000000e+00 (median) + 0.000000e+00  / - 0.000000e+00
#SSFR Stats: 1.413583e-09 (median) + 1.864574e-09  / - 7.132295e-10
sfh 0.055623 0 0 0 #avg: 4.92685e-16; avg_err: 4.60693e-16; sd: 4.82309e-13; counts: 1096047
sfh 0.060123 0 0 0 #avg: 1.33906e-14; avg_err: 6.52654e-15; sd: 6.83278e-12; counts: 1096047
sfh 0.062373 0 0 0 #avg: 3.34413e-14; avg_err: 1.28044e-14; sd: 1.34052e-11; counts: 1096047
sfh 0.064623 0 0 0 #avg: 8.95573e-14; avg_err: 1.92149e-14; sd: 2.01165e-11; counts: 1096047
sfh 0.066873 0 0 0 #avg: 1.76934e-13; avg_err: 2.11772e-14; sd: 2.21708e-11; counts: 1096047
sfh 0.069123 0 0 0 #avg: 4.0487e-13; avg_err: 3.25249e-14; sd: 3.4051e-11; counts: 1096047
sfh 0.071373 0 0 0 #avg: 8.34253e-13; avg_err: 4.67486e-14; sd: 4.89421e-11; counts: 1096047
sfh 0.073623 0 0 0 #avg: 1.64142e-12; avg_err: 7.25371e-14; sd: 7.59407e-11; counts: 1096047
sfh 0.075873 0 0 0 #avg: 2.87409e-12; avg_err: 9.79738e-14; sd: 1.02571e-10; counts: 1096047
sfh 0.078123 0 0 0 #avg: 4.65163e-12; avg_err: 1.04794e-13; sd: 1.09711e-10; counts: 1096047
sfh 0.080373 0 0 0 #avg: 7.34992e-12; avg_err: 1.31607e-13; sd: 1.37782e-10; counts: 1096047
sfh 0.082623 0 0 0 #avg: 1.01771e-11; avg_err: 1.42996e-13; sd: 1.49706e-10; counts: 1096047
sfh 0.085998 0 0 0 #avg: 1.75618e-11; avg_err: 1.84754e-13; sd: 1.93423e-10; counts: 1096047
sfh 0.089373 0 0 0 #avg: 2.69736e-11; avg_err: 2.20772e-13; sd: 2.31131e-10; counts: 1096047
sfh 0.092748 0 0 0 #avg: 3.86749e-11; avg_err: 2.50006e-13; sd: 2.61737e-10; counts: 1096047
sfh 0.096123 0 8.99197e-12 0 #avg: 5.22281e-11; avg_err: 2.79753e-13; sd: 2.9288e-10; counts: 1096047
sfh 0.099498 0 3.97942e-11 0 #avg: 6.74289e-11; avg_err: 3.02589e-13; sd: 3.16788e-10; counts: 1096047
sfh 0.102873 0 8.13759e-11 0 #avg: 8.29973e-11; avg_err: 3.25322e-13; sd: 3.40587e-10; counts: 1096047
sfh 0.106248 0 1.24696e-10 0 #avg: 9.91055e-11; avg_err: 3.44406e-13; sd: 3.60566e-10; counts: 1096047
sfh 0.109623 0 1.67008e-10 0 #avg: 1.15658e-10; avg_err: 3.60003e-13; sd: 3.76896e-10; counts: 1096047
sfh 0.112998 6.51087e-13 2.02401e-10 6.51087e-13 #avg: 1.30212e-10; avg_err: 3.70792e-13; sd: 3.88191e-10; counts: 1096047
sfh 0.116373 8.71103e-12 2.22433e-10 8.71103e-12 #avg: 1.42226e-10; avg_err: 3.75577e-13; sd: 3.932e-10; counts: 1096047
sfh 0.119748 1.91321e-11 2.39817e-10 1.91321e-11 #avg: 1.54369e-10; avg_err: 3.80681e-13; sd: 3.98543e-10; counts: 1096047
sfh 0.123123 2.91745e-11 2.56206e-10 2.91745e-11 #avg: 1.67279e-10; avg_err: 3.88731e-13; sd: 4.06972e-10; counts: 1096047
sfh 0.126498 3.96255e-11 2.76266e-10 3.96255e-11 #avg: 1.82277e-10; avg_err: 4.01252e-13; sd: 4.2008e-10; counts: 1096047
sfh 0.129873 5.10581e-11 2.95367e-10 5.10581e-11 #avg: 1.98181e-10; avg_err: 4.13993e-13; sd: 4.33419e-10; counts: 1096047
sfh 0.133248 6.31382e-11 3.14821e-10 6.31382e-11 #avg: 2.14415e-10; avg_err: 4.28009e-13; sd: 4.48092e-10; counts: 1096047
sfh 0.136623 7.54654e-11 3.34452e-10 7.54654e-11 #avg: 2.31126e-10; avg_err: 4.41885e-13; sd: 4.6262e-10; counts: 1096047
sfh 0.141685 9.40446e-11 3.62495e-10 9.23837e-11 #avg: 2.5511e-10; avg_err: 4.55862e-13; sd: 4.77252e-10; counts: 1096047
sfh 0.146748 1.13997e-10 3.88661e-10 1.0753e-10 #avg: 2.78766e-10; avg_err: 4.64546e-13; sd: 4.86344e-10; counts: 1096047
sfh 0.15181 1.33646e-10 4.12277e-10 1.21424e-10 #avg: 3.00809e-10; avg_err: 4.71504e-13; sd: 4.93628e-10; counts: 1096047
sfh 0.156873 1.52858e-10 4.31908e-10 1.34177e-10 #avg: 3.21384e-10; avg_err: 4.76888e-13; sd: 4.99265e-10; counts: 1096047
sfh 0.161935 1.7181e-10 4.49661e-10 1.4594e-10 #avg: 3.42338e-10; avg_err: 4.86424e-13; sd: 5.09248e-10; counts: 1096047
sfh 0.166998 1.92574e-10 4.62701e-10 1.59156e-10 #avg: 3.62032e-10; avg_err: 4.87633e-13; sd: 5.10514e-10; counts: 1096047
